rent_price,additional_fees,location,area,room_num,floor,building_type,extra_space,flat_condition,advertiser_type,students_allowed,furnishings,elevator,parking_space,year_of_construction,additional_information,latitude,longitude,approximate_coordinates,adv_description,link
6 000 zł,600 zł/miesiąc,"ul. Wynalazek, Służewiec, Mokotów, Warszawa, mazowieckie",65 m²,3,7/7,,balkon,do zamieszkania,biuro nieruchomości,,"lodówka, meble, piekarnik, kuchenka, telewizor, pralka",nie,garaż/miejsce parkingowe,,,52.17832,20.99312,False,"Mówimy po Pl, UP, RU, ENG

Oferuję przestronne mieszkanie o powierzchni 65 m² do wynajęcia. Lokal znajduje się w nowym bloku na ul. Wynalazek, w atrakcyjnej okolicy blisko Galerii Mokotów, z licznymi restauracjami i sklepami w okolicy.

Szczegóły mieszkania:
Lokalizacja: ul. Wynalazek
Powierzchnia: 65 m²
Piętro: 7 (ostatnie)
Skład: 2 sypialnie, łazienka, pralnia, salon z kuchnią
Wyposażenie: Klimatyzacja
Parking: Miejsce w garażu podziemnym w cenie wynajmu
Okolica i komunikacja:
Bliskość przystanków autobusowych, stacji PKP i tramwajowych
Dojazd do centrum w 20 minut komunikacją miejską lub 15 minut pociągiem
Do metra Wierzbno/Wilanowska 10 minut autobusem
Warunki najmu:
Dostępne od 1 maja
Preferowane osoby niepalące, bez zwierząt
Umowa najmu okazjonalnego, minimum na rok
Cena:
6000 zł + czynsz
Dodatkowe opłaty za prąd

Zapraszam na prezentacje
Numer oferty 467374

Пропоную в оренду простору квартиру площею 65 м². Квартира розташована в новому багатоквартирному будинку на вулиці Wynalazek, в привабливому районі, недалеко від Galerii Mokotów, з численними ресторанами та магазинами в цьому районі.

Деталі квартири:
Місцезнаходження: вулиця Wynalazek
Площа: 65 м²
Поверх: 7 (останній поверх)
Склад: 2 спальні, ванна кімната, пральня, вітальня з кухнею
Устаткування: Кондиціонер
Парковка: Місце в підземному гаражі входить у вартість оренди
Сусідство та комунікації:
Близькість до автобусних зупинок, залізничного та трамвайного вокзалів
Доступ до центру за 20 хвилин на громадському транспорті або 15 хвилин на поїзді
До метро Wierzbno/Wilanowska 10 хвилин на автобусі
Умови оренди:
Здається з 1 травня
Перевагу надаємо некурцям, без домашніх тварин
Епізодичний договір оренди, мінімум на один рік
Ціна:
6000 злотих + орендна плата
Додаткові витрати на електроенергію

Запрошую на презентацію
Номер пропозиції 467374


I offer a spacious 65 m² apartment for rent. The unit is located in a new block of flats on Wynalazek Street, in an attractive neighborhood close to Galeria Mokotów, with numerous restaurants and stores in the area.

Apartment details:
Location: Wynalazek street
Area: 65 sqm
Floor: 7 (last floor)
Composition: 2 bedrooms, bathroom, laundry room, living room with kitchen
Amenities: Air conditioning
Parking: Space in underground garage included in the rental price
Neighborhood and communication:
Proximity to bus stops, train and streetcar stations
Access to the center in 20 minutes by public transport or 15 minutes by train
To Wierzbno/Wilanowska subway 10 minutes by bus
Lease terms:
Available from May 1
Prefer non-smokers, no pets
Occasional lease agreement, minimum for one year
Price:
6000 PLN + rent
Additional charges for electricity

I invite you to the presentation
Offer number 467374",https://www.otodom.pl/pl/oferta/mieszkanie-z-garderoba-na-mokotowie-ID4qmSY
5 200 zł,,"ul. Jana Rosoła 58, Ursynów-Centrum, Ursynów, Warszawa, mazowieckie","71,1 m²",3,4/6,apartamentowiec,balkon,do zamieszkania,biuro nieruchomości,,"meble, lodówka, piekarnik, zmywarka, kuchenka",tak,garaż/miejsce parkingowe,2007,piwnica,52.15445,21.053727,False,"Ursynów Imielin ul Rosoła do wynajęcia trzypokojowe mieszkanie o powierzchni ok 71m2. Mieszkanie w chwili obecnej nie jest umeblowane, jednak istnieje możliwość umeblowania, zgodnie z zdjęciami.
Kuchnia oddzielna, w pełni wyposażona w sprzęt AGD, z oknem i wejściem z pokoju dziennego i przedpokoju.
Mieszkanie w bardzo dobrym standardzie, ciche, 10 min pieszo do stacji metra Imielin; idealne dla rodziny z dzieckiem. Od strony północno-zachodniej duża weranda/oranżeria, od wschodu loggia.
Cztery zabudowane szafy pomieszczą sporo rzeczy nawet czteroosobowej rodziny. Dwie szafy w przedpokoju, jedna duża - w sypialni oraz jedna w łazience. Łazienka z wanną.
Zielone wewnętrzne patio cieszy oko mieszkańców tego budynku.
Do mieszkania przynależy duża piwnica (ok. 4 m2).
Cena najmu 5.200,-zł; miejsce postojowe w garażu podziemnym płatne dodatkowo 300,-zł.
Zaliczki na media w wysokości 490,-zł. Energia elektryczna rozliczna wg zużycia.
Wymagany najem okazjonalny.
Zapraszam na prezentację: Olga tel. 608 388 389

Oferta biura nieruchomości, w przypadku finalizacji transakcji pobieramy wynagrodzenie.

Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",https://www.otodom.pl/pl/oferta/imielin-3-pokoje-z-weranda-i-loggia-ID4qmSS
4 500 zł,,"ul. Celulozy, Nadwiśle, Wawer, Warszawa, mazowieckie",65 m²,2,1/2,dom wolnostojący,balkon,,biuro nieruchomości,,,nie,garaż/miejsce parkingowe,2023,,52.16717,21.17453,False,"Mamy przyjemność zaprezentować Państwu 2-pokojowe mieszkanie znajdujące się na Wawerze, ul. Celulozy 105H. Dostępne do wynajęcia od teraz.

Mieszkanie o łącznej powierzchni 65 m2, funkcjonalnie łączy w sobie salon z wyjściem na duży balkon, połączony z kuchnią(AGD: płyta indukcyjna, piekarnik, zmywarka, lodówka), dwie sypialnie (każda o pow. 12m2), łazienkę. 

Jest możliwość dostawienia mebli. Mieszkanie jest bardzo ciche. Ciche sąsiedztwo.
Do mieszkania przynależą 2 miejsca parkingowe.



LOKALIZACJA
Doskonała lokalizacja tego mieszkania zapewnia łatwy dostęp do wszystkich najważniejszych punktów użyteczności publicznej. W bliskiej odległości znajdują się przystanek autobusowy, sklepy i restauracje. Mieszkanie znajduje się w dogodnym punkcie, który umożliwia szybkie dotarcie do różnych atrakcji i udogodnień. 


CENA

Cena - 4500 PLN + czynsz 

Jednorazowa kaucja - 5000 złotych.

Oferta nr 761470
Zapraszamy do kontaktu z naszym biurem!

ENG
We are pleased to present you a unique apartment located in Mokotów. The apartment is finished in a very elegant and peaceful manner, very bright and practical. We invite you to contact us for more information.
We speak PL / UKR / RU / ENG. We provide assistance at every stage.",https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-wawer-z-balkonem-ID4qmSv
3 820 zł,730 zł/miesiąc,"ul. Jana Kazimierza, Odolany, Wola, Warszawa, mazowieckie",58 m²,2,4/6,,balkon,,biuro nieruchomości,,,tak,garaż/miejsce parkingowe,2013,,52.22439,20.94748,False,"Oferta wynajmu apartamentu jest bardzo atrakcyjna. Apartament o powierzchni 58 m2 znajduje się na bliskiej Woli, w budynku z 2013 roku, co oznacza, że jest stosunkowo nowy. Lokalizacja na granicy ze Śródmieściem sprawia, że jest to wygodne miejsce do życia, blisko centrum miasta.

Apartament składa się z dwóch pokoi, aneksu kuchennego z oknem, hallu oraz łazienki. Jest w pełni umeblowany i wyposażony, co oznacza, że można się wprowadzić od razu po podpisaniu umowy najmu. Duże okna od sufitu do podłogi sprawiają, że mieszkanie jest jasne i przestronne.

W kuchni znajdują się wszystkie niezbędne urządzenia, takie jak lodówka, kuchenka z piekarnikiem oraz zmywarka. W salonie i sypialniach są meble oraz wygodne miejsca do wypoczynku. Duża łazienka wyposażona jest w wannę z zabudową prysznicową oraz pralkę.

Budynek, w którym znajduje się apartament, ma wiele udogodnień, takich jak windy, całodobowa ochrona, monitoring oraz patio z zielenią i placem zabaw. W kompleksie znajdują się również sklepy, poczta, siłownia oraz restauracje, co dodatkowo ułatwia codzienne życie.

Dodatkowym atutem jest możliwość korzystania z miejsca postojowego w garażu podziemnym oraz dodatkowego miejsca parkingowego na zewnątrz, zabezpieczonego szlabanem na pilota. W cenie wynajmu jest również wliczone miejsce w garażu podziemnym.

Mieszkanie jest idealne zarówno dla rodzin, osób pracujących, jak i studentów. Zwierzęta są niestety wykluczone, a także obowiązuje zakaz palenia. Bliskość komunikacji miejskiej sprawia, że dojazd do centrum miasta jest łatwy i szybki.

Jeśli szukasz wygodnego, nowoczesnego mieszkania w dogodnej lokalizacji, ta oferta może być idealna dla Ciebie.

Oferta nr 934890

We are pleased to present you a unique house located in Głosków. We invite you to contact us for more information.
We speak PL / UKR / RU / ENG. We provide assistance at every stage.",https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-na-woli-58m2-ID4qmSr
8 000 zł,,"ul. Wiślana, Powiśle, Śródmieście, Warszawa, mazowieckie",101 m²,4,4/5,kamienica,,do zamieszkania,biuro nieruchomości,,meble,nie,,,,52.24222,21.02334,False,"Odkryj wyjątkowy urok mieszkania z widokiem na park w sercu Powiśla! Ten atrakcyjny 4-pokojowy apartament o powierzchni 101 m², znajdujący się na czwartym piętrze zabytkowej kamienicy z 1928 roku, łączy w sobie komfort nowoczesnego mieszkania z niepowtarzalnym klimatem historycznej architektury.

**Układ mieszkania:**
Apartament składa się z trzech sypialni, przestronnego salonu połączonego z kuchnią, dwóch łazienek oraz małego balkonu z malowniczym widokiem na park. W głównej sypialni znajduje się łazienka typu en suite z prysznicem, natomiast druga łazienka z wanną jest dostępna z korytarza. Dwa pokoje oferują widok na park, a pozostałe dwa - na spokojny dziedziniec.

**Klimat mieszkania:**
Mieszkanie, które przeszło generalny remont w 2016 roku, zachwyca połączeniem historycznego uroku z nowoczesnymi udogodnieniami. Wysokie sufity i duże okna zapewniają obfitość naturalnego światła, podkreślając oryginalne elementy takie jak zabytkowa podłoga z desek świerkowych, dwuskrzydłowe drzwi czy dekoracje sufitów. Łazienki łączą tradycyjne marokańskie kafle z minimalistyczną estetyką, tworząc wyjątkowe przestrzenie.

**Wyposażenie:**
Mieszkanie oferowane jest z częściowym umeblowaniem (m.in. podwójne łóżko, sofa, rozkładane łóżko, biurko, krzesła), wyposażone w pralkę, zmywarkę, lodówkę oraz trzy duże szafy wnękowe.

**Budynek i lokalizacja:**
Zabytkowa kamienica, z pięknym ogrodem różanym i rabatami z hortensjami na dziedzińcu, zapewnia wyjątkową atmosferę. Mieszkanie znajduje się w spokojnej części Powiśla, w pobliżu parków, Bulwarów Wiślanych, Łazienek Królewskich oraz licznych sklepów, restauracji i kawiarni.

**Media/Finanse:**
Mieszkanie ogrzewane z MPEC, z dostępem do internetu UPC. Koszt wynajmu to 8000 zł miesięcznie, dodatkowo płatny czynsz administracyjny obejmujący centralne ogrzewanie, ciepłą i zimną wodę oraz wywóz śmieci, a także rachunki za prąd, gaz i internet.

Idealne dla osób ceniących sobie połączenie miejskiego stylu życia z dostępem do zielonych terenów rekreacyjnych. Mieszkanie dostępne na wynajem na minimum 12 miesięcy. Zapraszamy do kontaktu i umówienia się na prezentację tego wyjątkowego miejsca!

Zapraszamy do kontaktu z naszym biurem!

ENG
We are pleased to present you a unique apartment located in Śródmieście. The apartment is finished in a very elegant and peaceful manner, very bright and practical. We invite you to contact us for more information.
We speak PL / UKR / RU / ENG. We provide assistance at every stage.",https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-na-powislu-ID4qmSu
4 900 zł,,"ul. Górczewska, Górce, Bemowo, Warszawa, mazowieckie","60,3 m²",3,5/8,,balkon,do zamieszkania,biuro nieruchomości,,,tak,garaż/miejsce parkingowe,2008,oddzielna kuchnia,52.239551,20.91102,False,"Przedstawiamy trzy-pokojowe mieszkanie z miejscem postojowym w budynku z 2008 roku tuż przy stacji metra.
Wynajem z miejscem postojowym .
Mieszkanie znajduje się na pierwszym piętrze apartamentowca przy ulicy Górczewskiej w Warszawie. Balkon - 11m. Dwie ciche, eleganckie sypialnie 10 i 11m. Wiele funkcjonalnych szafek i innych rozwiązań meblarskich do przechowywania. Bardzo dobrej jakości parkiety oraz stolarka wewnętrzna robiona na wymiar. Do mieszkania przynależy miejsce postojowe w garażu podziemnym. W budynku okazałe, zielone patio z ławeczkami do odpoczynku.
Apartament składa się z:
Obszernego salonu połączonego z jadalnią i kuchnią.
Dwóch sypialni.
Komfortowej łazienki z wanną, z funkcją prysznica.
Toalety.
Wygodnego holu pełnego obszernych szaf.
Mieszkanie wyremontowane i doposażone. Pełne, nowoczesne AGD. Meble i stolarka z indywidualnego projektu.
W cenie zawarty jest czynsz administracyjny!!!
Wyłącznie najem okazjonalny na minimalnie 12 miesięcy!
Mieszkanie doskonale nadaje się na mieszkanie dla wielbicieli wielkomiejskiego życia!!!
Znakomicie skomunikowane!!!
Zapraszamy!!!
Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego.
Okolica
fitness, basen, PKP, autobus, kolej podmiejska, metro, tramwaj, centrum handlowe, przedszkole, plac zabaw, szkoła podstawowa, licea.
Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Magdalena Sygitowicz (licencja nr: 6938)",https://www.otodom.pl/pl/oferta/trzy-pokojowe-z-obszernym-balkonem-ID4qmSi
4 500 zł,,"al. Aleja Rzeczypospolitej, Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie",55 m²,2,4/4,apartamentowiec,"balkon, taras",,biuro nieruchomości,,meble,tak,,2012,klimatyzacja,52.162335,21.07172,False,"Oferta biura nieruchomości IMMOPOLSKA (licencja nr 9165)
Do wynajęcia w prestiżowej lokalizacji Miasteczko Wilanów, przestronne, nowocześnie rozplanowane, dwupokojowe umeblowane mieszkanie z klimatyzacją w salonie w wysokim standardzie wykończenia. Mieszkanie znajduje się na ostatnim piętrze w budynku z windą.
Na 55 metrach kwadratowych powierzchni znajdują się dwa pokoje, w tym sypialnia, salon z aneksem kuchennym wyposażona w sprzęt AGD między innymi: chłodziarka z zamrażalnikiem, piekarnik elektryczny, zmywarka oraz płyta indukcyjna.
W sypialni znajduje się rama łóżka bez materaca, zabudowa nad łóżkiem oraz pojemna szafa.
W łazience z wanną znajduje się pralka.
Do mieszkania przynależy przynależy taras.
Mieszkanie znajduje się na osiedlu strzeżonym w spokojnej i malowniczej części osiedla.
Mieszkanie przeznaczone jest dla osób niepalących bez zwierząt.
Najemcę obciążają zaliczkowo opłaty licznikowe za: prąd, ciepłą i zimną wodę, ogrzewanie oraz odbiór śmieci, w wysokości ok. 800 zł miesięcznie do szczegółowego rozliczenia.
Istnieje możliwość wynajęcia miejsca postojowego na platformie w hali parkingu podziemnego za dodatkową opłatą w wysokości 300 zł m-c.
W przypadku podpisania umowy przewidziana jest prowizja w wysokości 70 % kwoty czynszu brutto.
Umowa na minimum 12 miesięcy.
Kontakt: IMMOPOLSKA, Rafał Pęk tel. 606 791 502.
DANE KONTAKTOWE:
Rafał Pęk
606 791 502",https://www.otodom.pl/pl/oferta/2-pokoje-na-ostatnim-pietrze-w-wilanowie-ID4qmS4
2 300 zł,,"al. Aleja Zjednoczenia, Stare Bielany, Bielany, Warszawa, mazowieckie",49 m²,2,1/3,,,do zamieszkania,biuro nieruchomości,,,nie,,1959,,52.28004,20.948711,False,"Do wynajęcia 2-pokojowe mieszkanie, 150 m od stacji metra Stare Bielany. Lokal składa się z dwóch niezależnych pokoi, dużej widnej kuchni oraz łazienki i oddzielnego wc. Kuchnia w pełni wyposażona. Pokoje umeblowane częściowo.
Opłaty:
- czynsz najmu 2300 zł
- czynsz dla wspólnoty 895 zł
- energia elektryczna + gaz.
Kaucja 3500 zł.

Zawsze staramy się, aby informacje dotyczące naszych ofert były jak najbardziej aktualne i dokładne. Z uwagi na fakt, że większość z nich pochodzi od osób trzecich i część z nich nie zawsze daje się zweryfikować, ATUT Biuro Obrotu Nieruchomościami nie ponosi odpowiedzialności za ich kompletność i dokładność . W związku z tym zamieszczone na naszych stronach oferty nie stanowią oferty w rozumieniu Kodeksu Cywilnego.
Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",https://www.otodom.pl/pl/oferta/150m-od-stacji-metra-stare-bielany-ID4qmRc
6 500 zł,500 zł/miesiąc,"ul. Grzybowska, Mirów, Wola, Warszawa, mazowieckie",38 m²,2,3/6,,balkon,,biuro nieruchomości,,,nie,garaż/miejsce parkingowe,,,52.23522,20.99436,False,"WE SPEAK PL/RU/UA/EN

Zapraszam do wynajęcia nowoczesnego i komfortowego apartamentu o powierzchni 33 m² w prestiżowym apartamentowcu Mennica Residence, zlokalizowanym przy ulicy Grzybowskiej 43A. Apartament znajduje się na piątym piętrze w dwunastopiętrowym budynku.

Mennica Residence oferuje wiele udogodnień dla mieszkańców, w tym centralną recepcję czynną przez całą dobę oraz ochronę. Dla mieszkańców dostępne są także bezpłatne udogodnienia, takie jak siłownia, kort do squasha i koszykówki, sala gimnastyczna, sauna, jacuzzi oraz sala biurowo-biznesowa, gdzie można przyjmować gości.

Apartament składa się z pokoju dziennego połączonego z aneksem kuchennym, sypialni oraz łazienki z kabiną prysznicową i pralką. Mieszkanie jest w pełni umeblowane i wyposażone oraz wykończone w wysokim standardzie. Posiada także klimatyzację.

Lokalizacja apartamentu jest doskonała - w pobliżu znajdują się liczne restauracje, kawiarnie, a także stacja metra Rondo ONZ.

Koszt najmu wynosi 4700 zł miesięcznie, do tego dochodzi czynsz administracyjny w wysokości 800 zł oraz opłaty za media (prąd, internet). Wymagana jest kaucja zwrotna w wysokości dwumiesięcznego czynszu najmu.

Mennica Residence to jedno z najbardziej prestiżowych miejsc w Warszawie, oferujące luksusowe apartamenty w sercu miasta. Niezwykła architektura oraz dostęp do ekskluzywnych przestrzeni wspólnych sprawiają, że mieszkańcom zapewniony jest pełen komfort.

Wynajem apartamentu odbywa się na podstawie umowy o najem okazjonalny. Dodatkowe uwagi: preferujemy najem bez zwierząt i dla osób niepalących.

WE SPEAK PL/RU/UA/EN

Приглашаю вас арендовать современный и комфортабельный апартамент площадью 33 кв.м в престижном апартаментовце Mennica Residence, расположенном по адресу улица Grzybowska 43А. Апартамент находится на пятом этаже двенадцатиэтажного здания.

Mennica Residence предлагает множество удобств для жильцов, включая круглосуточную центральную рецепцию и охрану. Для жильцов доступны бесплатные удобства, такие как тренажерный зал, корт для сквоша и баскетбола, спортивный зал, сауна, джакузи и бизнес-зал, где можно принимать гостей.

Апартамент состоит из гостиной с объединенной кухонной зоной, спальни и ванной комнаты с душевой кабиной и стиральной машиной. Квартира полностью меблирована и оборудована, выполнена в высоком стандарте. Также есть кондиционер.

Расположение апартамента превосходное - рядом находится множество ресторанов, кафе, а также станция метро Rondo ONZ.

Арендная плата составляет 4700 злотых в месяц, к которой добавляется административный сбор в размере 800 злотых и платежи за коммунальные услуги (электричество, интернет). Требуется возвратный залог в размере двухмесячной арендной платы.

Mennica Residence - одно из самых престижных мест в Варшаве, предлагающее роскошные апартаменты в самом центре города. Уникальная архитектура и доступ к эксклюзивным общественным пространствам обеспечивают полный комфорт жильцам.",https://www.otodom.pl/pl/oferta/miezkanie-2-pok-grzybowska-mennica-residennce-ID4qmQZ
2 750 zł,750 zł/miesiąc,"ul. Odkryta, Tarchomin, Białołęka, Warszawa, mazowieckie","43,5 m²",2,3/4,blok,balkon,do zamieszkania,prywatny,,"lodówka, meble, piekarnik, kuchenka, telewizor, pralka",tak,garaż/miejsce parkingowe,,oddzielna kuchnia,52.31832,20.9607,False,"Do wynajęcia prywatnie i bez prowizji, 2 pokojowe mieszkanie, o powierzchni 43,5 m², w pełni umeblowane, znajdujące się na 3 piętrze w 4 piętrowym budynku z windą, w Warszawie przy ul. Odkrytej.
Mieszkanie zaprojektowane przez architekta w pełni wyposażone, wykończone w dobrym standardzie, utrzymane w nowoczesnej kolorystyce – bieli i szarości.
Duża liczba funkcjonalnych szaf zapewnia praktyczne przechowywanie.
Mieszkanie znajduje się na zamkniętym, monitorowanym osiedlu z całodobową ochroną.
Wjazd przez szlaban, otwierany na pilota lub telefonem.
Mieszkanie ma świetny układ:
Salon z szafą, narożnikiem, szafką TV, kinem domowym, ścianą z panelami led.  
Kuchnia z mikrofalą, piekarnikiem elektrycznym, lodówką
Sypialnia wyposażona w łóżko oraz dużą szafę, tv na ścianie.
Łazienka z wanną oraz pralką.
Oddzielne WC.
Przestronny przedpokój z komodą wnękową.
Sprzęty: pralka, piekarnik, lodówka, płyta gazowa, czajnik bezprzewodowy, ekspres do kawy, odkurzacz bezworkowy, mop vileda Turbo 3w1, suszarka vileda.
Warunki wynajmu:
Czynsz najmu: 2750 zł
Czynsz administracyjny: 750 zł
Kaucja: 3000 zł
Okres najmu: 12 miesięcy
Na osiedlu jest duży parking ogólnodostępny dla mieszkańców i gości.
Z osiedla jest bezpośrednie wyjście na wał wiślany, gdzie znajdują się tereny rekreacyjne ze ścieżkami rowerowymi oraz prom. Wokół budynku dużo zieleni. Lokalizacja mieszkania gwarantuje odpoczynek w otoczeniu terenów zielonych i Wisły. 
Do drzwi klatki schodowej doprowadzona jest kładka ułatwiająca wejście osobom niepełnosprawnym oraz wjazd wózkiem.
Mieszkanie w świetnej lokalizacji z pełnym zapleczem handlowo usługowym.
Pieszo dojdą Państwo do wszystkich niezbędnych miejsc.
W bliskiej odległości znajdują się sklepy spożywcze, szkoły, przedszkola, restauracje, pętla autobusowa, galeria handlowa.
* Przystanek autobusowy – 200 metrów | 3 min. pieszo
* Przystanek tramwajowy  – 650 metrów | 9 min. pieszo
* Centrum Handlowe Galeria Północna – 3,3 km. | 7 min. samochodem
* Szkoła podstawowa - 950 metrów | 12 min. pieszo
* Przedszkole – 500 metrów | 7 min. pieszo
* Sklep Żabka - 230 metrów | 3 min. pieszo
* Biedronka – 1 km. | 15 min. pieszo
KOGO SZUKAM
Pozytywnych ludzi, pracujących i/lub studiujących.
Bez zwierząt i bez papierosa.
Osób, które dbają o mieszkanie i czystość.

CZEGO MOŻESZ BYĆ PEWIEN?
Nie ingeruje w Twoje życie, nie przychodzę bez zapowiedzi, nie robię problemów z niczego, jestem przyjacielska i zależy mi na tym, żeby mieszkało Ci się miło, przyjemnie i w dobrych warunkach.
Nie zaskoczę Cię żadnymi dodatkowymi opłatami, tak jak często się zdarza w przypadku innych mieszkań. Płacisz za czynsz + media!
Mi także zależy na tym, żeby wynajmować mieszkanie fajnym ludziom:)

Wynajmuję bezpośrednio, zwykła umowa najmu.",https://www.otodom.pl/pl/oferta/komfortowe-jasne-tarchomin-ID4qm7a
3 300 zł,750 zł/miesiąc,"ul. Dzieci Warszawy, Skorosze, Ursus, Warszawa, mazowieckie",64 m²,3,1/4,blok,balkon,do zamieszkania,prywatny,,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",tak,,2019,tylko dla niepalących,52.193653,20.903471,False,"Wynajmę mieszkanie o powierzchni 64m2 w Warszawie, w dzielnicy Ursus, na ul. Dzieci Warszawy 40A. Mieszkanie położone jest w spokojnej okolicy, w czteropiętrowym bloku, na pierwszym piętrze, z balkonem z widokiem na osiedlową zieleń. Bloki oddane do użytku w 2019 r., osiedle ma całodobową ochronę. Dotychczas było eksploatowane okazjonalnie kilka razy w miesiącu przez jedną osobę, jest więc prawie jak nowe.
Mieszkanie jest w pełni urządzone, znajdują się w nim dwie sypialne, salon z kuchnią, przestronna łazienka, garderoba i duży przedpokój. Jest w pełni wyposażone, w łóżka, szafy, zastawę, garnki, jak i sprzęt AGD (płyta indukcyjna, lodówko-zamrażarka, zmywarka, piekarnik, czajnik elektryczny, mikrofala, ekspres do kawy).
Koszt wynajmu to 3300 zł + czynsz do wspólnoty 750 zł, media (woda i prąd) według zużycia oraz kaucja. Opcjonalnie: 70 zł za internet. Dodatkowo możliwość wynajmu miejsca garażowego.
Na osiedlu znajdują się dobrze zaopatrzone delikatesy, po drugiej stronie ulicy dostępny jest fryzjer, cukiernia, apteka, pralnia itp. Osiedle położone jest niedaleko Centrum Handlowego Skorosze.
Po drugiej stronie ulicy znajduje się przystanek autobusowy Dzieci Warszawy, skąd można w 30 min dojechać autobusem lini 517 do Centrum, ponadto z tego samego przystanku odjeżdżają też autobusy linii 401, 191, 178, 207, 129 i N35. Mieszkanie zlokalizowane jest też niedaleko stacji kolejowej Warszawa Ursus (10 min drogi spacerem lub 3 min dojazdu autobusem), skąd w kwadrans można dojechać bezpośrednio do Centrum.
Pośrednikom i agencjom dziękujemy. Umowa najmu okazjonalnego w przypadku osób fizycznych.
Proszę o kontakt SMS lub telefoniczny:
Pani Magdalena, tel. 607-122-262",https://www.otodom.pl/pl/oferta/mieszkanie-na-wynajem-warszawa-ursus-64m2-ID4qlVz
3 500 zł,1 zł/miesiąc,"ul. Boremlowska, Grochów, Praga-Południe, Warszawa, mazowieckie",45 m²,2,3/3,blok,balkon,do zamieszkania,biuro nieruchomości,,"lodówka, meble, piekarnik, kuchenka, telewizor, pralka",tak,,2018,tylko dla niepalących,52.247923,21.104532,False,"2 POKOJE | 45 MKW | UL. BOREMLOWSKA | PRAGA POŁUDNIE
Oferuję do wynajęcia dwupokojowe mieszkanie na warszawskiej Pradze-Południe. Mieszkanie usytuowane jest na trzecim piętrze budynku przy ul. Boremlowskiej 48.
W skład 45 mkw wchodzi przestronny salon, sypialnia oraz łazienka z wc. Dodatkową przestrzeń stanowi duży balkon. Mieszkanie jest w pełni wyposażone oraz umeblowane. Mieszkanie jest bardzo przyjemne w komfortowym rozkładzie oraz doświetlone światłem dziennym.
Brak zmywarki w mieszkaniu.
Bardzo dobra lokalizacja niedaleko Ronda Wiatraczna. Idealny węzeł komunikacyjny, dzięki tramwajom oraz autobusom. Dojazd w różne kierunki Warszawy nie stanowi problemu.  W pobliżu wiele lokali usługowych, sklepów oraz supermarket biedronka pod budynkiem.
Możliwość bezpłatnego parkowania w pobliżu budynku.
Umowa najmu okazjonalnego.
Kanapa ze zdjęć zostanie wymieniona na nową.
Cena całościowa najmu to 3500 zł/msc + prąd.
Kaucja - jednokrotność czynszu.
Zapraszam na prezentację mieszkania!
Tel. 517665425",https://www.otodom.pl/pl/oferta/sloneczne-mieszkanie-czynsz-w-cenie-ID4qlrH
3 400 zł,,"ul. Kolejowa, Czyste, Wola, Warszawa, mazowieckie",54 m²,2,4/5,apartamentowiec,balkon,do zamieszkania,biuro nieruchomości,,meble,tak,,2014,,52.226304,20.981039,False,"Do wynajęcia dwupokojowe mieszkanie na Woli przy ul. Kolejowej 45 o pow. 54mkw.
Zapraszam do kontaktu w godzinach 10:00 - 18:00, od poniedziałku do piątku. Po wyznaczonych godzinach proszę o wiadomość SMS, oddzwonię.
Mieszkanie idealne dla pary, małżeństwa, singla.
Rozkład: pokój dzienny z wyjściem na balkon. W pokoju kanapa rozkładana, stolik kawowy, szafka RTV.
Aneks kuchenny:, meble na wymiar, sprzęt agd (kuchnia indukcyjna, okap, lodówka z zamrażalnikiem, piekarnik, zmywarka, mikrofalówka), zlewozmywak, w części jadalnianej stół i krzesła.
Sypialnia: łóżko z materacem, duża szafa.
Łazienka: WC, wanna, umywalka, pralka, lustro, grzejnik, szafka.
Przedpokój: 2 szafy w zabudowie.
Mieszkanie dostępne od zaraz.
Miejsce postojowe płatne dodatkowo 200zł/m-c.
KOSZTY:
czynsz najmu - 3400 zł/m-c + miejsce postojowe 200zł/m-c
czynsz administracyjny - ok. 850zł (w tym zaliczki na poczet wody i CO)
media - 150zł/os/m-c (prąd i ewentualne dopłaty do wody i CO)
kaucja - 4500zł
prowizja- tak
NAJEM NA MIN. 12-MCY, TYLKO DLA OSÓB PRACUJĄCYCH. BEZ ZWIERZĄT.
Regulamin najmu wyklucza możliwość posiadania zwierząt przez najemców, w mieszkaniu obowiązuje też całkowity zakaz palenia.
Oferta wyłączna FIESTA ZN w ramach zarządzania najmem – zarzadzanienajmem.eu
***POLECAM I ZAPRASZAM DO OGLĄDANIA***
Aleksandra Skrobek
tel. 505-118-755
*Niniejsze ogłoszenie nie stanowi oferty handlowej w rozumieniu przepisów kodeksu cywilnego.*
Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",https://www.otodom.pl/pl/oferta/19-dzielnica-2-pokojowe-garaz-od-zaraz-ID4qmQq
