rent_price,additional_fees,location,area,room_num,floor,building_type,extra_space,flat_condition,advertiser_type,students_allowed,furnishings,elevator,parking_space,year_of_construction,additional_information,latitude,longitude,approximate_coordinates,adv_description,link
3 299 zł,599 zł/miesiąc,"ul. Bitwy Warszawskiej 1920 r., Szczęśliwice, Ochota, Warszawa, mazowieckie",51 m²,2,4,apartamentowiec,balkon,do zamieszkania,biuro nieruchomości,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",tak,,,,52.214362,20.96707,False,"Вo wynajęcia nowoczesny i przestronny apartament o powierzchni 51 m², usytuowany na 4. piętrze w nowym budownictwie na Ochocie. Lokalizacja przy ul. Bitwy Warszawskiej 23 gwarantuje doskonałą komunikację zarówno z innymi dzielnicami Warszawy, jak i innymi miastami (bliskość Dworca Zachodniego, autobusy, pociągi).
Układ Mieszkania:
Hall: 6,8 m²
Przedpokój: 12,5 m²
Pokój dzienny z aneksem kuchennym: 11,5 m²
Sypialnia: 12,4 m² (wyposażona w łóżko małżeńskie i szafę)
Łazienka: 5,4 m² (z kabiną prysznicową i WC)
Dodatkowe pomieszczenie: 2,5 m² (może pełnić funkcję garderoby, pralni, suszarni lub miejsca do przechowywania rzeczy)
Wyposażenie:
Mieszkanie jest w pełni umeblowane i wyposażone w niezbędny sprzęt RTV i AGD, w tym piekarnik, zmywarkę i telewizor. Duże okna sprawiają, że apartament jest jasny i przestronny.
Dodatkowe Atuty:
Nowoczesne wykończenie
Świetna lokalizacja z doskonałą komunikacją
Jasne i przestronne wnętrza
Szczegóły Wynajmu:
Minimalny okres wynajmu: 1 rok
Cena najmu: 3299 PLN miesięcznie
Czynsz administracyjny: 599 PLN
Zaliczka na media: 200-300 PLN (w zależności od liczby osób)
Zapraszam do kontaktu i umówienia się na oglądanie. Ten nowoczesny apartament czeka na swojego nowego najemcę!
Мы говорим по русски/украински:
Сдается современная и просторная квартира площадью 51 м², расположенная на 4 этаже в новостройке на Охоте. Расположение по адресу ул. Bitwy Warszawskiej 23 гарантирует отличное сообщение как с другими районами Варшавы, так и с другими городами (близость Западного вокзала, автобусы, поезда).
Планировка Квартиры:
Холл: 6,8 м² Прихожая: 12,5 м² Гостиная с кухонным уголком: 11,5 м² Спальня: 12,4 м² (оснащена двуспальной кроватью и шкафом) Ванная комната: 5,4 м² (с душевой кабиной и туалетом) Дополнительное помещение: 2,5 м² (может использоваться как гардеробная, прачечная, сушильная или место для хранения вещей)
Оснащение:
Квартира полностью меблирована и оборудована необходимой бытовой техникой, включая духовку, посудомоечную машину и телевизор. Большие окна делают квартиру светлой и просторной.
Дополнительные Преимущества:
Современная отделка Отличное расположение с удобной транспортной доступностью Светлые и просторные интерьеры
Детали Аренды:
Минимальный срок аренды: 1 год Арендная плата: 3299 PLN в месяц Административные расходы: 599 PLN Аванс на коммунальные услуги: 200-300 PLN (в зависимости от количества человек)
Приглашаю к контакту и назначению просмотра. Эта современная квартира ждет своего нового арендатора!",https://www.otodom.pl/pl/oferta/nowe-2-pokojowe-mieszkanie-ID4qGFP
2 899 zł,320 zł/miesiąc,"ul. Hipolita Wawelberga, Młynów, Wola, Warszawa, mazowieckie","29,2 m²",1,3/3,blok,,do zamieszkania,biuro nieruchomości,,meble,nie,,1950,,52.23557,20.96898,False,"Na wynajem 29m kawalerka położona w cichej okolicy

Mieszkanie czyste i zadbane
- idealny dla pary lub singla
- zadbana klatka schodowa po remoncie
- mili sąsiedzi
- budynek z 1950r z cegły

Nieruchomość składa się:
- salonu po remoncie
- widnej zadbanej kuchni (nowa lodówka)
- łazienki z małą wanną (nowa pralka)
- do mieszkania przynależy piwnica

Cicha i wygodna okolica: 
- mieszkanie z widokiem na zabytkową Kolonie Wawelberga
- odległość do metra ok 200m
- lokalizacja blisko centrum

Całkowita kwota wynajmu łącznie z czynszem do wspólnoty kwota 539,36 PLN wynosi 3438,36 PLN
Wymagana kaucja
Mieszkanie do wynajmu dla osoby z Polskim obywatelstwem

Jako biuro nieruchomości pobieramy za usługę pośrednictwa wynagrodzenie w formie prowizji.

Zapraszam do obejrzenia 7 dni w tygodniu. Gorąco polecam i zachęcam do kontaktu w celu umówienia wizytacji.

 Radosław Krawczyk , Kwadrat Nieruchomości",https://www.otodom.pl/pl/oferta/wola-29m-ciche-metro-ID4qGEw
7 550 zł,1 400 zł/miesiąc,"ul. Puławska, Stary Mokotów, Mokotów, Warszawa, mazowieckie",82 m²,2,5/5,kamienica,,,biuro nieruchomości,,meble,tak,,1962,,52.21278,21.02169,False,"Mamy przyjemność zaprezentować Państwu 2-pokojowe mieszkanie znajdujące się na Mokotowie, ul. Pulawska 1 . Dostępne do wynajęca od teraz

Zlokalizowane na piątym piętrze odnowionej kamienicy z windą, o powierzchni 82m2, idealne zarówno dla singla, pary, jak i małej rodziny.
Składa się z przestronnego salonu, sypialni, oddzielnej kuchni, łazienki oraz wygodnego przedpokoju, idealnego nawet do codziennych ćwiczeń. Dodatkowo, mieszkanie zostało wyposażone w nowoczesne, nowe urządzenia AGD, takie jak duża lodówka, piekarnik, pralka i suszarka, co zapewnia wygodę i komfort codziennego użytkowania.

LOKALIZACJA

W otoczeniu znajduje się mnóstwo miejsc do relaksu i aktywnego spędzania czasu, w tym basen, fitness klub, parki oraz liczne restauracje i kawiarnie.
Dogodna lokalizacja zapewnia szybki dostęp do komunikacji miejskiej, tramwaju, autobusów oraz stacji metra. W bezpośrednim sąsiedztwie mieszkania znajdują się licea, szkoły podstawowe oraz przedszkola
To doskonała oferta dla osób ceniących sobie wyjątkowe miejsca, otoczone zielenią, w samym sercu Warszawy.

CENA 

7550 PLN
Czynsz administracyjny w wysokości 1400,00 PLN
Dodatkowe opłaty licznikowe za zużycie prądu, gazu i wody
Kaucja 11000 PLN

numer oferty:  492831
Zapraszamy do kontaktu z naszym biurem!

ENG
We are pleased to present you a unique apartment located in Wola. The apartment is finished in a very elegant and peaceful manner, very bright and practical. We invite you to contact us for more information.
We speak PL / UKR / RU / ENG. We provide assistance at every stage.",https://www.otodom.pl/pl/oferta/przestrzenne-2-pokojowe-mieszkanie-mokotow-gorny-ID4qGDJ
4 000 zł,800 zł/miesiąc,"ul. Hawajska, Ursynów-Centrum, Ursynów, Warszawa, mazowieckie",48 m²,3,9/12,blok,balkon,do zamieszkania,biuro nieruchomości,,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",tak,,,piwnica,52.14969,21.04409,False,"Mamy przyjemność zaprezentować Państwu 3-pokojowe mieszkanie znajdujące się na Ursynowie, ul. Hawajska 4. Dostępne do wynajęcia od teraz.

Apartament ma powierzchnię 48 m2 i znajduje się na 9 piętrze. Składa się z dwóch pokoi, w tym salonu połączonego z aneksem kuchennym wyposażoną w wysokiej klasy sprzęt AGD, przytulnego pokoju , wygodnego przedpokoju , łazienki o powierzchni oraz urokliwy balkon.
W salonie znajduje się lodówka, zmywarka, okap, piekarnik, płytę grzewczą, szafki kuchenne, szafę ze szklanymi drzwiami, podświetlaną witrynę, blat stołowy, 2 krzesła, stolik kawowy.
Do dyspozycji Najemcy piwnica

LOKALIZACJA
Doskonała lokalizacja tego mieszkania zapewnia łatwy dostęp do wszystkich najważniejszych punktów użyteczności publicznej. W bliskiej odległości znajdują się przystanek autobusowy, metro M1, sklepy, restauracje, kino i bank. Ważnym aututem lokalizacji jest szybki wyjazd na trasy S7, S8, A2 i do Lotniska Chopina, co ulatwia dojazd do każdego punktu w Warszawie.

CENA

Cena - 4000 PLN + czynsz w wysokości 800 złotych.
Do tego dochodzą koszty za zużytą energię elektryczną, która jest rozliczana według stanów liczników.

Jednorazowa kaucja - 6000 złotych.

numer oferty: 602359
Zapraszamy do kontaktu z naszym biurem!",https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-przy-metrze-imielin-ID4qGDI
2 800 zł,500 zł/miesiąc,"ul. Łukowska, Gocławek, Praga-Południe, Warszawa, mazowieckie",35 m²,2,5/12,blok,balkon,do zamieszkania,biuro nieruchomości,,,tak,garaż/miejsce parkingowe,,,52.235912,21.10373,False,"Serdecznie zapraszam do zapoznania się z ofertą wynajmu pięknego, nowoczesnego mieszkania 2 pokojowego o powierzchni 35 m2 położonego w bardzo dobrej lokalizacji, tuż przy Centrum Handlowym Promenada przy ulicy Łukowskiej.
Idealna komunikacja do centrum Warszawy: przystanek autobusowy CH Promenada 01 zaledwie 5 min spaceru od mieszkania: LINIE: 168, 502, 514, 520, 525, 225, N25. Dodatkowo przystanek autobusowy na ul. Łukowskiej oraz linie tramwajowe po dojściu do ul. Grochowskiej.
Ponad to w pobliżu znajduje się wiele sklepów Żabka, Lidl, Media Markt, Castorama oraz restauracje, banki, poczta, szkoła, przedszkole, przychodnia podstawowej opieki zdrowotnej.
Mieszkanie składa się z salonu z aneksem kuchennym, sypialni oraz łazienki. Do mieszkania przynależy również balkon z pięknym widokiem na zielone tereny patio.
Piękny salon wykończony w wysokim standardzie, świeżo wyremontowany w tym roku. Salon z oknem balkonowym, doskonale doświetlony przez większość dnia. Na oknach rolety foto chromatyczne chroniące od słońca nie zaciemniające pokoju w dzień oraz zasłony dobrane do wnętrza.
Stylizowane wykończenie ścian, drzwi i mebli daje poczucie świeżości i wysokiego komfortu.
W salonie usytuowana jest wygodna rozkładana kanapa z dużą ilością poduszek dopasowanych do wnętrza oraz stolik kawowy. Dodatkowo w salonie znajduje się duża komoda z szufladami oraz płaski 32” telewizor z podłączonym dekoderem UPC.
W mieszkaniu jest również bezprzewodowy internet. UPC - w cenie najmu!
Mieszkanie udekorowane jest grafikami, lustrami i drobiazgami zaprojektowanymi tak aby mieszkanie było przytulne i efektowne.
Aneks kuchenny wraz z zabudową stylizowaną tak aby zgrabnie wtapiała się w stylistykę mieszkania. Szafki z oszklonymi drzwiczkami z dodatkowym oświetleniem blatu na pilota dodaje atmosfery wnętrzu wieczorem. Najemca znajdzie w kuchni wysokiej jakości bogate wyposażenie: lodówka z zamrażarką, pełnowymiarowa kuchnia indukcyjna, zabudowana zmywarka, duży jednokomorowy zlew plus wszystko co potrzebne w kuchni garnki i patelnie, szklanki, kubki, kieliszki do wina talerze, sztućce, czajnik bezprzewodowy, toster.
Sypialnia przytulnie i stylowo rządzona oferuje pełnowymiarowe, wygodne łóżko z materacem 160x200, bardzo dużą trzyczęściową szafę z lustrem. W sypialni Najemca znajdzie również małą komódkę z szufladami oraz stolik nocny z lampką.
Łazienka z kabiną prysznicową, umywalką toaletą oraz przestrzenią do przechowywania (szafki, półki). Do dyspozycji Najemcy jest również pralka o załadunku do 6 kg.
Opłaty: Czynsz najmu 2800 zł + czynsz do Wspólnoty 500 zł + energia elektryczna wg. zużycia. Umowa najmu okazjonalnego na minimum 1 rok.
Gorąco polecam i zapraszam na prezentację mieszkania. Kontakt: Paweł Kobiałko 570 814 308",https://www.otodom.pl/pl/oferta/piekne-mieszkanie-2-pok-przy-ch-promenada-ID4qGDx
2 800 zł,760 zł/miesiąc,"ul. Wojciecha Bogusławskiego, Chomiczówka, Bielany, Warszawa, mazowieckie","38,5 m²",2,3,blok,balkon,do zamieszkania,prywatny,tak,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",nie,garaż/miejsce parkingowe,2008,"oddzielna kuchnia, pom. użytkowe",52.278811,20.918213,False,"Warszawa-Bielany Mieszkanie 2 pok. O powierzchni 38,5 m2 ( 2 oddzielne pokoje), znajduje się na 3 pietrze. Wolne od 1 lipca Czynsz 760 zł plus 2800 zł - do lekkiej negocjacji ;) W odległości 1 przystanku znajduje się metro Młociny, Galeria Młociny, basen, lidl, biedronka. Przystanek tramwajowy oraz autobusowy 300 m od mieszkania. Do mieszkania przynależy miejsce parkingowe w garażu podziemnym. Osiedle zamknięte. Zapraszam serdecznie do kontaktu",https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-bielany-blisko-g-mlociny-ID4qGDl
5 500 zł,900 zł/miesiąc,"ul. Siedmiogrodzka, Czyste, Wola, Warszawa, mazowieckie",48 m²,2,5/10,,balkon,,biuro nieruchomości,,"meble, piekarnik, lodówka, pralka, telewizor, zmywarka",nie,garaż/miejsce parkingowe,,,52.23176,20.97355,False,"WE SPEAK PL / UA / RU / ENG - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Przedstawiamy Państwu ekskluzywne dwupokojowe mieszkanie o powierzchni 48 m², znajdujące się na 5. piętrze nowoczesnego kompleksu mieszkaniowego klasy premium, zaledwie kilka minut od centrum Warszawy. Ten unikalny obiekt łączy w sobie idealną lokalizację, wysokiej jakości materiały i przemyślany design, tworząc przestrzeń, która stanie się prawdziwym domem dla tych, którzy cenią komfort i styl.

### Przestronny i przytulny układ
Mieszkanie składa się z jasnego salonu, przestronnej sypialni, eleganckiej kuchni i nowoczesnej łazienki. Salon urządzony jest w jasnych tonach, co wizualnie powiększa przestrzeń, i wyposażony w stylowe, miękkie meble, tworząc atmosferę przytulności i komfortu. Duże okna wypełniają pomieszczenie naturalnym światłem, a wyrafinowane wnętrze podkreśla poczucie stylu i smaku.

### Nowoczesna kuchnia
Kuchnia jest wyposażona zgodnie z najnowszymi standardami techniki: wysokiej jakości sprzęt AGD, w tym wbudowana lodówka, płyta grzewcza, piekarnik i zmywarka. Ergonomiczne rozmieszczenie strefy roboczej i stołu jadalnego sprawia, że gotowanie staje się prawdziwą przyjemnością. Znajdą tu Państwo wszystko, co potrzebne do tworzenia kulinarnych arcydzieł.

### Przytulna sypialnia
Sypialnia jest prawdziwą oazą spokoju. Duże łóżko z materacem ortopedycznym, pojemna garderoba i przemyślane oświetlenie tworzą idealne warunki do odpoczynku po intensywnym dniu. Wnętrze utrzymane jest w ciepłych tonach, sprzyjających relaksowi i komfortowi.

### Łazienka i dodatkowe udogodnienia
Łazienka jest wyposażona w nowoczesną armaturę, w tym przestronną kabinę prysznicową, stylową umywalkę i wygodne miejsce do przechowywania akcesoriów kąpielowych. Ponadto w mieszkaniu znajduje się oddzielne miejsce na pralkę i suszarkę, co zapewnia dodatkowy komfort i funkcjonalność.

### Zalety kompleksu i lokalizacji
Kompleks mieszkaniowy klasy premium, w którym znajduje się mieszkanie, oferuje swoim mieszkańcom wiele udogodnień: całodobową ochronę, monitoring, parking podziemny oraz zagospodarowany teren z miejscami do odpoczynku i spacerów. Bliskość do centrum Warszawy zapewnia łatwy dostęp do wszystkich ważnych obiektów kulturalnych i biznesowych miasta, a także do najlepszych restauracji, sklepów i miejsc rozrywki.

### Idealne mieszkanie dla nowoczesnego życia
To mieszkanie jest idealne dla tych, którzy chcą mieszkać w sercu dynamicznego miasta, nie rezygnując przy tym z komfortu i stylu. Pełne umeblowanie i gotowość do wprowadzenia się pozwalają od razu cieszyć się wszystkimi zaletami tego unikalnego mieszkania.

Nie przegap okazji, aby stać się właścicielem tego wspaniałego mieszkania i spełnić marzenie o nowoczesnym i wygodnym domu w jednej z najlepszych dzielnic Warszawy!

WE SPEAK PL / UA / RU / ENG - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
Предлагаем вашему вниманию эксклюзивную двухкомнатную квартиру площадью 48 м², расположенную на 5 этаже современного жилого комплекса премиум-класса, всего в нескольких минутах от центра Варшавы. Этот уникальный объект сочетает в себе идеальное расположение, высококачественные материалы и продуманный дизайн, создавая пространство, которое станет настоящим домом для тех, кто ценит комфорт и стиль.

### Просторная и уютная планировка
Квартира состоит из светлой гостиной, просторной спальни, элегантной кухни и современной ванной комнаты. Гостиная оформлена в светлых тонах, что визуально расширяет пространство, и оснащена стильной мягкой мебелью, создавая атмосферу уюта и комфорта. Большие окна наполняют помещение естественным светом, а изысканный интерьер подчеркивает чувство стиля и вкуса.

### Современная кухня
Кухня оборудована по последнему слову техники: высококачественные бытовые приборы, включая встроенный холодильник, варочную поверхность, духовку и посудомоечную машину. Эргономичное расположение рабочей зоны и обеденного стола делает процесс приготовления пищи настоящим удовольствием. Здесь вы найдете все необходимое для создания кулинарных шедевров.

### Уютная спальня
Спальня является настоящим оазисом спокойствия. Большая кровать с ортопедическим матрасом, вместительный гардероб и продуманное освещение создают идеальные условия для отдыха после насыщенного дня. Интерьер выполнен в теплых тонах, способствующих расслаблению и комфорту.

### Ванная комната и дополнительные удобства
Ванная комната оборудована современной сантехникой, включающей просторную душевую кабину, стильную раковину и удобное место для хранения банных принадлежностей. Также в квартире есть отдельное место для стиральной машины и сушилки, что обеспечивает дополнительный комфорт и функциональность.

### Преимущества комплекса и местоположения
Жилой комплекс премиум-класса, в котором расположена квартира, предлагает своим жителям множество удобств: круглосуточную охрану, видеонаблюдение, подземный паркинг и благоустроенную территорию с зонами для отдыха и прогулок. Близость к центру Варшавы обеспечивает легкий доступ ко всем значимым культурным и деловым объектам города, а также к лучшим ресторанам, магазинам и развлекательным заведениям.

### Идеальное жилье для современной жизни
Эта квартира идеально подходит для тех, кто стремится жить в сердце динамичного города, не жертвуя при этом комфортом и стилем. Полная меблировка и готовность к заселению позволяют вам сразу же наслаждаться всеми преимуществами этого уникального жилья.

Не упустите шанс стать владельцем этой великолепной квартиры и воплотить в жизнь свою мечту о современном и удобном доме в одном из лучших районов Варшавы!",https://www.otodom.pl/pl/oferta/2-pokoje-klasy-premium-w-sercu-warszawy-ID4qGDi
5 800 zł,700 zł/miesiąc,"ul. Banderii, Młynów, Wola, Warszawa, mazowieckie",85 m²,3,10/12,,,,biuro nieruchomości,,,nie,,2020,,52.24461,20.96371,False,"WE SPEAK PL / UA / RU / ENG - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Do wynajęcia 3-pokojowe mieszkanie w dzielnicy Wola o powierzchni 85 m². Lokal znajduje się na 10. piętrze nowoczesnego budynku wyposażonego w dwa windy (towarową i osobową). Mieszkanie jest wykończone w wysokim standardzie, oferując najwyższy komfort.

Główne cechy:
Powierzchnia: 85 m²
Piętro: 10. piętro
Windy: Winda towarowa i osobowa
Parking: Podziemny parking
Układ pomieszczeń i wyposażenie:
Pokoje:

2 sypialnie z garderobą i miejscem do pracy
Duża kuchnia-studio z częścią wypoczynkową, telewizorem
Sprzęt AGD:

Pralka
Suszarka
Płyta grzewcza
Kuchenka mikrofalowa
Zmywarka
Piekarnik
Kuchenka
Lodówka
Multimedia:

Wi-Fi
Szybki internet
Telewizor
Telewizja kablowa i cyfrowa
Komfort:

Okna panoramiczne
Wanna
Garderoba
Konsjerż
Ochrona terenu
Winda
System alarmowy
Winda towarowa
Podziemny parking
System alarmowy
Parking dla gości
Monitoring
Ogrzewanie podłogowe
Technologia „smart home”
Klimatyzacja
Meble kuchenne
Dodatkowe informacje:
Mieszkanie jest w pełni wyposażone we wszelkie niezbędne urządzenia AGD i meble, w tym telewizor i 3 klimatyzatory. W lokalu zamontowane są indywidualne liczniki ogrzewania z inteligentnymi głowicami termostatycznymi, co umożliwia efektywne zarządzanie kosztami ogrzewania.


WE SPEAK PL / UA / RU / ENG - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Сдается 3-комнатная квартира в районе Wola площадью 85 м². Жилье находится на 10 этаже современного здания, оборудованного двумя лифтами (грузовой и пассажирский). Квартира отличается высоким качеством ремонта и обеспечивает максимальный комфорт.

Основные характеристики:
Площадь: 85 м²
Этаж: 10 этаж
Лифты: Грузовой и пассажирский лифт
Парковка: Подземный паркинг
Планировка и оснащение:
Комнаты:

2 спальни с гардеробной и рабочим местом
Большая кухня-студия с зоной отдыха, телевизором и биокамином
Бытовая техника:

Стиральная машина
Сушильная машина
Варочная панель
Микроволновая печь
Посудомоечная машина
Духовой шкаф
Плита
Холодильник
Мультимедиа:

Wi-Fi
Высокоскоростной интернет
Телевизор
Кабельное и цифровое ТВ
Комфорт:

Панорамные окна
Ванна
Гардеробная
Консьерж
Охрана территории
Лифт
Пожарная сигнализация
Грузовой лифт
Подземный паркинг
Сигнализация
Гостевой паркинг
Видеонаблюдение
Подогрев полов
Технология ""умный дом""
Кондиционер
Мебель на кухне
Дополнительная информация:
Квартира полностью укомплектована всей необходимой бытовой техникой и мебелью, включая телевизор и три кондиционера. Установлены индивидуальные счетчики отопления с умными термоголовками, что позволяет эффективно управлять расходами на отопление.

WE SPEAK PL / UA / RU / ENG - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

A 3-room apartment for rent in the Wola district with an area of 85 m². The apartment is located on the 10rd floor of a modern building equipped with two elevators (freight and passenger). The apartment is finished to a high standard, offering maximum comfort.

Main Features:
Area: 85 m²
Floor: 10rd floor
Elevators: Freight and passenger elevators
Parking: Underground parking
Layout and Equipment:
Rooms:

2 bedrooms with walk-in closets and workspaces
Large kitchen-studio with a relaxation area, TV, and bio-fireplace
Household Appliances:

Washing machine
Dryer
Hob
Microwave oven
Dishwasher
Oven
Stove
Refrigerator
Multimedia:

Wi-Fi
High-speed internet
TV
Cable and digital TV
Comfort:

Panoramic windows
Bathtub
Walk-in closet
Concierge
Security
Elevator
Fire alarm
Freight elevator
Underground parking
Alarm system
Guest parking
Video surveillance
Underfloor heating
Smart home technology
Air conditioning
Kitchen furniture
Additional Information:
The apartment is fully equipped with all necessary household appliances and furniture, including a TV and three air conditioners. Individual heating meters with smart thermostatic heads are installed, allowing for efficient management of heating costs.

WE SPEAK PL / UA / RU / ENG - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -",https://www.otodom.pl/pl/oferta/3-pokoje-wola-ID4qGDj
3 650 zł,650 zł/miesiąc,"ul. Solipska, Stare Włochy, Włochy, Warszawa, mazowieckie","42,8 m²",2,2/3,blok,balkon,do zamieszkania,prywatny,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",tak,garaż/miejsce parkingowe,2023,"klimatyzacja, tylko dla niepalących",52.200451,20.911923,False,"Włochy| 2 pokoje| Balkon | | Miejsce Postojowe | Klimatyzacja | Przyjazne zwierzętom| Bez prowizji |CAŁKOWICIE NOWE- pierwszy lokator
Bezpieczny wynajem bezpośredni od właściciela, bez żadnych prowizji i ukrytych kosztów. Zaopiekujemy się tobą przez cały okres najmu, gwarancja przedłużenia umowy.
  OFERUJEMY:
  Przestronne 2 pokojowe mieszkanie
Powierzchnia: 44,80 metrów kwadratowych
Usytuowane na 2 piętrze w nowoczesnym budynku z roku 2024, piękne patio, spora roślinność
OSIDELE JEST CHRONIONE!
Mieszkanie dostępne od 1 czerwca 2024
Przyjazne zwierzętom!
  OPŁATY:
Czynsz najmu: 3.650,00 PLN
czynsz: 650 PLN
Oferta przy 24 miesiącach
Media są rozliczane na podstawie zużycia, na podstawie odczytów liczników, w tym woda, ścieki, ogrzewanie i prąd, oraz koszty wywozu śmieci.
Wymagana kaucja w wysokości 5.000,00 PLN.
Istnieje możliwość dodatkowego wynajęcia miejsca postojowego w garażu podziemnym
  Doskonale skomunikowane:
Tylko 300 m od przystanku autobusowego (linie autobusowe 129, 178, 187, 189, 191, 401, 517, )
Zaledwie 900 m do PKP Włochy ( 11 min do Warszawa Śródmieście)
Około 800 m od pięknego parku z jeziorkami!
      W kilkanaście minut spacerem dotrzesz do najważniejszych punktów usługowych, handlowych oraz rozrywkowych, takich jak:
Galerie handlowe: Galeria Skorosze, Blue City, Atrium Reduta
  Szukasz nowego miejsca do życia? Ta oferta jest dla Ciebie!
Doskonała propozycja nowego mieszkania w budynku z 2024 roku!
Jeśli pragniesz komfortu, przestrzeni i nowoczesności, to ta oferta jest dla Ciebie idealna!
Nie przegap tej wyjątkowej okazji!
  ZADZWOŃ 695 373 727
       ",https://www.otodom.pl/pl/oferta/wlochy-2-pokoje-balkon-parking-klimatyzacja-ID4qGCR
4 200 zł,1 000 zł/miesiąc,"al. Aleja Komisji Edukacji Narodowej, Kabaty, Ursynów, Warszawa, mazowieckie",67 m²,3,4/6,blok,,do zamieszkania,biuro nieruchomości,,"meble, piekarnik, lodówka, pralka, telewizor, zmywarka",tak,garaż/miejsce parkingowe,2004,"oddzielna kuchnia, pom. użytkowe",52.135,21.06316,False,"Oferuję do wynajęcia duże, trzypokojowe mieszkanie znajdujące się w dobrze skomunikowanej, zielonej okolicy przy ul. Al. KEN (Ursynów, Kabaty). Lokal o powierzchni 67 mkw, znajduje się na 4. (z 5)  piętrze w chronionym budynku z windą i ochroną.

Lokal składa się z salonu z wyjściem na dużą loggię, sypialni, pokoju, kuchni, łazienki, wc oraz dużego przedpokoju Kuchnia wyposażona została w niezbędne sprzęty AGD: lodówka, zmywarka, okap, nowa kuchenka indukcyjna oraz nowy piekarnik.  Dużo miejsca do przechowywania zapewnią pojemne szafy w przedpokoju oraz w pokojach.
Do mieszkania przynależy miejsce postojowe w garażu podziemnym dodatkowo płatne 300 zł.

Osiedle usytuowane jest w cichej i zielonej okolicy, będącej jednocześnie dobrze skomunikowanym punktem lokalizacyjnym - 6 minut pieszo od stacji metra Kabaty (20 minut do centrum) oraz w pobliżu przystanków i pętli autobusowej linii nr: 166, 179, 192, 504, N34 i N37. Lokalizacja zapewnia łatwy i szybki dostęp do punktów handlowo-usługowych - w pobliżu znajdują się liczne sklepy, supermarkety, banki, apteki, restauracje, kino, klub fitness, a także szkoły, przedszkola, żłobki. Dużym atutem lokalizacji jest także bezpośrednia bliskość terenów zielonych, takich jak Park przy Bażantarni, Las Kabacki oraz mniejsze parki i skwerki.

Koszt wynajmu nieruchomości to 5200 złotych miesięcznie, na który składa się 4200 zł czynsz plus 1000 zł za opłaty administracyjne. Dodatkowo płatny prąd według zużycia.

Wymagana kaucja zwrotna w wysokości 6000 zł, płatna jest przy podpisaniu umowy najmu.

Mieszkanie dostępne od zaraz.
Zapraszam na prezentację nieruchomości.",https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-z-garazem-na-kabatach-ID4qGAB
2 500 zł,550 zł/miesiąc,"ul. Rakowiecka, Rakowiec, Ochota, Warszawa, mazowieckie",30 m²,1,2/8,apartamentowiec,balkon,do zamieszkania,prywatny,,"lodówka, meble, kuchenka, pralka",tak,garaż/miejsce parkingowe,2021,,52.195925,20.972592,False,"Wolne od zaraz. Proszę dzwonić, nie odpowiadam na SMS-y.
Gwarancja niezmienności ceny przez rok. Najemca ponosi dodatkowo opłaty licznikowe za zużyte media (woda, prąd, ogrzewanie), ok. 450 złotych. Internet i telewizja we własnym zakresie.
Bezpośrednio wynajmę w pełni wyposażoną, nowoczesną kawalerkę o powierzchni 30 m² w nowo oddanym budynku przy ul. 1 Sierpnia 32.
II piętro z windą, ochrona, spokojna okolica dobrze skomunikowana z centrum (bardzo blisko przystanek autobusowy, stacja kolejki w pobliżu).
Mieszkanie z dużym balkonem składa się z przestronnego salonu połączonego z kuchnią, przedpokoju oraz łazienki. Wysoki standard, wszystkie sprzęty nowe.
Kaucja miesięczna. Wygodna umowa na czas nieoznaczony z miesięcznym terminem wypowiedzenia.
Idealne dla singla, może mieszkać para. Zwierzęta wykluczone.
Możliwość wynajęcia miejsca postojowego w garażu podziemnym lub na zewnątrz za dodatkową opłatą.
Uwaga! NIE współpracuję z agencjami nieruchomości.
Tel.: 607 38 33 88",https://www.otodom.pl/pl/oferta/bezposrednio-kawalerka-ochota-ul-1-sierpnia-taras-ID4qGAr
