rent_price,additional_fees,location,area,room_num,floor,building_type,extra_space,flat_condition,advertiser_type,students_allowed,furnishings,elevator,parking_space,year_of_construction,additional_information,latitude,longitude,approximate_coordinates,adv_description,link
6 500 zł,,"ul. Sienna, Mirów, Wola, Warszawa, mazowieckie",50 m²,2,5/10,apartamentowiec,"balkon, taras",do zamieszkania,biuro nieruchomości,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",tak,,,klimatyzacja,,,False,"Mamy do zaprezentowania elegancko zaprojektowany apartament usytuowany na 5 piętrze w 10-piętrowym apartamentowcu przy ulicy Siennej 65 z 24h recepcją i ochroną. Apartamentowiec wyróżnia się elegancką architekturą, znajdującą się w samym centrum Warszawy.
We present an elegantly designed apartment located on the 5th floor of a 10-story apartment building at 65 Sienna Street with 24-hour reception and security. The apartment building stands out for its elegant architecture, located in the very center of Warsaw.
Представляем квартиру с элегантным дизайном, расположенную на 5 этаже 10-этажного жилого дома по адресу Sienna Street, 65, с круглосуточной рецепцией и охраной. Жилой дом выделяется своей элегантной архитектурой и расположен в самом центре Варшавы.

Ponad 50 metrowa powierzchnia apartamentu oferuje salon z aneksem kuchennym, sypialnię oraz stylową i nowoczesną łazienkę. Część dzienna wyposażona została w wygodną sofę, stół z krzesłami i TV oraz klimatyzację, z salonu znajduje się również wyjście na balkon. Aneks kuchenny z wyspą wyposażony w wysokiej klasy sprzęt i niezbędne akcesoria i przybory kuchenne (zmywarkę, piekarnik, płytę, pralko-suszarkę). Przestrzeń sypialni wypełnia przestronna szafa oraz duże wygodna łóżko. W otwartym holu mamy dużą szafę garderobianą w zabudowie. Wysublimowany wystrój apartamentu i wysokiej jakości wyposażenie sprosta nawet najbardziej wymagającym klientom.
Mieszkańcy mają dostęp do tarasu, znajdującego się na ostatniej kondygnacji - idealnie prezentującego scenerię Warszawy.
Doskonała lokalizacja apartamentu - w pobliżu znajduje się Pałac Kultury i Nauki, Muzeum Narodowe, Filharmonia oraz inne obiekty kulturalne, galerie, kluby muzyczne, restauracje z kuchniami świata oraz klimatyczne knajpki, łatwy dostęp do wszystkich najważniejszych punktów użyteczności publicznej. W bliskiej odległości znajduje się przystanek autobusowy, stacja kolejowa PKP. Połączenie komunikacyjne umożliwia płynne poruszanie się po Warszawie, w ciągu 10 minut możemy dotrzeć nad Bulwary Wiślane, gdzie spacerując wzdłuż Wybrzeża Kościuszkowskiego można odkryć piękne zakątki Warszawy.
Najem okazjonalny długoterminowy!
Zapraszamy na prezętację!",https://www.otodom.pl/pl/oferta/piekny-dwupokojowy-apartament-sienna-65-ID4pJND
3 000 zł,800 zł/miesiąc,"Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",40 m²,2,1,blok,,do zamieszkania,prywatny,,"lodówka, meble, piekarnik, kuchenka, pralka",tak,,,,,,False,"Cześć,
Mam do zaoferowania mieszkanie. Składa się ono z sypialni, salonu z aneksem kuchennym oraz łazienki. Istnieje możliwość oddzielenia salonu od reszty przestrzeni poprzez drzwi przesuwne.

Lokalizacja jest całkiem przyjemna - znajduje się blisko hali Mirowskiej, co ułatwia dostęp do świeżych produktów. Poza tym, jest niedaleko do Placu Bankowego, Ogrodu Saskiego, Kino Femina oraz ronda ONZ.

Komunikacja też jest na plus - tramwajowy przystanek Hala Mirowska jest w odległości około 5 minut spacerem, a do metra ONZ można dojść w około 10 minut.

cena najmu 3000 + 800 (czynsz administracyjny - ogrzewanie, ciepła i zimna wodę, odpady komunalne, fundusz remontowy i zarządzanie nieruchomością) + opłata za prąd i gaz wg licznika + opłata za Internet


Jeśli masz jakiekolwiek pytania, albo po prostu chcesz się spotkać i zobaczyć mieszkanie, zapraszam do kontaktu.",https://www.otodom.pl/pl/oferta/mieszkanie-dwu-pokojowe-hala-mirowska-ID4pJN6
3 400 zł,820 zł/miesiąc,"Stegny, Mokotów, Warszawa, mazowieckie",55 m²,2,1/6,blok,balkon,do zamieszkania,prywatny,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",tak,garaż/miejsce parkingowe,2010,oddzielna kuchnia,52.18125,21.0455,True,"Dwa pokoje – sypialnia i duży salon, oddzielna kuchnia, łazienka, przedpokój, balkon, pierwsze piętro. Lokalizacja – ul. Pory, przy torze Stegny, w pobliżu: Lidl, Biedronka, Rossman, sklepy, przystanek autobusowy, wkrótce – szybki tramwaj w kierunku centrum/Wilanowa. Wyposażenie – umeblowane, sprzęt: pralka, zmywarka, kuchenka mikrofalowa, piekarnik, kuchenka indukcyjna, tv. Nowe budownictwo (2008 r.) blok chroniony z portierem, teren zamknięty, okna wychodzą na patio. Miejsce garażowe w podziemnym garażu (w cenie). Świeżo odnowione. Cena: 3400 m-c plus czynsz (819 zł), dodatkowo media: prąd i woda wg rozliczeń.",https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-55-m-2-pok-oddzielna-kuchnia-ID4pJMv
9 000 zł,1 107 zł/miesiąc,"Mirów, Wola, Warszawa, mazowieckie","54,48 m²",2,> 10/16,apartamentowiec,balkon,do zamieszkania,biuro nieruchomości,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",tak,garaż/miejsce parkingowe,2023,"klimatyzacja, piwnica, pom. użytkowe",,,True,"Walaszkiewicz & Trzaska ma przyjemność zaprezentować wyjątkową ofertę wynajmu apartamentu premium zlokalizowanego w sercu Warszawy, przy ulicy Grzybowskiej 37. Ta prestiżowa inwestycja stanowi kwintesencję luksusu i komfortu, spełniając oczekiwania nawet najbardziej wymagających klientów.
Lokalizacja: ul. Grzybowska 37, Warszawa. Ten adres to synonim prestiżu w samym sercu warszawskiego centrum biznesowego, otoczony przez kluczowe punkty biznesowe miasta, takie jak Warsaw Spire czy Rondo ONZ. Lokalizacja ta łączy w sobie ekskluzywny styl życia z bezpośrednim dostępem do centrów finansowych, renomowanych restauracji i kulturalnych atrakcji stolicy. Zapewniając łatwą komunikację z całym miastem oraz lotniskiem Chopina, jest idealnym miejscem dla profesjonalistów ceniących luksus, wygodę i prestiż, stanowiąc jednocześnie wyraz aspiracji i sukcesu w świecie biznesu.
Szczegóły nieruchomości:
Apartament: Ekskluzywny apartament składa się z przestronnej, otwartej kuchni z dużą funkcjonalną wyspą połączonej z salonem, z bezpośrednim wyjściem na przeszkloną loggię, oferujący niepowtarzalne widoki na miasto. Wyposażenie obejmuje stół jadalniany z krzesłami, elegancką sztukaterię na ścianach wraz z lustrami, dużą kanapę przy wyspie oraz kuchnię wyposażoną w najwyższej klasy sprzęty AGD. Całe mieszkanie charakteryzuje się wysokim standardem wykończenia, z dużymi, przeszklonymi oknami od podłogi po sufit, zapewniającymi obfitość naturalnego światła oraz klimatyzację dla optymalnego komfortu.
Sypialnia: Komfortowa sypialnia z wyjściem na loggię wyposażona jest w duże łóżko oraz obszerną szafę w zabudowie, zapewniającą wystarczająco miejsca do przechowywania oraz klimatyzację.
Łazienka: Przestronna łazienka wykończona w wysokim standardzie, z dużym prysznicem z siedziskiem.
Garderoba: Funkcjonalna garderoba z pojemnymi szafami i pralką, zapewniająca dodatkową przestrzeń do przechowywania.
Miejsce parkingowe + komórka lokatorska: Do apartamentu przynależy komórka lokatorska wraz z miejscem parkingowym w bezpiecznym, podziemnym garażu, wyposażone w ładowarkę do pojazdów elektrycznych, co podkreśla nowoczesny charakter inwestycji.
WARUNKI NAJMU:
- umowa najmu okazjonalnego na min. 2 lata,
CENA: 9000 PLN brutto dla os. fizycznej / 9000 PLN netto dla firmy
+ czynsz administracyjny 1107 zł
+ prąd wg. FV za zużycie
+ możliwość wynajmu miejsca garażowego wraz z komórką lokatorską.
Zapraszamy do skorzystania z tej unikalnej oferty wynajmu, która łączy w sobie luksus, komfort oraz doskonałą lokalizację w sercu stolicy. Zapewniamy profesjonalne doradztwo i wsparcie na każdym etapie procesu wynajmu.",https://www.otodom.pl/pl/oferta/jedyny-taki-apartament-na-warszawskiej-woli-ID4pJMt
10 000 zł,,"ul. Przasnyska, Sady Żoliborskie, Żoliborz, Warszawa, mazowieckie",98 m²,4,parter/6,,,,biuro nieruchomości,,meble,nie,,,,52.26039,20.95141,False,"Odkryj naprawdę niezwykłe wrażenia życiowe w tym przestronnym i jasnym apartamencie położonym w samym sercu prestiżowej warszawskiej dzielnicy Żoliborz, przy ulicy Przasnyskiej 7. Ten w pełni umeblowany i dobrze wyposażony apartament posiada cztery przestronne sypialnie oraz przestronny salon płynnie zintegrowany z otwartą kuchnią. - wyposażona rezydencja oferuje niezrównany komfort i wygodę dla wymagających rodzin.

Mieszkanie emanujące spokojem jest idealne dla osób poszukujących spokojnego otoczenia, a jego spokojna okolica zapewnia spokojne chwile mieszkańcom w każdym wieku. Co więcej, dla rodzin, bezpieczny plac zabaw na terenie kompleksu budynków będzie wspaniałym udogodnieniem, zapewniającym dzieciom bezpieczną i przyjemną przestrzeń do zabawy.

Wejdź do głównej sypialni i odkryj sanktuarium luksusu z garderobą i wyjątkowo zaprojektowaną łazienką z eleganckimi szklanymi akcentami. Każdy zakątek tego domu odzwierciedla skrupulatną dbałość o szczegóły i zaangażowanie w wyrafinowanie.

Oprócz nienagannego wnętrza, lokalizacja apartamentu na tętniącym życiem Żoliborzu zapewnia łatwy dostęp do szeregu udogodnień, w tym sklepów, restauracji i parków, zapewniając szczęśliwym mieszkańcom wygodę i wypoczynek.

Podnieś swój standard życia dzięki tej wyjątkowej rezydencji, w której przestronność, styl i spokój zbiegają się, tworząc uosobienie nowoczesnego miejskiego życia. Poznaj uosobienie współczesnego życia w mieście - umów się na obejrzenie już dziś.

 ",https://www.otodom.pl/pl/oferta/ekskluzywny-apartament-z-tarasem-ID4pJL1
3 100 zł,500 zł/miesiąc,"ul. Długa, Muranów, Śródmieście, Warszawa, mazowieckie",36 m²,2,3/4,blok,,do zamieszkania,biuro nieruchomości,,"lodówka, meble, piekarnik, kuchenka, pralka",nie,garaż/miejsce parkingowe,1962,piwnica,,,False,"Absolutne historyczne i prestiżowe Śródmieście!

Na wynajem wspaniałe, kompaktowe dwupokojowe mieszkanie w historycznej otulinie Starówki w sąsiedztwie elitarnych instytucji kulturalnych i w bezpośredniej bliskości Ogrodu i Placu Krasińskich. 

Mieszkanie składa się z salonu połączonego z otwartą kuchnią, sypialni, łazienki oraz przedpokoju. Dodatkowo do mieszkania przynależy taras przez całą długość mieszkania oraz piwnica (ok. 3,5 m2).
Mieszkanie widne, ciche oraz wybitnie zlokalizowane. Teren ogrodzony oraz monitorowany. Mieszkanie z ogromnym potencjałem ze względu na uniwersalność przeznaczenia. 
Dostępne od zaraz
Mieszkanie znajduje się w ścisłym Centrum, w spacerowej odległości od największych atrakcji turystycznych Warszawy.
Cena 3100 + czynsz 500

537 168 441 Artur Żurek - doradca ds nieruchomości IENKO Group


Absolutne historyczne Śródmieście!",https://www.otodom.pl/pl/oferta/prestizowa-lokalizacja-5-minut-od-metra-ID4pJKZ
2 900 zł,700 zł/miesiąc,"ul. Grójecka, Stara Ochota, Ochota, Warszawa, mazowieckie",40 m²,2,7/7,blok,balkon,do zamieszkania,biuro nieruchomości,,"meble, lodówka, piekarnik, zmywarka, kuchenka",tak,garaż/miejsce parkingowe,,piwnica,52.21349,20.97919,False,"---------- for English check below ----------

Wszystko w mieszkaniu jest nowe.

W pełni wyposażone we wszystkie sprzęty AGD.

Do mieszkania przynależy piwnica - 4m2.

Obiekt monitorowany, całodobowo strzeżony.

W pieszym dystansie:

- przystanek tramwajowy i autobusowy
- sklepy spożywcze
- restauracje i kawiarnie
- szkoły i uczelnie
- bank
- OCH-Teatr
- kilka przystanków od Dworca Centralnego
- plac Narutowicza
- i wiele więcej

Do ceny najmu - 2900 PLN należy doliczyć czynsz administracyjny w wysokości 700 PLN oraz opłaty licznikowe za prąd i gaz.

CZYSTE, NOWE I GOTOWE NA NOWEGO NAJEMCĘ

-

Everything in the apartment is new.

Fully equipped with all household appliances.

The apartment includes a basement - 4m2.

The facility is monitored and guarded 24 hours a day.

In walking distance:

- tram and bus stop
- grocery stores
- restaurants and cafes
- schools and universities
- bank
- OCH-Teatr
- a few stops from the Central Station
- Narutowicza Square
- and a lot more

The rental price of PLN 2,900 is not including an administrative fee of PLN 700 and metering fees for electricity and gas.

CLEAN, NEW AND READY FOR A NEW TENANT


Informacje zawarte w opisie nieruchomości nie stanowią oferty w rozumieniu Kodeksu Cywilnego. Dążymy do tego, aby informacje zawarte w opisach oferowanych przez nas nieruchomości były możliwie dokładne, kompletne i aktualne. Z uwagi jednak na fakt, iż czasami pochodzą one od osób trzecich i część z nich nie zawsze daje się zweryfikować, Ogrodowa Sp. z o.o. nie ponosi odpowiedzialności za ich dokładność, kompletność i aktualność.

Zapraszamy do zapoznania się z ofertami specjalnymi:

Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",https://www.otodom.pl/pl/oferta/atrakcyjna-2-pokojowe-stara-ochota-och-teatr-ID4pJJT
1 900 zł,700 zł/miesiąc,"Grochów, Praga-Południe, Warszawa, mazowieckie",35 m²,2,1/5,blok,,do zamieszkania,biuro nieruchomości,,"lodówka, meble, kuchenka, pralka",tak,,1985,oddzielna kuchnia,52.24168,21.08406,True,"Oferuję do wynajęcire mieszkanie 2 pokojowe z oddzielną kuchnią , drugi pokój przejsciowy. Bardzo dobry dojazd w każdy punkt Warszawy tramwajem, autobusem , samochodem.Mieszkanie znajduje sie przy ulicy Grochowskiej z licznymi liniami tramwajowymi i autobusowymi, w niewielkiej odległości znajdują się też stacje metro Dworzec Wileński i metro Stadion Narodowy, oraz PKP Warszawa Wschodnia.Blisko Park Skaryszewski , jeziorko Kamionkowskie.
Mieszkanie bardzo CICHE nie od strony ulicy ,tylko od strony południowej z widokiem na dziedziniec, od strony ulicy na osiedlu punkty usługowo-handlowe , w bliskiej odległości bazarek przy Placu Szembeka i Galeria Handlowa Wiatraczna . W okolicy wszystko czego potrzebujemy np sklepy małe osiedlowe jak i duże markety, apteki, piekarnie, domowe jedzenie przedszkole, żłobek.
Mieszkanie idealne dla pary lub pojedynczej osoby.
Cena 1900 złotych plus czynsz administracyjny 700 zł- Dodatkowo płatnt tylko prąd!
POLECAM I ZAPRASZAM NA PREZENTACJĘ!
kontakt / Biuro Nieruchomości  508 872 267",https://www.otodom.pl/pl/oferta/2-pokoje-w-super-lokalizacji-rondo-wiatraczna-ID4pJJJ
4 900 zł,,"ul. Lewicka, Stary Mokotów, Mokotów, Warszawa, mazowieckie","80,23 m²",3,4/6,apartamentowiec,taras,do zamieszkania,biuro nieruchomości,,meble,tak,,2002,oddzielna kuchnia,52.2028,21.0134,False,"Budynek umiejscowiony jest w prestiżowej lokalizacji na Starym Mokotowie przy ulicy Lewickiej.
Główne atuty nieruchomości:
• bliskość komunikacji miejskiej
• cicha i spokojna okolica
• wysoki standard wykończeń
Nieruchomość złożona z:
• salon 21,31 m.kw
• pokój 12,42 m.kw
• pokój 13,19 m.kw
• kuchnia zamykana z oknem 10,51 m.kw
• łazienka 7,07 m.kw
• wc 1,55 m.kw
• przedpokój 11,31 m.kw
• garderoba 2,67 m.kw
W skład nieruchomości wchodzą też:
• miejsce parkingowe
• taras
Typ ogrzewania: ogrzewanie miejskie.
Typ własności: własność.
Mieszkanie trzypokojowe, z oddzielną kuchnią z oknem, tarasem i miejscem parkingowym w budynku na poziomie zero. Całodobowa recepcja i monitoring, nowoczesny i kameralny budynek SBM Vistula w cichej okolicy.
Budynek umiejscowiony jest w prestiżowej lokalizacji na Starym Mokotowie przy ulicy Lewickiej, bliskość komunikacji miejskiej w tym również stacji metra zapewni nam doskonały dostęp do centrum, wokół pełna infrastruktura oraz duża ilość terenów zielonych.
Apartament w pełni wykończony i wyposażony w stylowe meble, lampy, sztukaterię. W lokalu znajdują się wszystkie sprzęty Agd, Rtv,
naczynia i pościel, nieruchomość dostępna od 8 kwietnia. Dodatkowo płatny jest czynsz administracyjny w wysokości 1600 zł.
Zapraszam na prezentację tej wyjątkowej nieruchomości.
Oferta dostępna tylko w Metrohouse.
ZADZWOŃ: 883 376 203. Czekamy na telefon od Ciebie.
---
Zakup lub najem nieruchomości przez Agencję Metrohouse to:
• największy wybór na rynku
• elastyczne podejście do Klienta
• bezpieczeństwo transakcji
• możliwość skorzystania z szerokiej oferty kredytów gotówkowych i hipotecznych
• doświadczeni doradcy

Czy wiesz, że możemy przygotować dla Ciebie prezentację on-line nieruchomości? Skontaktuj się z naszym Agentem i zapytaj o szczegóły.
Pomimo, iż Doradcy Metrohouse przykładają szczególną staranność do rzetelnego prezentowania informacji o nieruchomości, nie zawsze jest możliwa weryfikacja wszystkich danych przekazanych od osób trzecich. Niniejsza prezentacja oferty nie jest ofertą w rozumieniu Kodeksu Cywilnego i ma charakter wyłącznie informacyjny.",https://www.otodom.pl/pl/oferta/apartament-3-pokoje-z-garazem-na-mokotowie-ID4pJ82
3 100 zł,650 zł/miesiąc,"ul. Wynalazek, Służewiec, Mokotów, Warszawa, mazowieckie",32 m²,2,5/6,apartamentowiec,balkon,do zamieszkania,biuro nieruchomości,tak,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",tak,garaż/miejsce parkingowe,2023,"klimatyzacja, pom. użytkowe",52.178429,20.99318,False,"I speak English, розмовляю українською, говорю на русском языке.
Nowe!
3-pokojowy apartament około 30 m² na Mokotowie przy ul. Wynalazek 3 z parkingiem i komórka.
Położone na 5 piętrze w 6 piętrowym bloku. Blok oddany w 2023 roku. Osiedle zamknięte, ochrona.
Mieszkanie wyposażone, meble robione na wymiar przez stolarza. 
-Kuchnia (łączona z salonem) wraz z wyposażeniem: lodówka z zamrażarką, zmywarka, okap, płyta indukcyjna, piekarnik, mikrofalówka.
- Salon: wygodna sofa (rozkładana z funkcją spania)
- Łazienka: WC, umywalka, wanna, pralka.
- Sypialnia: łóżko 160x200 cm z wygodnym materacem, szafa
- Przedpokój z szafą
- Komórka 
- Parking na -1, blisko wejścia do windy.  
- Balkon
Klimatyzacja  
Cena najmu: 3100 zł + 650 zł czynsz administracyjny + opłaty za prąd+ internet, garaż w cenie.
Kaucja w wysokości 4000 zł. do negocjacji.
W pobliżu znajduje się wiele restauracji, barów, sklepów, piekarni, prywatne przedszkole.
Sklepy: Biedronka, centrum handlowe Galeria Mokotów 1 km.
Obok przystanek autobusowy, tramwajowy.
Parki: po drugiej stronie ulicy znajduje się Park Dolinka Służewiecka.
Przy podpisaniu umowy prowizja dla biura nieruchomości 60% ceny najmu.",https://www.otodom.pl/pl/oferta/2-pok-apartament-30-m2-mokotow-ul-wynalazek-ID4pIRr
2 600 zł,500 zł/miesiąc,"Żerań, Białołęka, Warszawa, mazowieckie",35 m²,1,parter/4,blok,ogródek,do zamieszkania,prywatny,tak,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",tak,garaż/miejsce parkingowe,2018,,,,True,"DUŻA KAWALERKA Z OGRÓDKIEM I GARDEROBĄ - IDEALNE MIEJSCE DLA PARY LUB SINGLA! 
Szukasz przytulnego i komfortowego mieszkania dla siebie lub swojej pary? Mamy idealną propozycję! Wynajmujemy dużą, nowocześnie umeblowaną kawalerkę z prywatnym ogródkiem i garderobą w doskonałej lokalizacji w Warszawie.
Mieszkanie zlokalizowane jest na osiedlu RIVIERA PARK, które znajduje się nad Kanałkiem Żerańskim.
W skład kawalerki wchodzi:
Przestronny pokój dzienny z aneksem kuchennym,
Duża łazienka z prysznicem,
Garderoba,
Przedpokoj,
Ogródek - 10m.
Dodatkowo do mieszkania przynależy miejsce postojowe w garażu podziemnym możliwe do wynajęcia za dodatkową opłata.
Mieszkanie jest w pełni umeblowane i wyposażone, gotowe do zamieszkania.
Na osiedlu znajduje się strefa rekreacyjna:
zewnętrzna siłownia, 
fontanna, 
strefa do grillowania, 
place zabaw, 
parkingi podziemne, 
teren ogrodzony i monitorowany, 
ochrona,
oraz:
2 żabki, 
piekarnia, 
warzywniak.
restauracja, 
salon kosmetyczny, 
barber, 
groomer, 
paczkomaty, 
parking dla gości.
W pobliżu osiedla znajdują się liczne placówki edukacyjne, kluby fitness, basen, klub tenisowy, wielofunkcyjny kompleks ,,Orlik'' z boiskiem do koszykówki, siatkówki i piłki nożnej, sklepy spożywcze, lokale usługowe, Galeria Północna. Riviera Park to nowoczesne i kameralne osiedle, na którym świetnie odnajdą się osoby lubiące spędzać czas na świeżym powietrzu, na spokojnym odpoczynku, czy przy różnych aktywnościach fizycznych. W niedalekiej odległości znajduje się również Zalew Zegrzyński, przy którym znajdują się porty, przystanie i kąpieliska.
Lokalizacja:
8,9 km do centrum,
2 min. spacerem do przystanku autobusowego przy osiedlu,
7 min. spacerem do przystanku autobusowego KONWALIOWA, na głównej ulicy.
500 m. od stacji PKP Żerań
dojazd do centrum: 20 min samochodem,
dojazd do I linii metra: 10 min autobusem lub samochodem,
dojazd do II linii metra: 15 min autobusem lub samochodem.

Mieszkanie przyjazne zwierzakom. Kaucja w wysokości jednomiesięcznego czynszu - 3100 zł.",https://www.otodom.pl/pl/oferta/duza-kawalerka-na-osiedlu-riviera-park-z-garberoba-ID4pIAu
2 800 zł,650 zł/miesiąc,"ul. Skoroszewska, Skorosze, Ursus, Warszawa, mazowieckie",40 m²,2,6/6,blok,"balkon, taras",do zamieszkania,prywatny,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",tak,garaż/miejsce parkingowe,2013,,52.190171,20.894125,False,"Wyjątkowe mieszkanie 2- pokojowe o powierzchni 40 m2 z tarasem 25 m2 w tym 6 m2 w szklanej zabudowie ""ogród zimowy"" ogrzewanie podłogowe, dwa miejsca w parkingu podziemnym. Osiedle strzeżone przy ulicy Skoroszewskiej na warszawskim Ursusie, mieszkanie na szóstym (ostatnim) piętrze. Szybka, wygodna winda. Budynek wybudowany w 2013 roku. Mieszkanie bardzo zadbane, czyste, słoneczne. Pokój dzienny urządzony z TV oraz otwartą kuchnią wyposażoną w b.dobrej klasy sprzęt AGD (lodówko-zamrażarka, zmywarka, piekarnik z mikrofalą, płyta indukcyjna, okap, odkurzacz). Ciekawie rozplanowana łazienka z oryginalną kabiną prysznicową, pralka. W przedpokoju i sypialni zabudowane szafy z frontami lustrzanymi. Sypialnia do własnej aranżacji. Dużym atutem mieszkania jest przestronny taras dający możliwość stworzenia własnego ogrodu. Do dyspozycji dwa miejsca parkingowe w garażu podziemnym. Mieszkanie wolne, gotowe do wynajęcia od zaraz.
Umowa długoterminowa najmu okazjonalnego.
Cena z jednym miejscem parkingowym 2800 zł/m-c. Dodatkowo za m-c: Czynsz administracyjny 650 zł, media ok.150 zł. Ewentualnie drugie miejsce parkingowe 300 zł.
Kaucja 3000 zł",https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-z-tarasem-2-miejsca-parking-ID4pIaV
14 000 zł,,"ul. Ignacego Krasickiego, Wierzbno, Mokotów, Warszawa, mazowieckie",190 m²,3,1/3,apartamentowiec,balkon,do zamieszkania,biuro nieruchomości,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",tak,garaż/miejsce parkingowe,2009,,52.19056,21.02125,False,"APARTAMENT PRZY JEDNEJ Z NAJPIĘKNIEJSZYCH ULIC STAREGO MOKOTOWA

Wysoki standard wykończenia | Dwa miejsca postojowe | 2 sypialnie | Doskonała lokalizacja | Z tarasem

*****

ROZKŁAD I STANDARD:

Mieszkanie o powierzchni około 190 m2, składa się z:
* Reprezentacyjnego holu,
* salonu z otwartą kuchnią i dużą funkcjonalną jadalnią,
* małej biblioteki,
* łazienki z prysznicem, 
* sypialni z garderobą,
* gabinetu, który może być drugą sypialnią,
* toalety. 

Całość wykonana z niesamowitym wyczuciem stylu i elegancji. 
Mieszkanie posiada obszerny taras z przepięknym widokiem na zieleń.


APARTAMENTOWIEC:

Budynek cechuje kameralna, willowa zabudowa, zarówno z garażem podziemnym jak i miejscami postojowymi przed budynkiem. Nowoczesna architektura, szlachetnie materiały wykończeniowe, elewacje kamienne, wysokie drewniane okna. Nowoczesne i prestiżowe wykończenie powierzchni wspólnych wewnętrznych i zewnętrznych. Winda łącząca garaż podziemny i wszystkie kondygnacje.


LOKALIZACJA:

Historyczna części dzielnicy Mokotów, która w znacznym stopniu zachowała swój unikalny przedwojenny charakter, pomimo rozwoju i zmian zachodzących w Stolicy.

Na Starym Mokotowie można znaleźć liczne budynki z okresu przedwojennego o zróżnicowanej architekturze: kamienice, wille i rezydencje. Znany z urokliwych uliczek, alejek i placów, które zachowały klimat dawnych lat. Stary Mokotów, zwłaszcza przy głównych szlakach komunikacyjnych obfituje w kawiarnie, sklepy, restauracje i klimatyczne miejsca spotkań. Okolica kojarzona jest z przyjazną, zżytą z okolicą społecznością, która dba o lokalne tradycje i historię dzielnicy.

Okolica obfituje w zielone przestrzenie: parki i ogrody. Wśród nich słynny Park Morskie Oko, Park Arkadia z Królikarnią czy Park Gustawa Orlicz-Dreszera.

Niewątpliwie, ogromnym atutem Starego Mokotowa jest jego unikalny klimat, który przyciąga szukających spokoju, zielonej okolicy z doskonałym dostępem do centrum miasta. Przy ulicy Krasickiego znajduje się linia tramwajowa. W odległości ok. 300 m znajduje się stacja metra Wierzbno przy Al. Niepodległości oraz linie autobusowe.


INFORMACJE DODATKOWE:

* Do mieszkania przynależą dwa miejsca postojowe. 
* Czynsz administracyjny został zawarty w cenie najmu. 


Serdecznie zapraszam na prezentację!

——————————————

KONTAKT:

Edyta Balcerak: +48 796 004 715

Przedstawiona wyżej oferta nie jest ofertą handlową w rozumieniu przepisów prawa, lecz ma charakter informacyjny. Partners International dokłada starań, aby treści przedstawione w naszych ofertach były aktualne i rzetelne. Dane dotyczące ofert uzyskano na podstawie oświadczeń Sprzedających.

Jako biuro nieruchomości pobieramy wynagrodzenie w formie prowizji.

——————————————

CONTACT:

Edyta Balcerak: +48 796 004 715

Outlined above proposal is not a commercial offer for the purposes of the law but is informative. All data relating to real estate was obtained on the basis of statements from the Sellers.

As a real estate agency, we charge a commission.

——————————————

APARTMENT IN ONE OF THE MOST BEAUTIFUL STREETS IN OLD MOKOTÓW

High standard of finishing | Two parking places | 2 bedrooms | Excellent location | With terrace

*****

LAYOUT AND STANDARD:

The apartment with an area of about 190 m2, consists of:
* Representative hall,
* Living room with open kitchen and large functional dining room,
* a small library,
* bathroom with shower,
* a bedroom with a wardrobe,
* a study that can be a second bedroom,
* a toilet.

The whole thing is made with an amazing sense of style and elegance.
The apartment has a spacious terrace with a beautiful view of the greenery.


APARTMENT BUILDING:

The building is characterized by intimate, residential buildings, both with an underground garage and parking spaces in front of the building. Modern architecture, elegant finishing materials, stone facades, high wooden windows. Modern and prestigious finish of internal and external common areas. Elevator connecting the underground garage and all floors.


LOCATION:

The historic part of the Mokotow district has preserved the unique pre-war character, despite the dynamic development and changes of the urban structures of Warsaw.

In Stary Mokotow you can find numerous pre-war buildings period with diverse architecture character: tenements, villas and residences. Stary Mokotow is famous for charming streets, alleys and squares that have preserved the atmosphere as pics for decades. Wide range of cafes, stores, restaurants and atmospheric meeting places, especially along the main routes. The neighborhood is equated with a friendly, integrated community which keeps alive the memory of the history and creates the unique atmosphere of safety and trust between the neighbors.

Stary Mokotow abounds in green spaces: parks and gardens, as the famous Morskie Oko Park, Arkadia Park with Królikarnia or Gustaw Orlicz-Dreszer Park.

Undoubtedly, a great asset of Stary Mokotow is its unique atmosphere, which attracts those seeking tranquility, a green area with excellent access to the city center. There is a streetcar line at Krasickiego street. At a distance of about 300 m there is Wierzbno subway station at Niepodległości Avenue and bus lines.


ADDITIONAL INFORMATION:

* Two parking spaces belong to the apartment.
* Administrative rent is included in the rental price.


You are cordially invited to the presentation!",https://www.otodom.pl/pl/oferta/apartament-na-starym-mokotowie-ID4pJIH
