rent_price,additional_fees,location,area,room_num,floor,building_type,extra_space,flat_condition,advertiser_type,students_allowed,furnishings,elevator,parking_space,year_of_construction,additional_information,latitude,longitude,approximate_coordinates,adv_description,link
3 700 zł,550 zł/miesiąc,"ul. Edwarda Habicha 21, Szamoty, Ursus, Warszawa, mazowieckie","45,3 m²",3,3/7,blok,balkon,do zamieszkania,prywatny,,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",tak,,2023,tylko dla niepalących,52.205602,20.879434,False,"Nowe mieszkanie, 3 pokoje, Ursus, Edwarda Habicha 21, 45.3m2,
Wysoki standard
  Opis
Mieszkanie świeżo wykończone, pierwszy najemca, dostępne od zaraz.

INFORMACJE O NIERUCHOMOŚCI:
Oferowane mieszkanie posiada 3-pokoje o powierzchni 45.3 m2 na Ursusie, przy ulicy Edwarda Habicha 21, które znajduje się na nowym osiedlu. Lokal zlokalizowany jest na 3 piętrze z widokiem na spokojne patio (bez placu zabaw).
Mieszkanie zostało zaprojektowane przez projektantkę wnętrz z naciskiem na odczucie ciepła w lokalu oraz funkcjonalność dla codziennych czynności. Mieszkanie bardzo przytulne i ciepłe o wysokim standardzie i komforcie użytkowania. Zapraszam na osobiste sprawdzenie. Wrażenia na miejscu zdecydowanie przewyższają odczucia ze zdjęć.
Mieszkanie składa się z funkcjonalnej kuchni, wykonanej pod wymiar, z blatem kamiennym oraz nowoczesnym sprzętem AGD, wysokiej klasy (lodówka i zmywarka w zabudowie, piekarnik i kuchnia indukcyjna, okap kuchenny)  
Salon wykończony jest w funkcjonalny sposób z rozkładaną stylową, sofą z możliwością spania, komodą, stołem, 4 krzesłami oraz stolikiem kawowym. Sypialnia z łóżkiem 140x200, rozsuwaną szafą oraz dodatkowym oświetleniem nocnym. Dodatkowy pokój do umeblowania po ustaleniu z najemcą przeznaczenia (pod konkretnego najemcę). Stylowa łazienka wyposażona w wygodną wannę z funkcją prysznica, pralkę, dużą ilość szafek oraz blat kamienny.

Na całej posadzce ułożone są wysokiej jakości panele winylowe w jodełkę. We wszystkich oknach w celu zachowania wygody i pełnej prywatności zamontowano żaluzje z zasłonami co również dodaje uroku mieszkaniu.  Do dyspozycji jest również przestronny balkon/loggia z dodatkowymi gniazdami elektrycznymi 2szt.
LOKALIZACJA:
Mieszkanie zlokalizowane jest przy ulicy Edwarda Habicha 21 obok ulicy dojazdowej Posag 7 Panien w dzielnicy Ursus na nowym osiedlu Nexity/Develia. W pobliżu przystanki autobusowe, zajezdnia oraz kolejka z wygodnym i szybkim dojazdem między innymi do centrum – ok 10min. W bliskiej lokalizacji Biedronka, Pepco, Smyk, Castorama, Galeria Ursus Factory, Restauracje, Przedszkola, Żłobek, Piekarnia, Apteki.
KOSZTY:
Cena wynajmu mieszkania to 3600 zł/ miesięcznie + czynsz administracyjny ok 550 zł ( w tym są zaliczki za ogrzewanie i wodę, dopłata w zależności od zużycia przez najemcę)+ opłaty za prąd. 
  Ogłoszenie prywatne, najem tylko okazjonalny. Agencjom, osobom palącym i ze zwierzętami dziękuje. Okres najmu min. 12 miesięcy wraz z oświadczeniem o poddaniu się egzekucji + OC najemcy.
Kaucja: 2 miesięczny koszt najmu .
Dostępność: od zaraz
Zgodnie z  Dz. U. 94 Nr 24 poz. 83, sprost.: Dz.U. 94 Nr 43 poz. 170.kopiowanie i rozpowszechnianie zdjęć i opisu zabronione.",https://www.otodom.pl/pl/oferta/nowe-3-pokoje-ursus-edwarda-habicha-21-45-3m2-ID4pIUK
2 150 zł,450 zł/miesiąc,"ul. Grochowska, Grochów, Praga-Południe, Warszawa, mazowieckie",17 m²,1,4/4,kamienica,,do zamieszkania,prywatny,tak,"lodówka, meble, kuchenka, pralka",nie,,1932,"piwnica, tylko dla niepalących",52.24491,21.088778,False,"Witam,
Posiadam do wynajęcia w pełni funkcjonalną i słoneczną kawalerkę po generalnym remoncie na warszawskiej Pradze Południe okolice ronda Wiatraczna, w świetnej lokalizacji, świetny punkt komunikacyjny.
Mieszkanie jest w pełni umeblowane w dobrym standardzie i gotowe do zamieszkania.
W skład lokalu wchodzi:
- pokój dzienny z sofą z funkcją spania, stołem z dwoma krzesłami oraz szafą wnękową.
- aneks kuchenny umeblowany, ze sprzętem AGD (lodówka, płyta indukcyjna, okap, czajnik)
- łazienka z prysznicem
- przedpokój z szafką i pralką
Dodatkowe wyposażenie: odkurzacz, suszarka na pranie

Lokalizacja:
Mieszkanie znajduje się pomiędzy rondem Wiatraczna, a placem Szembeka, w okolicach ulicy Grochowskiej i ulicy Zamienieckiej.
W okolicy znajduję się pełna infrastruktura handlowo - usługowa (Lidl, Żabka, Biedronka, poczta, drogeria, piekarnia, kawiarnia, cukiernia, siłownia, restauracje, bankomaty, stacje paliw, fryzjer, kosmetyczka, bazarek).
Galeria handlowa Wiatraczna - 1,2 km
Galeria handlowa Promenada - 2 km
Komunikacja:
około 2 min. spacerem (100 m) do przystanku tramwajowego
około 2 min. spacerem (100 m) do przystanku autobusowego
około 12 min. spacerem (1000 m) do stacji kolejowej Warszawa Olszynka Grochowska
KWOTA NAJMU:
2 150 PLN + 450 PLN (czynsz administracyjny, zaliczki na wodę i ogrzewanie oraz prąd)

KAUCJA:
W wysokości 2500 zł

Zapraszam do kontaktu telefonicznego oraz na prezentację mieszkania!",https://www.otodom.pl/pl/oferta/nowa-i-sloneczna-w-pelni-funkcjonalna-kawalerka-ID4pIU3
2 400 zł,900 zł/miesiąc,"ul. Puławska, Stary Mokotów, Mokotów, Warszawa, mazowieckie",50 m²,2,4/5,,,,biuro nieruchomości,,,tak,,1950,,52.204602,21.02277,False,"Super lokalizacja, Stary Mokotów, 2 oddzielne pokoje, kuchnia oddzielna z oknem.
Kamienica z windą.
Czynsz administracyjny ok. 900 zł płatny dodatkowo (czynsz adm. może ulec zmianie).
Mieszkanie CICHE, z widokiem na zielone podwórko, umeblowane, składa się z:
*2 oddzielnych pokoi (większy pokój: rozkładany narożnik, regał, szafa, stół, krzesła,komoda. Mniejszy pokój: łóżko, duża szafa);
*oddzielnej widnej kuchni ze spiżarką (nowe szafki kuchenne, blat, pełne AGD: zmywarka, lodówka, pralka, kuchenka);
*łazienka z wanną (częściowo odnowiona) ;
*przedpokoju z wbudowaną dużą szafą;
Dodatkowo płatne: prąd i gaz wg. zużycia, natomiast woda płatna w przypadku przekroczenia ryczałtu, CO w czynszu.
Kaucja w wysokości jednomiesięcznego czynszu.
Budynek w bardzo dobrej lokalizacji: bardzo dobra komunikacja miejska, autobusy, tramwaje, blisko METRO Racławicka.
Blisko uczelnie: Politechnika, SGH, SGGW.
W okolicy wiele sklepów, usług, dobra miejska infrastruktura.
Na przeciwko Park Morskie Oko.
W parterze budynku sklepy, przystanek tramwajowy przy budynku.
-
::DODATKOWE INFORMACJE
Rodzaj budynku: socrealizm (lata 45-60)
Dozór budynku: jest
Głośność: ciche
Widok: na podwórko
Gaz: jest
Woda: miejska
Ogrzewanie: co miejskie
Komunikacja publ.: metro, autobus, tramwaj
Winda: TAK
Rozkład: jednostronnie rozkładowe
Usytuowanie: środkowe
Opłaty w czynszu: śmieci, CO, woda
Opłaty wg liczników: gaz, prąd
Rodzaj mieszkania: jednopoziomowe
Stan lokalu: dobry
Okna: PCV
Instalacje: dobre
Balkon/taras: brak
Rok budowy: 1950
Liczba pokoi: 2
Wysokość pomieszczeń [m]: 2,8000
Typ kaucji: jednomiesięczna

::LINK DO STRONY
::KONTAKT DO AGENTA
Dorota Pawlowska
22 834 20 90
601 31 84 84
::DANE BIURA
AKCES Nieruchomości Bielany
ul. Stanisława Przybyszewskiego 36 lok.3
01-824 Warszawa
+48 22 834 20 90
Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Sobański Jerzy (licencja nr: 1448)",https://www.otodom.pl/pl/oferta/kamienica-winda-2-oddzielne-pokoje-ciche-ID4pITz
4 900 zł,1 020 zł/miesiąc,"ul. Podskarbińska, Grochów, Praga-Południe, Warszawa, mazowieckie",72 m²,3,2/4,,balkon,do zamieszkania,prywatny,,"zmywarka, lodówka, meble, kuchenka, telewizor, pralka",tak,garaż/miejsce parkingowe,2024,pom. użytkowe,,,False,"English below
DO WYNAJĘCIA OD ZARAZ

Luksusowy apartament z balkonem i garażem

0% prowizji – wynajem bezpośrednio od właściciela

Duże, nowe przestronne mieszkanie w nowym bloku. 1 sypialnia, pokój do pracy zdalnej, salon z kuchnią wyposażoną we wszystkie sprzęty AGD, łazienka, pomieszczenie gospodarcze i duży balkon.
Lokalizacja:
* Ul. Podskarbińskiej 34 Praga Południe.
*30 min do centrum i 10 min do Dworca Wschodniego komunikacją miejską
*13 min do centrum i 5 minut do Dworca Wschodniego samochodem

Nowy apartament z 2024r. * Warszawa * Praga Południe * 3 pokoje * 72 m2 * 2/ 4 piętro z windą * balkon  * parking podziemny  * pełne wyposażenie
  CENA : 4500 zł + 200 zł miejsce postojowe + 1020 zł czynsz administracyjny (w tym zaliczki na wodę, ogrzewanie i śmieci). Internet płatny dodatkowo.
Media rozliczane wg zużycia - woda, ścieki, ogrzewanie, prąd oraz śmieci.

*CENA PRZY UMOWIE na 12 MIESIĘCY
*Wymagana kaucja 8 000 zł
Szukamy osób pracujących, niepalących, bez zwierząt,  na okres 12 miesięcy.

Umów się już dzisiaj na prezentacje!

Posiadamy świadectwo charakterystyki energetycznej:
• wskaźnik rocznego zapotrzebowania na energię użytkową EU=36,45 kWh/(m2-rok)
• wskaźnik rocznego zapotrzebowania na energię końcową EK=67,74 kWh/(m2-rok)
• wskaźnik rocznego zapotrzebowania na nieodnawialną energię pierwotną EP=75,46 kWh/(m2-rok)
• udział odnawialnych źródeł energii w rocznym zapotrzebowaniu na energię końcową 0,02t CO2/m2-rok)
• jednostkowa wielkość emisji CO2. Uoze=0,00%
  FOR RENT IMMEDIATELY

Luxurious apartment with balcony and garage
0% commission - rent directly from the owner

Large, new spacious apartment in a new building. 1 bedroom, remote workroom, living room with kitchen equipped with all household appliances, bathroom, utility room, and large balcony.
Location:
·        34 Podskarbińska Street, Praga Południe
·        30 min by bus/tram to the city center, 10 min to the East Railway Station
·        13 min by car to the city center, 5 min to the East Railway Station
New apartment 2024 * Warsaw * Praga Południe * 3 rooms *72 m2 * 2/4 floor with elevator * balcony * underground parking * fully equipped
Rent : 4500 PLN + 200 PLN parking space + 1020 PLN administrative rent (including advances for water, heating, and garbage). Internet paid separately.
Utilities settled based on consumption - water, sewage, heating, electricity, and garbage.
*PRICE WITH A 12-MONTH CONTRACT
*Required deposit 8,000 PLN
We are looking for working, non-smoking, pet-free individuals for a period of 12 months.
  We have an energy performance certificate:
• Annual energy demand indicator for EU=36.45 kWh/(m2-year)
• Annual final energy demand indicator EK=67.74 kWh/(m2-year)
• Annual demand indicator for non-renewable primary energy EP=75.46 kWh/(m2-year)
• Share of renewable energy sources in annual final energy demand 0.02t CO2/m2-year)
• Unit CO2 emission size. Uoze=0.00%
  We speak Polish, English and French",https://www.otodom.pl/pl/oferta/3pok-72m2-nowe-english-french-hot-deal-ID4pIS2
3 000 zł,,"Zacisze, Targówek, Warszawa, mazowieckie",65 m²,3,parter/3,blok,,do remontu,biuro nieruchomości,,,nie,,1998,,52.291328,21.056521,True,"Ustawne, rozkładowe i jasne, trzypokojowe mieszkanie na warszawskim Targówku
Położone na parterze trzypiętrowego budynku z 1995 roku przy ul. Zaciszańskiej
Mieszkanie położone jest na niewielkim osiedlu, gwarantując ciszę, bezpieczeństwo oraz spokój.
Do niewątpliwych atutów mieszkania należą:
- doskonała lokalizacja tuż obok Lasu Bródnowskiego, stacji metra Kondratowicza oraz miejskich udogodnień serca dzielnicy Targówek,
- niedawno wykonany gruntowny i solidny remont,
- ekspozycja okien na 2 strony świata (południe i zachód) zapewniająca odpowiednią ilość światła i ciepła,
- możliwość wydzielenia czwartego pokoju.
SZCZEGÓŁY:
Mieszkanie o łącznej powierzchni 68 m2 składa się z następujących pomieszczeń:
- pokój (20 m2) z wyjściem na balkon
- kuchnia (6,62 m2) z salonem (22m2),
- pokój (12 m2),
- pokój (10 m2),
- łazienka (4m2),
- korytarz (10 m2).
Mieszkanie do wynajmu od końca marca.
Cena 3000 PLN plus czynsz 800 zł -950 zł oraz światło, gaz.
Zapraszamy do prezentacji.
Jeśli jesteście Państwo zainteresowani ofertą prosimy o kontakt z biurem,,RESIDENTS'', osoba do kontaktu Renata Szarawarska 601950300

Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",https://www.otodom.pl/pl/oferta/zaciszanska-3-pokojowe-metro-kondratowicza-ID4pIRV
3 100 zł,650 zł/miesiąc,"ul. Wynalazek, Służewiec, Mokotów, Warszawa, mazowieckie",32 m²,2,5/6,apartamentowiec,balkon,do zamieszkania,biuro nieruchomości,tak,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",tak,garaż/miejsce parkingowe,2023,"klimatyzacja, pom. użytkowe",52.178429,20.99318,False,"I speak English, розмовляю українською, говорю на русском языке.
Nowe!
3-pokojowy apartament około 30 m² na Mokotowie przy ul. Wynalazek 3 z parkingiem i komórka.
Położone na 5 piętrze w 6 piętrowym bloku. Blok oddany w 2023 roku. Osiedle zamknięte, ochrona.
Mieszkanie wyposażone, meble robione na wymiar przez stolarza. 
-Kuchnia (łączona z salonem) wraz z wyposażeniem: lodówka z zamrażarką, zmywarka, okap, płyta indukcyjna, piekarnik, mikrofalówka.
- Salon: wygodna sofa (rozkładana z funkcją spania)
- Łazienka: WC, umywalka, wanna, pralka.
- Sypialnia: łóżko 160x200 cm z wygodnym materacem, szafa
- Przedpokój z szafą
- Komórka 
- Parking na -1, blisko wejścia do windy.  
- Balkon
Klimatyzacja  
Cena najmu: 3100 zł + 650 zł czynsz administracyjny + opłaty za prąd+ internet, garaż w cenie.
Kaucja w wysokości 4000 zł. do negocjacji.
W pobliżu znajduje się wiele restauracji, barów, sklepów, piekarni, prywatne przedszkole.
Sklepy: Biedronka, centrum handlowe Galeria Mokotów 1 km.
Obok przystanek autobusowy, tramwajowy.
Parki: po drugiej stronie ulicy znajduje się Park Dolinka Służewiecka.
Przy podpisaniu umowy prowizja dla biura nieruchomości 60% ceny najmu.",https://www.otodom.pl/pl/oferta/2-pok-apartament-30-m2-mokotow-ul-wynalazek-ID4pIRr
5 200 zł,1 800 zł/miesiąc,"ul. Ludwika Idzikowskiego, Czerniaków, Mokotów, Warszawa, mazowieckie","76,65 m²",3,4/4,apartamentowiec,balkon,do zamieszkania,biuro nieruchomości,,,tak,garaż/miejsce parkingowe,2009,,52.19436,21.05277,False,"Na wynajem przestronny, 3 pokojowy apartament wykończony w nowoczesnym, a jednocześnie ponadczasowym stylu.
Bliskość centrum, różnorodność form rekreacji i zieleń powodują, że jest to idealne miejsce do zamieszkania dla osób ceniących zalety życia w mieście, poszukujących możliwości aktywnego spędzenia czasu i odpoczynku. 

Pomieszczenia
Na powierzchnię 76,65 m2 składa się:
- przedpokój wyposażony w szafy w zabudowie
- przestronny salon z aneksem kuchennym oraz wyjściem na balkon
- łazienka
- toaleta
- sypialnia I
- sypialnia II

Mieszkanie jest dwustronne.
Apartament znajduje się na czwartym, najwyższym piętrze kameralnego bloku z 2009 roku.
Do apartamentu przynależą dwa miejsca postojowe.
Osiedle zamknięte z ochroną i monitoringiem. Rowerownia, wózkownia oraz plac zabaw na terenie osiedla.

Opłaty:
Wynajem - 5 200 PLN/m-ąc
Dodatkowo płatne: czynsz administracyjny w wysokości 1 800 PLN miesięcznie + prąd + zużycie mediów ponad zaliczki opłacane w czynszu.
Kaucja - 7 000 PLN

Lokalizacja
Doskonała lokalizacja w jednej z najbardziej pożądanych dzielnic Warszawy - Mokotowie. W najbliższej okolicy wszystkie niezbędne punkty usługowe, sklepy, restauracje, siłownie, centrum handlowe Sadyba Best Mall, szkoła podstawowa, międzynarodowe szkoły: The British School Warsaw oraz Lycee Francais de Varsovie. Szybki i wygodny dojazd do centrum Warszawy -  15 minut samochodem. Przystanek autobusowy 4 minuty pieszo od nieruchomości.
Park ze zbiornikiem wodnym - Bernardyńska Woda to idealne miejsce na spacer na świeżym powietrzu, znajdujące się zaledwie 3 minuty od nieruchomości. W pobliżu znajdują się również: Jeziorko Czerniakowskie, Królikarnia, Park Morskie Oko oraz Łazienki Królewskie.

Prezentowana oferta ma charakter informacyjny, nie stanowi oferty handlowej w rozumieniu Art. 66 par. 1 Kodeksu Cywilnego.",https://www.otodom.pl/pl/oferta/nowoczesny-apartament-w-sasiedztwie-zieleni-ID4pIRd
4 500 zł,650 zł/miesiąc,"ul. Aleksandra Gieysztora 6, Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie",50 m²,2,2/3,apartamentowiec,balkon,do zamieszkania,prywatny,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",tak,garaż/miejsce parkingowe,2017,"klimatyzacja, tylko dla niepalących",,,False,"Nowoczesne, przestronne mieszkanie w samym Sercu Wilanowa.
  Mieszkanie o powierzchni 50m2 ulokowane na 2 piętrze składa się z:
·       salonu z aneksem kuchennym i jadalnią,
·       sypialni,
·       przedpokoju,
·       łazienki,
·       przestronnego balkonu 7m2,
·       do mieszkania przynależy miejsce postojowe z zamontowanym uchwytem rowerowym,
  Mieszkanie zostało wykończone w nowoczesny i funkcjonalny sposób. Materiały użyte do wykończenia są wysokiej jakości. Mieszkanie jest naturalnie naświetlone co sprawia, że optycznie jest większe. Codzienne świtało przedostające się przez duże okna daje również dużo pozytywnej energii.
  Mieszkanie jest wyposażone w klimatyzację.
  W salonie znajdują się:
·       sofę z możliwością spania dla 2 osób,
·       fotel z podnóżkiem,
·       stół kawowy,
·       telewizor,
·       szafki,
·       gablotka, 
  W kuchni z jadalnią znajdują się:
·       lodówkę
·       piekarnik
·       mikrofale
·       zmywarkę
·       nowoczesną zabudowę kuchenną
·       stół jadalny
·       6 krzeseł
  W sypialni znajduje się:
·       podwójne łóżko z wygodnym materacem oraz 4 szufladami
·       biurko
·       komodę z 4 szufladami
·       zestaw szafek nocnych
·       zestaw szaf, które są wyposażone w liczne udogodnienia takie jak (wieszak na spodnie, szuflada na biżuterię, szuflada na krawaty, szuflada na bieliznę itp.)
  W przedpokoju znajduje się:
·       duża szafa zabudowana we wnękę
·       siedzisko/schowek
  W łazience znajduje się:
·       duży przestronny prysznic
·       duża zabudowana szafa
·       pralka
·       WC
·       Umywalka z szafką
Cena za miesiąc najmu to 4500 zł plus czynsz 650 zł i opłaty według zużycia.
Kaucja 9000 zł.
  LOKALIZACJA:

Miasteczko Wilanów i jego nowoczesna zabudowa, to doskonała propozycja dla osób poszukujących naprawdę wygodnego miejsca do życia.

Tuż obok znajdziemy żłobki, przedszkola, i szkoły. W samym budynku znajduje się sklep Żabka, Studio Yogi, Kosmetologia i Przedszkole.

Z przystanku przy budynku mamy autobusy w stronę Metro Imielin (5 minut) oraz ul. Branickiego autobusy do Centrum, Metro Wilanowska, a za chwilę tramwaj przez Centrum, aż do Dworca Zachodniego.

W kilka minut piechotą dotrzemy do Royal Wilanów, centrum biurowo-handlowego z licznymi kawiarniami i restauracjami (oferującymi kuchnie z różnych stron świata) oraz siłownią.

Miasteczko Wilanów to również doskonała przestrzeń pod kątem rekreacyjnym i sportowym. Znajdziemy tu liczne ścieżki rowerowe, trasy biegowe, siłownie plenerowe do CrossFit.
Pośrednikom dziękujemy.
ENGLISH
Modern, spacious apartment in the Heart of Wilanów

Apartment with an area of 50m2 located on the 2nd floor consists of:
Living room with kitchenette and dining room,
Bedroom,
Hallway,
Bathroom,
Spacious balcony 7m2,
The apartment includes a parking space with a bicycle rack,
The apartment has been finished in a modern and functional way. The materials used for finishing are of high quality. The apartment is naturally lit, which makes it optically larger. The daily dawn penetrating through the large windows also gives a lot of positive energy.
The apartment is equipped with air conditioning.
The living room includes:
Sofa bed for 2 people,
Armchair with footrest,
Coffee table,
TV,
Cabinets,
Display cabinet,
The kitchen with dining room includes:
Fridge
Oven
Microwave
Dishwasher
Modern kitchen units
Dining table
6 chairs
The bedroom includes:
Double bed with a comfortable mattress and 4 drawers
Desk
Chest of drawers with 4 drawers
Set of bedside cabinets
Set of wardrobes, which are equipped with numerous amenities such as (trouser hanger, jewelry drawer, tie drawer, underwear drawer, etc.)
The hallway includes:
Large wardrobe built into the niche
Seat/storage
The bathroom includes:
Large spacious shower
Large built-in wardrobe
Washing machine
Toilet
Washbasin with cabinet
The price for a month's rent is PLN 4,500 plus PLN 650 in administration fees and charges according to consumption.
Security deposit PLN 9,000.
LOCATION:

Wilanów Town and its modern development is an excellent proposition for people looking for a really comfortable place to live.
Just next door you will find nurseries, kindergartens, and schools. In the building itself there is a Żabka store, Yoga Studio, Cosmetology and Kindergarten.
From the bus stop near the building we have buses towards Metro Imielin (5 minutes) and Branickiego Street buses to the Center, Metro Wilanowska, and soon a tram through the Center, all the way to the West Railway Station.
In a few minutes on foot you can reach Royal Wilanów, an office and commercial center with numerous cafes and restaurants (offering cuisines from around the world) and a gym.
Wilanów Town is also an excellent space for recreation and sports. There are numerous bicycle paths, running routes, and outdoor gyms for CrossFit.
We do not cooperate with real estate agents.",https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-w-samym-sercu-wilanowa-ID4pIR2
4 050 zł,700 zł/miesiąc,"ul. Królewska, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",40 m²,2,2/11,blok,balkon,do zamieszkania,biuro nieruchomości,,"meble, piekarnik, lodówka, pralka, telewizor, zmywarka",tak,,,,52.23701,21.0038,False,"We speak EN/PL/UA/RU


PL

Nowoczesne 2-pokojowe mieszkanie w wysokim standardzie.

Miesięczny czynsz wynajmu wynosi 4 050 zł . Minimalny okres wynajmu 1 rok. Kaucja 5 000 zł.

Lokalizacja
Apartament zlokalizowany w centrum Warszawy.

W okolicach znajdują się liczne sklepy, usługi, biurowce, restauracje z kuchnią do wyboru.

Podstawowe dane
Powierzchnia: 40 m2
Pokoi: 2
Łazienki: 1


O mieszkaniu
Meble: Tak
AGD: Tak
Biurko: Nie
Stan lokalu: Bardzo dobry
Piętro: 2

Miejsca parkingowe
Parking podziemny: Nie
Parking naziemny (ogólnodostępny): Tak

Budynek
Stan budynku: Bardzo dobry
Pięter: 11
Winda: Tak

Opłaty
Czynsz najmu: 4 050 zł
Czynsz administracyjny: 700 zł


Zapraszamy do kontaktu z naszym biurem - The Realty HUB.
Zapewniamy indywidualne podejście do każdego klienta.


Zapytaj o inne oferty z naszej bazy mieszkań.



UKR


Сучасна 2-кімнатна квартира у високому стандарті.

Місячна орендна плата становить 4 050 злотих. Мінімальний термін оренди 1 рік. Депозит 5 000 злотих.

Розташування
Квартира в центрі Варшави!.

В околицях є численні магазини, послуги, офісні будівлі та ресторани з кухнею на вибір.

Основні дані
Площа: 40 м2
Кімнати: 2
Ванні кімнати: 1


Про квартиру
Меблі: Так
Побутова техніка: Так
Стан приміщення: Дуже хороший 
Поверх: 2

Цілодобова охорона.
Кондиціонер: Немає

Паркомісця
Підземний паркінг: 1

Будівля
Стан будівлі: Дуже добрий
Поверховість: 11
Ліфт: Так

Оплати
Оренда: 4 050 злотих
Адміністраційні оплати: 700 злотих


Запрошуємо Вас звернутися до нашої агенції - The Realty HUB.
Ми забезпечуємо індивідуальний підхід до кожного клієнта.


Запитайте про інші пропозиції з нашої бази квартир.


ENG


A modern 2-room apartment to a high standard.

The monthly rent is PLN 4,050. Minimum rental period 1 year. Deposit PLN 5,000.

Location
Apartment located in the center of Warsaw!

In the surrounding area there are numerous shops, services, office buildings and restaurants with cuisine to choose from


Basic data
Area: 40 m2
Rooms: 2
Bathrooms: 1


About the apartment
Furniture: Yes
Desk: No
Condition of the premises: Perfect
Floor: 2

Protected 24 hours a day.
Air conditioning: No

Parking place
Underground parking: No
Surface parking (public): Yes

Building
Building condition: very good
Floors: 11
Elevator: Yes

Fees
Rent: PLN 4,050
Administrative rent: PLN 700


Please contact our office - The Realty HUB.
We provide an individual approach to each client.


Ask about other offers from our apartment database.",https://www.otodom.pl/pl/oferta/982826-ID4pIQw
2 500 zł,,"ul. Stanisława Dubois, Muranów, Śródmieście, Warszawa, mazowieckie",36 m²,1,4/4,kamienica,balkon,do zamieszkania,biuro nieruchomości,,meble,nie,,1950,,52.251301,20.996685,False,"Przedstawiam ciche , komfortowe mieszkanie typu studio o powierzchni 36 m2. Położone w kamienicy na Muranowie przy ul. Dubois. Doskonała propozycja dla osób szukających lokalizacji blisko centrum, ale z dala od zgiełku miasta. Mieszkanie składa się z dobrze doświetlonego salonu, jasnej, wyposażonej kuchni z oknem i dużym stołem, holu oraz łazienki z prysznicem. Całości dopełnia balkon. Duże okna i ekspozycja południowa zapewniają doskonałe doświetlenie.

*Mieszkanie jest bardzo dobrze skomunikowane – 4 min. do przystanku tramwajowego, 10min pieszo do metra Ratusz Arsenał. W pobliżu znajdują kawiarnie, sklepy, przychodnia, galerie sztuki, teatr, Kino Muranów. W ciągu zaledwie 5 minut dojdziemy do Ogrodu Krasińskich oraz Starego Miasta.
Mieszkanie znajduje się na 4 ostatnim piętrze, jest funkcjonalne, ciche i jasne. Z korytarza wchodzimy wprost do przestronnego, dobrze oświetlonego salonu, z którego rozpościera się widok na okoliczną zieleń. W pokoju znajduje się duża szafa wnękowa, w której schowasz wszystkie niezbędne rzeczy. Salon połączony jest z jasną przestronną kuchnią, w której oprócz mebli w zabudowie mieści się stół, przy którym można komfortowo spożyć posiłki, ciesząc się widokiem za oknem. W łazience zainstalowano kabinę prysznicową, umywalkę, toaletę oraz pralkę ukrytą w praktycznej szafie. Całości dopełnia balkon na który wychodzimy z salonu.
Cena najmu: 2 500 zł + 520 zł (czynsz administracyjny) + prąd zgodnie ze zużyciem.
Serdecznie zapraszam na prezentację.
Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",https://www.otodom.pl/pl/oferta/komfortowe-jasne-mieszkanie-typu-studio-muranow-ID4pIQf
