added_dt,link,district,found_district,title,adv_description,misleading_location,real_location,real_district,maps_herf
08.02.2025 00:00,https://www.otodom.pl/pl/oferta/piekne-i-duze-60m2-2-pokoje-na-browarach-ID4uPlp,Wola,"śródmieście, śródmieścia",Piękne I Duże (60m2) 2 Pokoje Na Browarach,"Browary Warszawskie to nowy i bardzo modny fragment Warszawy, gdzie obok odrestaurowanych zabudowań browarnych, powstały nowoczesne przestrzenie do pracy, mieszkania oraz spotkań.

Od jakiegoś czasu są najmodniejszym miejscem w okolicy, gdzie można w atrakcyjnym otoczeniu dobrze zjeść i zrelaksować się z przyjaciółmi.


APARTAMENT:

Przestronny (60m2) apartament składa się z:

- całkowicie urządzonego i w pełni wyposażonego salonu wraz z kuchnią i wyjściem na balkon
- umeblowanej sypialni wyposażonej w szafę w zabudowie,
- przestronnej łazienki z prysznicem oraz pralką
- przedpokoju, w którym są szafy na wymiar.

Apartament jest zaprojektowany przez architekta i został wykończony w wysokim standardzie zgodnie z najnowszymi trendami. Uwagę przykuwają motywy roślinne obecne na przepięknej fototapecie w salonie i na ścianie w przestronnej łazience. Przestrzeń została zaaranżowana w przemyślany sposób, jest dużo miejsca na przechowywanie i wypoczynek.

Do apartamentu przynależy miejsce parkingowe w garażu podziemnym w cenie 300 zł.


OPŁATY:

depozyt 10 000 PLN
czynsz najmu 7000 PLN
czynsz administracyjny 1100 PLN
miejsce postojowe w garażu podziemnym 300 PLN


BUDYNEK:

Browary Warszawskie to właściwy adres dla ludzi przedsiębiorczych i kreatywnych, a przede wszystkim dla koneserów miasta w najlepszym wydaniu. Inwestycja została zaprojektowana przez prestiżowe studio JEMS Architekci i harmonijnie wkomponowuje się w historyczną zabudowę miejsca.

W ofercie Browarów Warszawskich wszystkie lokale mieszkalne łączy jedna cecha - komfort życia w wyjątkowym otoczeniu. Inwestycja Echo Investments tworzy harmonijnie współgrającą przestrzeń łączącą historyczną architekturę z nowoczesną, obszary prywatne z publicznymi oraz zieleń z zabudową miejską. Na parterze budynku są liczne usługi - sklepy spożywcze, apteka, punktu usługowe itp. Budynek, oddany do użytku w 2020 roku, jest ogrodzony i monitorowany, a pośrodku znajduje się wewnętrzne patio z zadbaną zielenią i miejscami do wypoczynku. To prestiżowe osiedle jest zaprojektowane przez renomowaną pracownię architektoniczną, która zadbała o spójność z otoczeniem i wysoki standard części wspólnych.

LOKALIZACJA:

Teren Browarów stanowi zaciszną enklawę, położoną w bezpośrednim sąsiedztwie warszawskiego Śródmieścia. To wyjątkowy kompleks w kwartale ulic: Grzybowskiej, Wroniej, Chłodnej i Krochmalnej. Budynki mieszkalne inwestycji stanowiąc doskonałe miejsce do odpoczynku i rekreacji, w którym nie brakuje modnych nowatorskich kawiarni, restauracji oraz sklepów.



















Zapraszam na prezentację:)

Monika Barłowska
Vilea Property Boutique

Tel/WhatsApp Skontaktuj się

Jako agencja nieruchomości pobieramy wynagrodzenie w formie prowizji za wykonaną usługę pośrednictwa.

Bierzemy odpowiedzialność za bezpieczeństwo transakcji, doradzamy, pomagamy w załatwianiu formalności.

Niniejsze ogłoszenie pełni funkcję informacyjną i nie stanowi oferty handlowej w rozumieniu przepisów Kodeksu Cywilnego.

__________________


Browary Warszawskie is a new and very fashionable part of Warsaw , where next to the restored brewery buildings, modern spaces for work, living and meetings have been created.

For some time now, they have been the trendiest place in the area, where you can eat well and relax with friends in an attractive setting.


APARTMENT:

The spacious (60m2) apartment consists of:

- a fully furnished and equipped living room with a kitchen and access to the balcony
- a furnished bedroom with a built-in wardrobe,
- spacious bathroom with shower and washing machine
- a hall with custom-made wardrobes.

The apartment is designed by an architect and has been finished to a high standard in accordance with the latest trends. Attention is drawn to the plant motifs present on the beautiful photo wallpaper in the living room and on the wall in the spacious bathroom. The space has been arranged in a thoughtful way, there is plenty of space for storage and relaxation.

The apartment includes a parking space in the underground garage for PLN 300.


FEES:

deposit 10,000 PLN
rent 7000 PLN
administrative fee PLN 1,100
parking space in the underground garage PLN 300


BUILDING:

Browary Warszawskie is the right address for enterprising and creative people, and above all for connoisseurs of the city at its best. The investment was designed by the prestigious JEMS Architekci studio and harmoniously fits into the historical development of the place.

In the offer of Browary Warszawskie, all residential premises have one thing in common - the comfort of living in a unique environment . The Echo Investments investment creates a harmoniously cooperating space combining historical architecture with modern, private and public areas and greenery with urban development. On the ground floor of the building there are numerous services - grocery stores, pharmacy, service points, etc. The building, commissioned in 2020 , is fenced and monitored, and in the middle there is an internal patio with well-kept greenery and places to relax. This prestigious estate was designed by a renowned architectural studio, which took care of coherence with the surroundings and a high standard of common areas.

LOCATION:

The Browary area is a quiet enclave, located in the immediate vicinity of Warsaw's Śródmieście district. It is a unique complex in the quarter of the streets: Grzybowska, Wronia, Chłodna and Krochmalna. The residential buildings of the investment are a perfect place for rest and recreation, with plenty of trendy, innovative cafes, restaurants and shops.






Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",False,,,
08.02.2025 00:00,https://www.otodom.pl/pl/oferta/piekne-nowe-mieszkanie-do-wynajecia-bezposrednio-ID4uNYj,Srodmiescie,ursus,PIEKNE nowe mieszkanie do wynajęcia BEZPOSREDNIO,"Piękne nowe mieszkanie do wynajęcia bezpośrednio na osiedlu Ursus Szamoty ul. Herbu Oksza 17, studio 28m2, 1 pokój z aneksem kuchennym i małym biurem do pracy, łazienka, duży balkon, miejsce postojowe w garażu. Mieszkanie w pełni umeblowane i wyposażone, zaprojektowane przez architekta, bardzo przytulne. Pralka, lodówka, zmywarka, piekarnik, kuchenka, TV.
Dla osób niepalących i bez zwierząt.
Koszt najmu 2800 zl + 600 zl opłaty + media według zużycia.
Do wynajęcia od zaraz bezpośrednio od właściciela
zapraszam! tel Skontaktuj się, Skontaktuj się",False,,,
09.02.2025 00:00,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-muranowie-bez-prowizji-ID.4uOMQ,Wola,śródmieściu,"3 pokojowe mieszkanie na Muranowie, bez prowizji","Do wynajęcia 3 pokojowe mieszkanie o pow. 54m2 znajdujące się w świetnej lokalizacji przy ul. Dzielnej 5 na warszawskim Śródmieściu (Muranów).
Rozkład mieszkania:
Mieszkanie składa się z salonu połączonego z kuchnią wyposażonej w niezbędny sprzęt AGD (piekarnik elektryczny, kuchenka elektryczna, okap, lodówka z zamrażarką, zmywarka).
Dodatkowo do dyspozycji najemców pozostają 2 sypialnie.
Wszystkie pokoje są w umeblowane jak na załączonych zdjęciach.
Łazienka z wanną z funkcją prysznica oraz pralką.
Lokalizacja
Mieszkanie znajduje się na 1 piętrze. Okna w mieszkaniu wychodzą na północno-zachodnią oraz południowo-wschodnią stronę świata. 
Zaledwie 900 metrów od mieszkania znajduje się Ogród oraz Pałac Krasińskich, w pobliżu są także liczne restauracje, sklepy spożywcze, kawiarnie, piekarnia, szkoły oraz przedszkola
Bardzo dobre połączenia komunikacyjne z pod budynku, najbliższy przystanek autobusowy oraz tramwajowy oddalony jest o 400 metrów a stacja Metro Ratusz Arsenał o 900 metrów.
Cena 3400 zł + 950 zł czynsz administracyjny + opłaty za prąd, kaucja 4500 zł
Mieszkanie dostępne do zamieszkania od zaraz.
Zapraszam do oglądania mieszkania",False,,,
09.02.2025 00:00,https://www.otodom.pl/pl/oferta/bez-prowizji-mieskania-133m2-ID4uRmx,Mokotow,śródmieścia,Bez prowizji mieskania 133m2,"BEZ PROWIZJI / БЕЗ КОМІСІЇ /  БЕЗ КОМИССИИ
Ми говоримо на мовах PL / UKR / ENG / RU та надаємо допомогу на всіх етапах.
Prezentujemy Państwu atrakcyjny apartament z tarasem o powierzchni ponad 130 m², który oferuje piękną, nieograniczoną panoramę Warszawy.
Mieszkanie znajduje się na piątym piętrze, dzięki czemu widok na centrum i północno-wschodnią część miasta nie jest zasłonięty przez okoliczne budynki.
Opis:
- 3 sypialnie
- 2 garderoby
- 2 pełnofunkcyjne łazienki
- WC dla gości z pralnią
- obszerny salon z wyjściem na taras
- przylegającą kuchnią też mającą oddzielne wyjście na taras
Podłogi wykonane są z wysokiej klasy litego dębu olejowanego. W hallu, kuchni i łazienkach oczywiście posadzka ceramiczna z ogrzewaniem podłogowym.
W lokalu nie ma klasycznych grzejników - jest ogrzewanie grzejnikami wpuszczonymi w podłogę z dodatkowym nadmuchem.
Atutem dla lubiących zajęcia w kuchni są wysokiej jakości urządzenia AGD i płyta indukcyjna 90 cm z równie dużym okapem.
Okna wychodzą na trzy strony świata, ale główny kontakt z otoczeniem dokonuje się od strony terenów rekreacyjnych osiedla Marina położonych u stóp tarasu.
Na poziomie -1 znajduje się wygodne miejsce parkingowe. Jest możliwe udostępnienie drugiego miejsca.
Lokalizacja:
Apartament ten zlokalizowany jest w najbardziej atrakcyjnym fragmencie ogrodzonego osiedla Marina. Od wielu lat Osiedle Marina cieszy się bardzo dobrą renomą, chętnie osiedlają się tutaj cudzoziemcy i osoby szukające bezpieczeństwa i wygody funkcjonowania. Ogrodzone Osiedle Marina ma bardzo rozbudowany system zabezpieczeń i kontroli dostępu, na terenie Mariny znajdują się liczne i zróżnicowane tereny rekreacyjne, wraz z imponującymi stawami i wodospadami. Na terenie są przedszkola, żłobek, sklepy, lokale gastronomiczne, itp. Lokalizacja Mariny pozwala łatwo i prędko dostać się czy to do śródmieścia, na lotnisko, czy na obwodnicę miasta i autostradę. Cała okolica jest bardzo bogata w rożne tereny zielone jak np. Pole Mokotowskie
mieszkanie jest przyjazne zwierzętom :)
Cena:
Cena najmu wynosi 16 000 PLN, a do tego dochodzi czynsz w wysokości 1900 PLN. 
Kaucja wynosi 16 000 PLN.   
Zapraszamy do kontaktu z naszym biurem!",False,,,
10.02.2025 00:00,https://www.otodom.pl/pl/oferta/bezposrednio-wynajme-lopuszanska-ochota-ID4uSh8,Wlochy,ochota,"Bezpośrednio wynajmę - Łopuszańska, Ochota","Bezpośrednio wynajmę nowe, w pełni umeblowane, gotowe do zamieszkania mieszkanie składające się z:
- Salonu z aneksem kuchennym oraz wyjściem na balkon,
- Sypialni,
- Łazienki,
- Przedpokoju.
Mieszkanie znajduje się w doskonałej lokalizacji. W bezpośrednim sąsiedztwie znajdują się przystanki autobusowe oraz stacja kolejowa PKP, WKD, co umożliwia wygodny dojazd w różne części miasta, w tym do centrum.
Nieopodal znajdują się centra handlowe (Łopuszańska, Blue City), supermarkety oraz wiele sklepów i restauracji.
Mieszkanie jest nowe, wyróżnia się nowoczesnym wystrojem i pełnym wyposażeniem. Obejmuje nowoczesną kuchnię ze zmywarką, piekarnikiem, płytą indukcyjną i wyciągiem, salon z dwuosobową kanapą i stolikiem, sypialnię z wygodnym dwuosobowym łóżkiem i z praktyczną szafą, łazienkę z prysznicem oraz pralką, przedpokój z wieszakiem na ubrania.

Do mieszkania przynależy miejsce parkingowe do dyspozycji najemcy.

Opłaty: 3000 zł + opłaty licznikowe (czynsz w cenie).
Dla chętnych miejsce parkingowe: 200 zł.
Kaucja: 3000 zł.",False,,,
10.02.2025 00:00,https://www.otodom.pl/pl/oferta/obok-konesera-2p-wysoki-standard-ID4uOlb,Targowek,"praga, pragi, pradze, praga, pragi, pradze",Obok Konesera/2P/Wysoki Standard/,"We speak EN/PL/UA/RU
Eleganckie 2-pokojowe mieszkanie w kamienicy - Praga-Północ, ul. Radzymińska

Do wynajęcia przestronne i w pełni umeblowane 2-pokojowe mieszkanie o powierzchni 42 m², położone na 2. piętrze kamienicy z windą przy ul. Radzymińskiej, w atrakcyjnej lokalizacji na Pradze-Północ. Nieruchomość charakteryzuje się wysokim standardem wykończenia oraz komfortowym układem pomieszczeń.

Wynajem:

Cena najmu: 4 000 zł/miesiąc
Czynsz administracyjny: 750 zł/miesiąc
Kaucja: 4 000 zł
Dostępność: od 1 marca 2025 roku
Mieszkanie:

W pełni umeblowane i wyposażone w niezbędne sprzęty: pralka, zmywarka, piekarnik, płyta indukcyjna, lodówka, telewizor, żelazko, odkurzacz, wyciskarka do owoców, deska do prasowania, oraz komplet garnków, naczyń i sztućców.
Mieszkanie wcześniej niezamieszkane - nowoczesne wykończenie, gotowe do wprowadzenia się.
Balkon - doskonałe miejsce do relaksu.
Ogrzewanie miejskie zapewniające komfort przez cały rok.
Bezpieczeństwo: teren zamknięty, drzwi i okna antywłamaniowe, domofon/wideofon.
Budynek:

Kamienica z cegły z 1930 roku po generalnym remoncie w 2022 roku.
Winda.
Grube mury (70 cm) zapewniają ciszę i optymalną temperaturę zarówno latem, jak i zimą.
Lokalizacja:

Centrum Koneser i Galeria Wileńska w pobliżu.
Doskonała komunikacja: przystanki autobusowe i tramwajowe w bezpośrednim sąsiedztwie, Dworzec Wschodni.
W okolicy liczne punkty handlowe, w tym sklepy Biedronka i Aldi.
Sąsiedztwo z restauracjami, kawiarniami, parkami, ZOO, szkołami i przedszkolami.
Teren parkingowy dostępny bez opłat miejskich.
Dodatkowe informacje:

Miejsce parkingowe w podwórku bez dodatkowych opłat.
Tylko dla osób niepalących.
Mieszkanie idealne dla osób poszukujących komfortowego i dobrze skomunikowanego lokum w sercu Pragi-Północ. Wysoki standard wykończenia oraz lokalizacja w pobliżu ważnych punktów usługowych i komunikacyjnych sprawiają, że oferta jest wyjątkowa.

Zachęcamy do kontaktu i umówienia się na prezentację mieszkania!

Powyższa oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 § 1 Kodeksu cywilnego. Szczegóły oferty mogą ulec zmianie, a jej dostępność nie jest gwarantowana. Administratorem danych osobowych jest Focus Real Estate Sp. z o.o. z siedzibą przy ul. Ananasowej 29/U17C, 00-711 Warszawa. Dane przetwarzane są w celu kontaktu w sprawie oferty, zgodnie z obowiązującymi.


Елегантна 2-кімнатна квартира в кам'яниці - Прага-Північ, вул. Радзимінська
Оренда просторої та повністю мебльованої 2-кімнатної квартири площею 42 м², розташованої на 2-му поверсі кам'яниці з ліфтом за адресою вул. Радзимінська, в привабливому районі Прага-Північ. Нерухомість відрізняється високим стандартом виконання та комфортним плануванням.

Оренда:

Ціна оренди: 4 000 злотих/місяць
Комунальні послуги: 750 злотих/місяць
Застава: 4 000 злотих
Доступність: з 1 березня 2025 року
Квартира:

Повністю мебльована та обладнана необхідною технікою: пральна машина, посудомийна машина, духовка, індукційна плита, холодильник, телевізор, праска, пилосос, соковижималка, прасувальна дошка, а також повний комплект посуду, каструль, столових приборів.
Квартира раніше не була заселена - сучасне оздоблення, готова до заселення.
Балкон - ідеальне місце для відпочинку.
Централізоване опалення забезпечує комфорт протягом всього року.
Безпека: закрита територія, броньовані двері та вікна, домофон/відеофон.
Будинок:

Кам'яниця з цегли 1930 року, після капітального ремонту в 2022 році.
Ліфт.
Товсті стіни (70 см) забезпечують тишу та оптимальну температуру влітку та взимку.
Розташування:

Центр Конеcер та Торговий центр Вільнська поблизу.
Чудова транспортна доступність: зупинки автобусів та трамваїв поруч, Вокзал Східний.
В околицях багато торгових точок, зокрема супермаркети Biedronka та Aldi.
Сусідство з ресторанами, кав'ярнями, парками, зоопарком, школами та дитсадками.
Паркувальний майданчик доступний без додаткових муніципальних зборів.
Додаткові відомості:

Паркомісце на подвір'ї без додаткових витрат.
Тільки для непалящих осіб.
Квартира ідеальна для тих, хто шукає комфортне та зручно розташоване житло в центрі Праги-Північ. Високий стандарт ремонту та розташування в районі з відмінною транспортною доступністю та інфраструктурою роблять цю пропозицію унікальною.

Запрошуємо до контакту та організації перегляду квартири!



Elegant 2-Room Apartment in a Historic Building - Praga-Północ, Radzymińska St.
For rent: spacious and fully furnished 2-room apartment with an area of 42 m², located on the 2nd floor of a building with an elevator at Radzymińska St., in the attractive Praga-Północ district. The property features high-standard finishes and a comfortable layout.

Rental Details:

Monthly rent: 4,000 PLN
Administrative fee: 750 PLN/month
Deposit: 4,000 PLN
Availability: from March 1, 2025
Apartment:

Fully furnished and equipped with essential appliances: washing machine, dishwasher, oven, induction cooktop, refrigerator, TV, iron, vacuum cleaner, citrus press, ironing board, and a full set of kitchenware, pots, cutlery, and knives.
Previously uninhabited - modern finishes, ready for move-in.
Balcony - perfect for relaxation.
Central heating ensuring year-round comfort.
Security: closed premises, anti-theft doors and windows, intercom/video intercom.
Building:

A brick building from 1930, after a major renovation in 2022.
Elevator available.
Thick walls (70 cm) ensure quiet and optimal temperature both in summer and winter.
Location:

Koneser Center and Galeria Wileńska nearby.
Excellent public transport: bus and tram stops in close proximity, Dworzec Wschodni train station.
Numerous retail options, including Biedronka and Aldi supermarkets.
The area is surrounded by restaurants, cafes, parks, the zoo, schools, and kindergartens.
A parking lot available without additional city fees.
Additional Information:

Parking space in the courtyard with no additional municipal charges.
For non-smokers only.
This apartment is ideal for those looking for a comfortable and well-located home in the heart of Praga-Północ. The high standard of finishing and the location with excellent transport links and infrastructure make this offer truly unique.

We invite you to contact us and schedule a viewing of the apartment!",False,,,
11.02.2025 00:00,https://www.otodom.pl/pl/oferta/ciche-funkcjonale-mieszkanie-dla-pary-ID4uTOP,Srodmiescie,woli,"Ciche, funkcjonale mieszkanie dla pary","Mieszkanie idealne dla pary !!!

Jeśli szukasz połączenia ciszy i lokalizacji w sercu miasta, przyjrzyj się tej ofercie.

Niewątpliwą zaletą  mieszkania jest połączenie bliskości licznych punktów usługowych i handlowych czy komunikacji miejskiej a ciszą i spokojem tak potrzebnym po intensywnym dniu.

Mieszkanie 2 pokojowe z oddzielną przestronną kuchnią i jadalnią o powierzchni prawie 45m2 zlokalizowane jest na ul. Nowolipie na pierwszym piętrze składa się z:

- przestronnego salonu 
- sypialni z miejscem do pracy oraz szafą
- niewielkiej łazienki z prysznicem
- w pełni wyposażonej kuchni wraz z jadalnią

Mieszkanie było remontowane w 2021 roku. Mieszkanie jest połączeniem funkcjonalności i estetyki.

KOMUNIKACJA
 
- przystanek tramwajowy al. Jana Pawła - 300 m- około 4 minut pieszo
- przystanek autobusowy al. Jana Pawła - 350 m- około 5 min pieszo   

- przystanek tramwajowy pl. Bankowy - 850 m - około 10 minut pieszo
- przystanek autobusowy pl. Bankowy - 850 m - około 10 minut pieszo
- metro M1- 850 m2  - około 10 minut pieszo


OPŁATY 
- 3700 zł czynsz + 800 zł czynsz administracyjny
- umowa najmu okazjonalnego

Jeśli masz jakieś pytania, nie czekaj pisz lub dzwoń",False,,,
11.02.2025 00:00,https://www.otodom.pl/pl/oferta/kawalerka-na-anielewicza-nowa-czynsz-w-cenie-ID4uTFU,Wola,śródmieścia,"Kawalerka na Anielewicza, nowa, czynsz w cenie.","Wynajmę kawalerkę na ul. Anielewicza, znakomita lokalizacja, w pobliżu ul. Jana Pawła, kilkadziesiąt metrów do przystanku autobusowego na ul. Smoczej.
Mieszkanie jest w stanie idealnym, po generalnym remoncie, wyposażone kompletnie w sprzęt AGD i meble, duża szafa w zabudowie i dodatkowo wolnostojąca.
W pobliżu centrum handlowe KLIF. Mieszkanie jest z balkonem i znajduje się na 2 pietrze w 4 piętrowym bloku, klatka schodowa została wyremontowana kilka dni temu.
Pomimo bliskości śródmieścia Warszawy mieszkanie jest bardzo ciche - okna wychodzą na podwórko z widokiem na liczne drzewa.
Czynsz administracyjny w podanej cenie 2850 zł.",False,,,
12.02.2025 00:00,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-na-wynajem-srodmiescie-ID4uW46,Wola,"śródmieście, śródmieściu",2-Pokojowe Mieszkanie Na Wynajem |Śródmieście|,"We speak PL, ENG, UKR, RUS

Do wynajęcia - 2-pokojowe mieszkanie w Śródmieściu, ul. Grzybowska
Lokalizacja: Śródmieście, ul. Grzybowska, Warszawa
Powierzchnia: 39 m²
Liczba pokoi: 2
Piętro: 5
Czynsz administracyjny: 600 zł
Kaucja: 7 600 zł (dwumiesięczna)
Dostępność: od 1 marca 2025

Opis mieszkania
Do wynajęcia bezpośrednio 2-pokojowe mieszkanie w doskonałej lokalizacji w Śródmieściu. Mieszkanie jest ciche i słoneczne, położone na 5. piętrze.

Atuty lokalizacji
Pełna infrastruktura - w pobliżu liczne sklepy, restauracje, apteki
Blisko terenów zielonych - Ogród Saski, Park Mirowski
Łatwy dostęp do centrów handlowych i rozrywki - Hala Mirowska, Fabryka Norblina, Browary Warszawskie, Złote Tarasy
Doskonała komunikacja - metro Rondo ONZ, autobusy, tramwaje
Mieszkanie będzie dostępne od 1 marca 2025 roku.

Zapraszam do kontaktu w celu uzyskania szczegółowych informacji i umówienia się na prezentację.

For Rent - 2-Room Apartment in Śródmieście, Grzybowska Street, Warsaw
Location: Śródmieście, Grzybowska Street, Warsaw
Size: 39 m²
Rooms: 2
Floor: 5
Administrative fee: 600 PLN
Deposit: 7,600 PLN (two-month rent)
Availability: from March 1, 2025

Apartment Description
A 2-room apartment for rent directly, located in an excellent area of Śródmieście. The apartment is quiet and sunny, situated on the 5th floor.

Location Advantages
Full infrastructure - nearby shops, restaurants, pharmacies
Green areas within walking distance - Saxon Garden, Mirowski Park
Close to shopping and entertainment centers - Hala Mirowska, Norblin Factory, Browary Warszawskie, Złote Tarasy
Great transport connections - Rondo ONZ metro station, buses, trams
The apartment will be available from March 1, 2025.

For more details or to schedule a viewing, please contact me.

Сдается - 2-комнатная квартира в центре Варшавы, ул. Гжибовска
Расположение: Центр Варшавы, ул. Гжибовска
Площадь: 39 м²
Комнаты: 2
Этаж: 5
Административный платеж: 600 злотых
Депозит: 7 600 злотых (за два месяца)
Доступно с: 1 марта 2025 года

Описание квартиры
Сдается 2-комнатная квартира напрямую, расположенная в престижном районе Центра Варшавы. Квартира тихая и солнечная, находится на 5-м этаже.

Преимущества расположения
Развитая инфраструктура - рядом магазины, рестораны, аптеки
Зеленые зоны в пешей доступности - Саксонский сад, парк Мировски
Рядом торговые и развлекательные центры - Хала Мировска, Фабрика Норблина, Бровары Варшавские, Злоте Тарасы
Отличная транспортная доступность - станция метро Rondo ONZ, автобусы, трамваи
Квартира будет доступна с 1 марта 2025 года.

Свяжитесь для получения дополнительной информации и записи на просмотр.

Здається - 2-кімнатна квартира в центрі Варшави, вул. Гжибовська
Локація: Центр Варшави, вул. Гжибовська
Площа: 39 м²
Кімнати: 2
Поверх: 5
Адміністративний платіж: 600 злотих
Депозит: 7 600 злотих (за два місяці)
Доступно з: 1 березня 2025 року

Опис квартири
Здається 2-кімнатна квартира напряму, розташована в престижному районі Центру Варшави. Квартира тиха та сонячна, знаходиться на 5-му поверсі.

Переваги локації
Розвинена інфраструктура - поруч магазини, ресторани, аптеки
Зелені зони в пішій доступності - Саксонський сад, парк Міровський
Поруч торгові та розважальні центри - Хала Міровська, Фабрика Норбліна, Бровари Варшавські, Злоте Тераси
Чудове транспортне сполучення - станція метро Rondo ONZ, автобуси, трамваї
Квартира буде доступна з 1 березня 2025 року.

Зв'яжіться для отримання додаткової інформації та запису на перегляд.

Powyższa oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 § 1 Kodeksu cywilnego. Szczegóły oferty mogą ulec zmianie, a jej dostępność nie jest gwarantowana. Administratorem danych osobowych jest Focus Real Estate Sp. z o.o. z siedzibą przy ul. Ananasowej 29/U17C, 00-711 Warszawa. Dane przetwarzane są w celu kontaktu w sprawie oferty, zgodnie z obowiązującymi przepisami prawa.",False,,,
12.02.2025 00:00,https://www.otodom.pl/pl/oferta/kawalerka-na-saskiej-kepie-ID4uZac,Praga_Poludnie,śródmieścia,Kawalerka na Saskiej Kępie,"Duża kawalerka na trzecim piętrze w bloku z lat 70. na Saskiej Kępie, przy ulicy Saskiej 4. Mieszkanie składa się z dużego pokoju w kształcie litery L, z którego wydzielić można dodatkową przestrzeń, z widnej kuchni, przedpokoju i łazienki z wanną i wc. Z dużego pokoju wyjście na balkon. Mieszkanie wyposażone w podstawowe meble, w kuchni lodówka, kuchenka gazowa z elektrycznym piekarnikiem, pralka. Mieszkanie ciche, w pobliżu sklep Biedronka i przystanek autobusowy (podróż do Śródmieścia Warszawy trwa 15 min) oraz punkty usługowe.
Czynsz najmu 1800 zł plus czynsz do spółdzielni 560 zł oraz rachunki za prąd, gaz i tv/internet.
Umowa na minimum rok. Zapraszam do kontaktu!  _______ Jako agencja nieruchomości pobieramy wynagrodzenie w formie prowizji za wykonaną usługę pośrednictwa. Bierzemy odpowiedzialność za bezpieczeństwo transakcji, doradzamy, pomagamy w załatwianiu formalności. Niniejsze ogłoszenie pełni funkcję informacyjną i nie stanowi oferty handlowej w rozumieniu przepisów Kodeksu Cywilnego.",False,,,
12.02.2025 00:00,https://www.otodom.pl/pl/oferta/kawalerka-przy-sgh-duze-lozko-cicha-jasna-ID.4uW5I,Mokotow,woli,"Kawalerka przy SGH - duże łóżko, cicha, jasna","Kawalerka przy SGH - duże łóżko, cicha, jasna

Kontakt: Skontaktuj się
Czynsz najmu: 2700 zł
Opłaty i rachunki: ok 600zł (w tym czynsz administracyjny, prąd, woda, internet)
Umowa na rok lub kończąca się we wrześniu

Rozmiar: 20m2
Adres: Bruna 22
Remont w 2020 roku
Wynajmuję bez pośrednika

Sypialnia:
Wysokie piętro oraz ekspozycja południowa (od strony podwórka) sprawiają, że mieszkanie jest bardzo ciche i dobrze oświetlone. Pełnowymiarowe łóżko o szerokości 140cm, które pozwoli na zasłużony odpoczynek po dniu na uczelni bądź w pracy.

Kuchnia:
Wyposażona w 2 palniki, małą lodówkę, mikrofalówkę z funkcją pieczenia, czajnik elektryczny oraz podstawowe naczynia.

Łazienka:
Wygodny prysznic, umywalka, ubikacja oraz pralka i suszarka do włosów

Okolica:
Szkoła Główna Handlowa
Park Pole Mokotowskie
Stacja metra Pole Mokotowskie
Parkowanie na ulicy w SPPN",False,,,
12.02.2025 00:00,https://www.otodom.pl/pl/oferta/okazja-2-pokoje-z-oddzielna-kuchnia-wola-jelonki-ID4uUgK,Bemowo,wola,OKAZJA -2 Pokoje z oddzielna kuchnią Wola -Jelonki,"Mieszkanie usytuowane jest przy  ul Świętochowskiego 3  u zbiegu  ulic:  Lazurowej 26 i 91 nieopodal stacji metra Lazurowa .
Mieszkanie 38m dwa niezależne  pokoje 16 m , 10m , oddzielna z oknem  kuchnia 8 m ( brak zmywarki jest pralka , piekarnik na gaz ,  dosyć mocno zużyte szafki kuchenne   ,  łazienka 3,5 m wanna .balkon 3m  z zamykanymi dodatkowymi oknami  świetne miejsce na rowery w zimę warzywa owoce... 
Wyposażenie  mieszkania jak widać na zdjęciach , w sypialni   łoże  140 cm , w salonie wypoczynek- wersalka  jest skromnie lecz  schludnie  ..istnieje możliwość umeblowania po swojemu we własnym zakresie. 
Mieszkanie słoneczne ciepłe bardzo ciche w niesamowitym punkcie obok stacja metra oraz  komunikacja miejska , 200m biedronka i wiele sklepów - piekarnie ..  
Miejsce postojowe przed blokiem ogólne ...
Dodatkowe opłaty : światło oraz  czynsz 710 zł opłata za gotowanie za gaz w czynszu ...
Całkowity koszt wynajmu to 2400 zł kaucja zwrotna 2400zł 
Mieszkanie wolne od już!!  osoby odpowiedzialne pragnące odpocząć po pracy zapraszam na prezentację mile widziana spokojna para ! ...",False,,,
