link,rent,additional_fees,adv_description,filtered_description,llm_output,real_additional_fees
https://www.otodom.pl/pl/oferta/brazylijska-2-niezalezne-pokoje-od-zaraz-ID4te0y,2000,0,"Oferujemy do wynajęcia ciche i rozkładowe 2-pokojowe mieszkanie na Saskiej Kępie zlokalizowane przy ul. Brazylijskiej 20 na kameralnym, ogrodzonym i cichym osiedlu.
Mieszkanie znajduje się na 1 piętrze i składa się z:
1. Pokój I - wyposażony z rozkładaną sofę, stół z 4 krzesłami oraz regał,
2. Pokój II - z rozkładaną kanapą, pojemną szafą, regałami oraz wyjściem na balkon,
3. Oddzielna kuchnia - wyposażona w zabudowę z szafek, płytę gazową, piekarnik, okap , lodówkę i mikrofalówkę,
4. Łazienka - z wanną, pralką oraz umywalką,
5. Przestronny korytarz - z szafą

Mieszkanie zlokalizowane jest w miejscu dogodnym pod względem komunikacyjnym. W bliskiej odległości Park Skaryszewski, Park nad Balatonem i tereny rekreacyjne nad Wisłą. Cała infrastruktura handlowo-usługowa na wyciagnięcie ręki.
Przystanek autobusowy - 2 minuty (linie 111,123) z szybkim dojazdem do centrum
Biedronka, Carrefour Express - 5 minut
Liczne restauracje, kawiarnie, bary - 5 minut
KOSZTY:
czynsz najmu - 2000 PLN/m-c.
czynsz administracyjny - 1000 PLN/m-c (zawiera zaliczkę na poczet wody, ogrzewania i śmieci)
media - zaliczkowo 150 PLN/os. (prąd i gaz)
kaucja - 3500 PLN
wynagrodzenie dla biura
Regulamin najmu wyklucza możliwość posiadania zwierząt przez najemców, w mieszkaniu obowiązuje też całkowity zakaz palenia.
Oferta wyłączna FIESTA ZN w ramach zarządzania najmem - zarzadzanienajmem.eu
***POLECAM I ZAPRASZAM DO OGLĄDANIA***
Klaudia Dudzińska
tel. Skontaktuj się
*Niniejsze ogłoszenie nie stanowi oferty handlowej w rozumieniu przepisów kodeksu cywilnego.*
Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()","Przystanek autobusowy - 2 minuty (linie 111,123) z szybkim dojazdem do centrum
czynsz najmu - 2000 PLN/m-c.
czynsz administracyjny - 1000 PLN/m-c (zawiera zaliczkę na poczet wody, ogrzewania i śmieci)
media - zaliczkowo 150 PLN/os. (prąd i gaz)
kaucja - 3500 PLN","czynsz administracyjny: 1000 PLN/m-c  
media: 150 PLN/os.",1150
https://www.otodom.pl/pl/oferta/mokotow-31m-kawalerka-blisko-metra-uw-i-lazars-ID4ucdz,2000,0,"Oferujemy do wynajęcia bardzo przytulne, słoneczne i ciche mieszkanko o świetnym rozkładzie pomieszczeń. Mieszkanie usytuowane nieopodal metra Wilanowska, w sąsiedztwie uczelni Łazarskiego oraz Galerii Mokotów.
Mieszkanie w pełni wyposażone zarówno w meble jak i sprzęt Agd typu pralka, lodówka. W salonie sofa rozkładana, wygodny stół , komoda, regały, telewizor, w przedpokoju szafa na wymiar, w kuchni meble na wymiar. Mieszkanie bardzo zadbane, budynek również, nowa winda, okna wychodzą od strony podwórka.
Wymagana kaucja w wysokości 2700zł . dodatkowo płatny czynsz administracyjny w kwocie 640 zł, oraz media w/g zużycia ok 200 zł
Mieszkanie wolne lutego, do obejrzenia od już Polecamy!
Oferta na wyłączność
Treść powyższego ogłoszenia jest tylko informacją i nie stanowi oferty w rozumieniu KC. Prowizję w wysokości 50 % pobieramy w momencie podpisywania umowy najmu","Wymagana kaucja w wysokości 2700zł . dodatkowo płatny czynsz administracyjny w kwocie 640 zł, oraz media w/g zużycia ok 200 zł","czynsz administracyjny: 640 zł  
media: 200 zł",840
https://www.otodom.pl/pl/oferta/mokotow-kawalerka-metro-wilanowska-uw-lazarsk-ID4uK5O,2000,0,"Oferujemy do wynajęcia bardzo przytulne, słoneczne i ciche mieszkanko o świetnym rozkładzie pomieszczeń. Mieszkanie usytuowane nieopodal metra Wilanowska, w sąsiedztwie uczelni Łazarskiego oraz Galerii Mokotów.
Mieszkanie w pełni wyposażone zarówno w meble jak i sprzęt Agd typu pralka, lodówka. W salonie sofa rozkładana, wygodny stół , komoda, regały, telewizor, w przedpokoju szafa na wymiar, w kuchni meble na wymiar. Mieszkanie bardzo zadbane, budynek również, nowa winda, okna wychodzą od strony podwórka.
Wymagana kaucja w wysokości 2700zł . dodatkowo płatny czynsz administracyjny w kwocie 640 zł, oraz media w/g zużycia ok 200 zł
Mieszkanie wolne od już! Polecamy!
Klucze w biurze!
Oferta na wyłączność
Treść powyższego ogłoszenia jest tylko informacją i nie stanowi oferty w rozumieniu KC. Prowizję w wysokości 50 % pobieramy w momencie podpisywania umowy najmu","Wymagana kaucja w wysokości 2700zł . dodatkowo płatny czynsz administracyjny w kwocie 640 zł, oraz media w/g zużycia ok 200 zł","czynsz administracyjny: 640 zł  
media: 200 zł",840
https://www.otodom.pl/pl/oferta/centrum-ul-orla-plac-bankowy-muranow-okazja-ID4uAkj,2000,0,"Warszawa Proszę CZYTAĆ Śródmieście Muranów Ul. Orla 8 Plac Bankowy TYLKO KLIANT Z POLSKI Właściciel mówi mam klucze wolne od zaraz, mieszkanie po drobnej modernizacji ciche mieszkanie duże z osobną kuchnią salon i łóżko we wnęce można fajnie przesłonić zasłonką na drążku. Blisko Biedronka po drugiej stronie, fajne ciche osiedle sporo parków w okolicy, blisko na Stare Miasto, Pragę Żoliborz czy na Wolę. Sporo wszelakich knajpek kafejek bardzo klimatyczne miejsce. Oferta aktualna jak i zdjęciach Fajna oferta blisko Muranów Plac Bankowy blisko ładnego parku Saskiego wolne od zaraz , spora kawalerka jak na dzisiejsze czasy, piętro 4 jest windy. Nowa oferta mieszkanie tylko dwa razy wynajmowane, dobry stan, blisko metro tramwaj i autobus przy Tramwaj na Wolę i na Pragę , blisko nad Wisłę, dobry wyjazd na trasy szybkiego ruchu, blisko do biur na Alejach Jerozolimskich, Galeria uniwersytet aaa tramwajem dobry dojazd na Starą Ochotę czy na Bielany. Polecam można oglądać zapraszam. Ciche ładne mieszkanie umeblowane, z dużą szafą. Ładna kilkuletnia kuchnia, spory salonik jak na zdjęciach, łazienka z kabiną, okna na cichą stronę spory balkon. Oferta atrakcyjna, blisko ładny Park i bulwary Wiślane, Hala Mirowska Marszałkowska czy Jana Pawła II
Cena 2000 zł czynsz ADM ok. 680zł Dobry punkt komunikacyjny. Wolne od zaraz. Polecam!!! . Mieszkanie w kameralnym bloku zrobiony remont kilka lat temu, nowa winda ładne klatki schodowe. Kontakt Piotr Skontaktuj się
Warszawa Proszę CZYTAĆ Śródmieście Muranów Ul. Orla 8 Plac Bankowy TYLKO KLIANT Z POLSKI Właściciel mówi mam klucze wolne od zaraz, mieszkanie po drobnej modernizacji ciche mieszkanie duże z osobną kuchnią salon i łóżko we wnęce można fajnie przesłonić zasłonką na drążku. Blisko Biedronka po drugiej stronie, fajne ciche osiedle sporo parków w okolicy, blisko na Stare Miasto, Pragę Żoliborz czy na Wolę. Sporo wszelakich knajpek kafejek bardzo klimatyczne miejsce. Oferta aktualna jak i zdjęciach Fajna oferta blisko Muranów Plac Bankowy blisko ładnego parku Saskiego wolne od zaraz , spora kawalerka jak na dzisiejsze czasy, piętro 4 jest windy. Nowa oferta mieszkanie tylko dwa razy wynajmowane, dobry stan, blisko metro tramwaj i autobus przy Tramwaj na Wolę i na Pragę , blisko nad Wisłę, dobry wyjazd na trasy szybkiego ruchu, blisko do biur na Alejach Jerozolimskich, Galeria uniwersytet aaa tramwajem dobry dojazd na Starą Ochotę czy na Bielany. Polecam można oglądać zapraszam. Ciche ładne mieszkanie umeblowane, z dużą szafą. Ładna kilkuletnia kuchnia, spory salonik jak na zdjęciach, łazienka z kabiną, okna na cichą stronę spory balkon. Oferta atrakcyjna, blisko ładny Park i bulwary Wiślane, Hala Mirowska Marszałkowska czy Jana Pawła II
Cena 2000 zł czynsz ADM ok. 680zł Dobry punkt komunikacyjny. Wolne od zaraz.","Cena 2000 zł czynsz ADM ok. 680zł Dobry punkt komunikacyjny. Wolne od zaraz. Polecam!!! . Mieszkanie w kameralnym bloku zrobiony remont kilka lat temu, nowa winda ładne klatki schodowe. Kontakt Piotr Skontaktuj się
Cena 2000 zł czynsz ADM ok. 680zł Dobry punkt komunikacyjny. Wolne od zaraz.",czynsz administracyjny: 680 zł,680
https://www.otodom.pl/pl/oferta/al-niepodleglosci-przy-metro-raclawicka-ID4ubZo,2000,0,"Urocze 1 pokojowe w kamienicy na Starym Mokotowie nieopodal stacji Metra Racławicka.
Cena z czynszem 2650 zł +energia, gaz, woda.
Mieszkanie składa się z pokoju (20 m2) z oddzielną kuchnią (8 m2), łazienki, przedpokoju.
Znajduje się na 2 piętrze. W budynku jest winda.
Jest gotowe do zamieszkania.
Wyposażone w meble oraz lodówkę, pralkę.
Koszty: 2000 zł + opłaty administracyjne 640 zł oraz energia, gaz i woda ponad prognozę w czynszu. Wymagana jest kaucja 2650 zł.
Obowiązuje umowa najmu okazjonalnego.
Świetny punkt komunikacyjny - stacja metra Racławicka, przystanki autobusowe.
Wokół liczne sklepy, punkty usługowe, nieopodal centrum handlowym Galeria Mokotów.
Zapraszam ACORD Nieruchomości
Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Bożena Komar (licencja nr: 1638)","Cena z czynszem 2650 zł +energia, gaz, woda.
Koszty: 2000 zł + opłaty administracyjne 640 zł oraz energia, gaz i woda ponad prognozę w czynszu. Wymagana jest kaucja 2650 zł.
Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Bożena Komar (licencja nr: 1638)",czynsz administracyjny: 640 zł,640
https://www.otodom.pl/pl/oferta/tanio-przy-starym-miescie-ID4sH04,2000,0,"OFERTA TYLKO W NASZEJ AGENCJI!
WIECEJ INFORMACJI: Skontaktuj się
Do wynajęcia mieszkanie o powierzchni 27,5 m2 ulokowane przy ulicy Franciszkańskiej, tuż obok Starego Miasta. Mieszkanie w formie ""open space"" (pokój z otwartą kuchnią + łazienka) idealne do zamieszkania dla jednego lokatora lub pary.
Mieszkanie położone na parterze dwupiętrowego, zadbanego budynku z 1953 roku. Wyposażone w rozkładaną kanapę, szezlong, szafę, szafki, stół, krzesła. Otwarta kuchnia z dwupalnikową płytą indukcyjną, zmywarką, kuchenką mikrofalową i lodówką. Łazienka z kabiną prysznicową i pralką. Łatwa do utrzymania czystości podłoga z terakoty, plastikowe okna, miejska woda i ogrzewanie. Oba okna mieszkania skierowane są na południowy zachód. Mieszkanie wyremontowane kilka lat temu wraz z zakupem większości wyposażenia. Bezpieczeństwo zapewniają kraty w oknach i domofon.
Pomimo bliskości Starego Miasta mieszkanie położone w cichej i spokojnej okolicy. Nieruchomość gotowa do zamieszkania od zaraz.
Właściciele preferują wynajem mieszkania co najmniej na rok dla pracującej osoby lub pary bez zwierząt.
Koszt miesięczny wynosi 2 000 zł + 600 zł (czynsz administracyjny) + zużycie prądu. Kaucja zwrotna 1 200 zł.
Miejsca parkingowe ogólnodostępne na okolicznych ulicach.
Do przystanku autobusowego około 200 m. W najbliższej okolicy liczne sklepy (m.in. Żabka, Biedronka) i lokale gastronomiczne. Kilka ośrodków zdrowia i kościołów.
WIECEJ INFORMACJI: Skontaktuj się

Zamieszczona oferta nie stanowi oferty w rozumieniu Kodeksu Cywilnego. licencja 4355;
Zapytaj naszego Agenta o pomoc w otrzymaniu kredytu !!!
Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()","Mieszkanie położone na parterze dwupiętrowego, zadbanego budynku z 1953 roku. Wyposażone w rozkładaną kanapę, szezlong, szafę, szafki, stół, krzesła. Otwarta kuchnia z dwupalnikową płytą indukcyjną, zmywarką, kuchenką mikrofalową i lodówką. Łazienka z kabiną prysznicową i pralką. Łatwa do utrzymania czystości podłoga z terakoty, plastikowe okna, miejska woda i ogrzewanie. Oba okna mieszkania skierowane są na południowy zachód. Mieszkanie wyremontowane kilka lat temu wraz z zakupem większości wyposażenia. Bezpieczeństwo zapewniają kraty w oknach i domofon.
Koszt miesięczny wynosi 2 000 zł + 600 zł (czynsz administracyjny) + zużycie prądu. Kaucja zwrotna 1 200 zł.
Do przystanku autobusowego około 200 m. W najbliższej okolicy liczne sklepy (m.in. Żabka, Biedronka) i lokale gastronomiczne. Kilka ośrodków zdrowia i kościołów.
Zamieszczona oferta nie stanowi oferty w rozumieniu Kodeksu Cywilnego. licencja 4355;",czynsz administracyjny: 600 zł,600
https://www.otodom.pl/pl/oferta/mieszkanie-24-m-warszawa-ID4ubYE,2000,0,"Przy Agorze
Kawalerka do wynajęcia od 1 stycznia 2025
Cicha kawalerka w budynku 10 piętrowym. Doskonała dla singla lub pary. Jeden pokój .
Cena wynajmu 2000, 00 zł plus 500, 00 zł czynsz plus 100,00 zł zaliczki media
Zapraszam
Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Arkadiusz Deptuła (licencja nr: 19082)
-
Niniejszy opis jest informacją handlową i nie stanowi oferty w rozumieniu kodeksu cywilnego","Kawalerka do wynajęcia od 1 stycznia 2025
Cena wynajmu 2000, 00 zł plus 500, 00 zł czynsz plus 100,00 zł zaliczki media
Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Arkadiusz Deptuła (licencja nr: 19082)","czynsz administracyjny: 500,00 zł  
zaliczki na media: 100,00 zł",600
https://www.otodom.pl/pl/oferta/kawalerka-bliska-wola-20-m-ID4nuK5,2000,0,"Do wynajmu mieszkanie o powierzchni 20m2 , składające się z jednego pokoju, kuchni w przedpokoju i łazienki.
Lokal usytuowany na 2 piętrze w budynku 10 piętrowym.
Budynek znajduje się przy al. Solidarności tuż przy ul. Żelaznej.
Doskonała lokalizacja, w okolicy pełna infrastruktura, komunikacja z każdą częścią miasta- tramwaje i autobusy , metro przy pl. Bankowym.
Bardzo dobra komunikacja do tramwajów i autobusów 3 2 minuty na piechotę.
Cena najmu 2000 zł +czynsz administracyjny 500 zł razem 2500 zł + opłaty za prąd i gaz i co
Kaucja 2500 zł
Najem okazjonalny.
For rent a 20m2 apartment, consisting of one room, kitchen in the hallway and bathroom. The premises are located on the 2nd floor in a 10-storey building. The building is located at al. Solidarności right next to ul. Żelazna. Excellent location, full infrastructure in the area, communication with every part of the city - trams and buses, metro at pl. Bankowy. Very good communication to trams and buses 3 2 minutes on foot. Rental price PLN 2000 + administrative fee PLN 500 total PLN 2500 + electricity and gas charges. Deposit PLN 2500 Occasional rental. For rent a 20m2 apartment, consisting of one room, kitchen in the hallway and bathroom. The premises are located on the 2nd floor in a 10-storey building. The building is located at al. Solidarności between Żelazna and Okopowa streets. Excellent location, full infrastructure in the area, communication with every part of the city - trams and buses, metro at Bankowy Square. Rental price PLN 2,000 + administrative fee PLN 500 electricity and gas charges. Deposit PLN 2,500 Occasional rental.
tel. Skontaktuj się
tel./fax Skontaktuj się

Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()","Cena najmu 2000 zł +czynsz administracyjny 500 zł razem 2500 zł + opłaty za prąd i gaz i co
Kaucja 2500 zł
For rent a 20m2 apartment, consisting of one room, kitchen in the hallway and bathroom. The premises are located on the 2nd floor in a 10-storey building. The building is located at al. Solidarności right next to ul. Żelazna. Excellent location, full infrastructure in the area, communication with every part of the city - trams and buses, metro at pl. Bankowy. Very good communication to trams and buses 3 2 minutes on foot. Rental price PLN 2000 + administrative fee PLN 500 total PLN 2500 + electricity and gas charges. Deposit PLN 2500 Occasional rental. For rent a 20m2 apartment, consisting of one room, kitchen in the hallway and bathroom. The premises are located on the 2nd floor in a 10-storey building. The building is located at al. Solidarności between Żelazna and Okopowa streets. Excellent location, full infrastructure in the area, communication with every part of the city - trams and buses, metro at Bankowy Square. Rental price PLN 2,000 + administrative fee PLN 500 electricity and gas charges. Deposit PLN 2,500 Occasional rental.","czynsz administracyjny: 500 zł  
opłaty za prąd: wartość nieokreślona  
opłaty za gaz: wartość nieokreślona  
opłaty za co: wartość nieokreślona  ",500
https://www.otodom.pl/pl/oferta/stary-zoliborz-pl-inwalidow-metro-pl-wilsona-ID4uOne,2000,0,"Klimatyczne mieszkanie na zielonym Starym Żoliborzu w przedwojennej odrestaurowanej kamienicy z portiernią i windą. Okolica cicha i spokojna, dużo zieleni, blisko sklepy, kawiarnie i restauracje. Bardzo dobra komunikacja, liczne autobusy i tramwaje, blisko stacja metra Plac Wilsona. Szybki dojazd do Centrum.

Mieszkanie w pełni umeblowane i wyposażone w sprzęt AGD. Idealne dla singla lub pary.

Cena 2000 + 500 czynsz administracyjny, dodatkowo płatne opłaty licznikowe.

Zachęcam do obejrzenia.

IDEA nieruchomości 

W razie braku kontaktu, proszę wysłać SMS o treści ""Pl. Inwalidów"" - oddzwonię.","Cena 2000 + 500 czynsz administracyjny, dodatkowo płatne opłaty licznikowe.",czynsz administracyjny: 500,500
https://www.otodom.pl/pl/oferta/2-pokoje-odkryta-44-m2-ID4u7cX,2000,0,"Wynajmę 2 pokojowe mieszkanie z balkonem o powierzchni 44 m2. Mieszkanie składa się z 2 pokoi, osobnej kuchni i łazienki. Parking na terenie osiedla. Nieruchomość znajduje się na ul. Odkrytej na Nowodorach. W pobliżu lokale handlowo - usługowe i przystanki komunikacji miejskiej. Dojazd do metra Młociny trwa ok 15 min. Wynajem okazjonalny. Całkowity miesięczny koszt wynajmu wynosi 2000 zł + koszt energii elektrycznej i wody. Kaucja 2000 zł. Nie wynajmuję studentom i obcokrajowcom.","Wynajmę 2 pokojowe mieszkanie z balkonem o powierzchni 44 m2. Mieszkanie składa się z 2 pokoi, osobnej kuchni i łazienki. Parking na terenie osiedla. Nieruchomość znajduje się na ul. Odkrytej na Nowodorach. W pobliżu lokale handlowo - usługowe i przystanki komunikacji miejskiej. Dojazd do metra Młociny trwa ok 15 min. Wynajem okazjonalny. Całkowity miesięczny koszt wynajmu wynosi 2000 zł + koszt energii elektrycznej i wody. Kaucja 2000 zł. Nie wynajmuję studentom i obcokrajowcom.",Brak dodatkowych opłat.,0
https://www.otodom.pl/pl/oferta/kawalerka-na-pradze-poludnie-ID4uAX4,2000,0,"1 pokojowa kawalerka na wynajem, na Pradze Południe, przy ulicy Zaliwskiego w okolicy Placu Szembeka.
Lokal znajduje się na pierwszym piętrze w 2 piętrowej, przedwojennej kamienicy z 1932 roku i ma powierzchnię 26m2.
Mieszkanie składa się z pokoju o powierzchni 17,5m2, widnej kuchni o powierzchni 4m2, łazienki z wanną i WC o powierzchni 2,70 m2 oraz przedpokoju o powierzchni 1,5m2
Mieszkanie jest bardzo widne, posiada okna PCV a na podłodze w pokoju położone są panele.
Okna zwrócone są na ciche podwórko.
Do lokalu przypisana jest piwnica, w kamienicy znajduje się także ogólnodostępny strych.
Kamienica została wyremontowana i ogrodzona.
Okolica posiada pełną infrastrukturę m.in szkoły, sklepy, przedszkola, parki, banki, place zabaw, poczta, apteka itp.
Bardzo dobra komunikacja w postaci licznych autobusów i tramwajów.
Dodatkowo płatne jedynie opłaty licznikowe.
Nie pobieramy prowizji!
Zapraszam na prezentację
Bartosz Karliński
Skontaktuj się
::oferta eksportowana z programu mediaRent::","Lokal znajduje się na pierwszym piętrze w 2 piętrowej, przedwojennej kamienicy z 1932 roku i ma powierzchnię 26m2.",Brak dodatkowych opłat.,0
https://www.otodom.pl/pl/oferta/mieszkanie-warszawa-ursus-ID4uHkt,2000,0,"Mieszkanie składające się z 2 pokoi, ciemnej kuchni, łazienki z WC i przedpokoju. Wyposażenie w podstawowe meble (łóżka, szafy, szafki) i sprzęt (kuchnia gazowa, lodówka, pralka). Cena 2000 zł łącznie z czynszem. Dzwonić na tel. Skontaktuj się do godz. 21.00","Mieszkanie składające się z 2 pokoi, ciemnej kuchni, łazienki z WC i przedpokoju. Wyposażenie w podstawowe meble (łóżka, szafy, szafki) i sprzęt (kuchnia gazowa, lodówka, pralka). Cena 2000 zł łącznie z czynszem. Dzwonić na tel. Skontaktuj się do godz. 21.00",Brak dodatkowych opłat.,0
https://www.otodom.pl/pl/oferta/2-pokoje-ul-wrzeciono-50-ID4w8qI,2100,0,"Do wynajęcia mieszkanie dwupokojowe w budynku z 1970 roku w dobrym stanie, na Bielanach przy Al. Wrzeciono 50.

Kuchnia - szafki i sprzęt AGD (lodówka, okap, piekarnik). Pokój duży - sofa, komoda, stół plus 4 krzesła. Pokój mały - szafa, łóżko. Przedpokój - szafa, wieszak.. Łazienka - glazura i terakota, wanna, pralka. Mieszkanie skromne czyste, gotowe do wprowadzenia się.
KOSZTY:
Czynsz najmu 2100 zł miesięcznie
plus czynsz administracyjny 620 zł miesięcznie (zawiera zaliczkę na poczet zużycia przez Najemcę ciepłej i zimnej wody, centralnego ogrzewania i wywozu śmieci),
plus energia elektryczna i gaz 180 zł miesięcznie

Kaucja - 2900 zł
W lokalu nie są akceptowane zwierzęta (psy i koty) i obowiązuje całkowity zakaz palenia.

POLECAMY I ZAPRASZAMY.

Zamieszczone na naszych stronach ogłoszenia nie stanowią oferty w rozumieniu art.66 Kodeksu Cywilnego. Stanowi ono zaproszenie do rokowań w myśl art.71 Kodeksu Cywilnego. Staramy się, aby informacje zawarte w ogłoszeniach były dokładne, kompletne i aktualne, jednak dane te pochodzą od zgłaszających i nie zawsze możemy je zweryfikować.


Oferta 57810239 z systemu LocumNet-OnLine.","Do wynajęcia mieszkanie dwupokojowe w budynku z 1970 roku w dobrym stanie, na Bielanach przy Al. Wrzeciono 50.
Czynsz najmu 2100 zł miesięcznie
plus czynsz administracyjny 620 zł miesięcznie (zawiera zaliczkę na poczet zużycia przez Najemcę ciepłej i zimnej wody, centralnego ogrzewania i wywozu śmieci),
plus energia elektryczna i gaz 180 zł miesięcznie
Kaucja - 2900 zł
Oferta 57810239 z systemu LocumNet-OnLine.","czynsz administracyjny: 620 zł  
energia elektryczna i gaz: 180 zł",800
https://www.otodom.pl/pl/oferta/2-oddzielne-pokoje-na-woli-osobna-kuchnia-obozowa-ID3gpbG,2150,0,"Dla singla, pary lub 2 znajomych - do podpisania umowy najmu potrzebne zaświadczenie o zatrudnieniu
Oferujemy do wynajęcia dwupokojowe mieszkanie na Woli przy ulicy Przy Lasku (okolice Obozwej, przystanek Majakowskiego).
Mieszkanie o powierzchni 31 m2 składa się z 2 osobnych pokoi, kuchni i łazienki. Mieszkanie umeblowane i wyposażone. W łazience prysznic i pralka. W kuchni płyta gazowa, mikrofala, okap, lodówka. W przedpokoju szafa z drzwiami przesuwnymi. Mieszkanie na 7 piętrze w budynku z windą.
Możliwość parkowania na terenie osiedla.
Budynek na skraju lasku na Kole. W pobliżu Hala Sportowa na Kole, sklepy. Przystanek tramwajowy przy ul. Obozowej (Majakowskiego - linie tramwajowe: 20, 23, 24, 44). Obok trasa Prymasa Tysiąclecia – szybki dojazd do trasy S8.
Cena 2150 zł + czynsz administracyjny 380 zł (wraz z zaliczkami na wodę, ogrzewanie, wywóz śmieci, ścieki).
Prąd dodatkowo - zaliczka - przy jednej osobie 160 zł, 2 osoby 210 zł - rozliczany wg zużycia.
kaucja - 2750 zł
prowizja dla agencji - tak - 2150 zł
* POLECAM I ZAPRASZAM DO OBEJRZENIA MIESZKANIA *
(wyłączna oferta naszego biura w ramach zarządzania najmem - gwarancja stabilnej ceny !)
Marek Kosior
tel. Skontaktuj się
Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu kodeksu cywilnego.
*Niniejsze ogłoszenie nie stanowi oferty handlowej w rozumieniu przepisów kodeksu cywilnego.*
Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()","Cena 2150 zł + czynsz administracyjny 380 zł (wraz z zaliczkami na wodę, ogrzewanie, wywóz śmieci, ścieki).
Prąd dodatkowo - zaliczka - przy jednej osobie 160 zł, 2 osoby 210 zł - rozliczany wg zużycia.
kaucja - 2750 zł
prowizja dla agencji - tak - 2150 zł","czynsz administracyjny: 380 zł  
zaliczka na prąd (1 osoba): 160 zł  
zaliczka na prąd (2 osoby): 210 zł  ",750
https://www.otodom.pl/pl/oferta/warszawa-wola-okopowa-41m2-2-pokoje-ID4tw3G,2200,0,"Oferujemy do wynajęcia mieszkanie 2 pokojowe tuż przy ulicy Okopowej oraz blisko Domu Mody Klif.
Zapraszam do kontaktu w godzinach 9:30 - 17:30, od poniedziałku do piątku. Po wyznaczonych godzinach proszę o wiadomość SMS, oddzwonię.
Mieszkanie o powierzchni 41m2 znajduje się na VI piętrze w budynku przy ul. Gibalskiego 19 na warszawskiej Woli.
Mieszkanie składa się 2 pokoi, łazienki i przedpokoju oraz kuchni. Salon umeblowany (stół, krzesła, szafa wnękowa, fotel). Kuchnia (meble w zabudowie, wyposażenie AGD - lodówka, kuchenka gazowa). Sypialnia z dwuosobowym łóżkiem, szafą, kominkiem. Łazienka z prysznicem, pralką, WC i umywalką. W przedpokoju dużo szaf.
W bezpośredniej okolicy duży wybór sklepów (osiedlowe, markety, Klif, Arkadia), punktów usługowych, restauracji i kawiarni. Niedaleko przystanki autobusowe, tramwajowe.
KOSZTY:
czynsz najmu - 2200 zł/m-c.
czynsz administracyjny - ok. 680 zł/m-c (zawiera zaliczkę na poczet wody, CO i śmieci)
media - zaliczkowo 120zł/os. (prąd, gaz i ewentualne dopłaty do wody, CO i śmieci)
kaucja - 3200zł
prowizja - tak
DO PODPISANIA UMOWY POTRZEBNE JEST ZAŚWIADCZENIE O ŚREDNICH DOCHODACH NETTO ZA OSTATNIE 3 MIESIĄCE!!!
Regulamin najmu wyklucza możliwość posiadania zwierząt przez najemców, w mieszkaniu obowiązuje też całkowity zakaz palenia.
Oferta wyłączna FIESTA ZN w ramach zarządzania najmem - zarzadzanienajmem.eu
***POLECAM I ZAPRASZAM DO OGLĄDANIA***

Mateusz Decewicz
tel. Skontaktuj się
*Niniejsze ogłoszenie nie stanowi oferty handlowej w rozumieniu przepisów kodeksu cywilnego.*
Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()","czynsz najmu - 2200 zł/m-c.
czynsz administracyjny - ok. 680 zł/m-c (zawiera zaliczkę na poczet wody, CO i śmieci)
media - zaliczkowo 120zł/os. (prąd, gaz i ewentualne dopłaty do wody, CO i śmieci)
kaucja - 3200zł","czynsz administracyjny: 680 zł/m-c  
media: 120 zł/os.",800
