stop_id,stop_code,stop_name,stop_lat,stop_lon
2283,2,Meksykańska,52.2294190000,21.0573890000
2284,1,Francuska,52.2345310000,21.0539340000
2289,2,Nadarzyńska,52.1713060000,21.1931470000
2297,2,Powojowa,52.1840900000,21.1842120000
2321,2,Dzielnicowa,52.2221000000,21.1380230000
2326,2,Zerzeń,52.1991780000,21.1347960000
2331,1,Odrębna,52.1808000000,21.1483560000
2342,1,Wojsławicka,52.2069740000,21.1106480000
2349,1,Arabska,52.2214210000,21.0722440000
2352,1,Most Siekierkowski,52.2175450000,21.0969250000
2357,2,Jeziorowa,52.1924990000,21.1226930000
2365,2,Odrębna,52.1806870000,21.1485390000
2369,2,Zwoleńska,52.1969140000,21.1358180000
2371,1,Lebiodowa,52.2058660000,21.1338970000
2374,1,Klimontowska,52.2174500000,21.1336400000
2375,1,Lucerny,52.2137740000,21.1328590000
2379,1,Motylkowa,52.2009590000,21.1496960000
2380,2,Żonkilowa,52.2030880000,21.1595940000
2383,2,Wiązana,52.1986540000,21.1427420000
2386,2,Jagiellońska,52.2452200000,21.1777080000
2391,4,Zajezdnia Kleszczowa,52.1966260000,20.9234240000
2393,1,Sierakowskiego,52.2500130000,21.0308290000
2395,1,Lanciego,52.1409860000,21.0618050000
2397,1,Paluch,52.1517140000,20.9650350000
2399,1,Schronisko Dla Zwierząt,52.1559130000,20.9632090000
2400,1,Ogrody Działkowe Na Skraju,52.1563020000,20.9596040000
2406,2,Schronisko Dla Zwierząt,52.1559210000,20.9628080000
2407,2,Ogrody Działkowe Na Skraju,52.1562230000,20.9598030000
2410,2,Olszowa,52.1606600000,20.9365050000
2423,2,Falencka,52.1379000000,20.9018000000
2427,2,Sportowa,52.1532780000,20.9193220000
2430,1,Janki,52.1385600000,20.9011200000
2435,2,Baletowa,52.1333200000,20.9794600000
2448,1,Promyka,52.1468010000,20.9456910000
2460,1,Podleśna,52.0933010000,20.8829910000
2461,2,Nowy Sękocin,52.1237580000,20.8944670000
2465,1,Nowy Sękocin,52.1248450000,20.8952380000
2477,2,Śmigielska,52.1979610000,20.8689380000
2481,2,Orzeszkowej,52.1785820000,20.8408300000
2483,2,Toruńska,52.1920940000,20.8409570000
2492,1,Orzeszkowej,52.1775850000,20.8401020000
2497,2,Pl. Sportowy,52.0779050000,21.1113360000
2504,1,Piasta,52.0784990000,21.1180880000
2506,2,Skolimów,52.0771350000,21.0999330000
2509,1,Jasna,52.0779150000,21.0712850000
2513,1,Osiedle Mirków,52.0975020000,21.1352790000
2522,1,Os. Młodych,52.4216940000,20.9255580000
2523,1,Orzechowa,52.4182250000,20.9241100000
2531,2,Legionowa,52.3618730000,21.1219890000
2532,4,Struga,52.3590350000,21.1341280000
2534,1,Hallera,52.3431420000,21.1213610000
2535,1,Pustelnik,52.3387070000,21.1176900000
2539,2,Kosaćcowa,52.1567020000,21.1889150000
2546,1,Falenica,52.1594770000,21.2032980000
2552,2,Ks. Szulczyka,52.1711840000,21.2328190000
2555,2,Napoleona Bonaparte,52.1717510000,21.2270440000
2556,2,Przełęczy,52.1688870000,21.2238320000
2559,1,Jachowicza,52.1538410000,21.2035210000
2562,1,Bystrzycka,52.1614930000,21.2145840000
2565,1,Narcyzowa,52.1587570000,21.2237850000
2568,2,Podkowy,52.1591480000,21.2168880000
2574,3,Błota,52.1498610000,21.1888090000
2577,2,Ks. Malinowskiego,52.1460650000,21.1895800000
2578,2,Podleśna,52.1379950000,21.1915280000
2582,2,Wyszyńskiego,52.1204760000,21.2059720000
2583,2,Drogowców,52.1146610000,21.2134950000
2588,4,Szpital Powiatowy,52.0986970000,21.2627660000
2594,2,Hoża,52.1038080000,21.2650690000
2595,1,Ks. Malinowskiego,52.1447060000,21.1898010000
2597,1,Nowa Wieś,52.1314020000,21.1950150000
2600,1,Wyszyńskiego,52.1195570000,21.2070310000
2607,2,Gruntowa,52.1660160000,21.2073500000
2613,4,Pożaryskiego,52.2066740000,21.1740710000
2618,1,Groszówka,52.2473200000,21.2072780000
2629,1,Puszkina,52.2486110000,21.2585540000
2638,2,Rejtana,52.2466150000,21.2141400000
2641,1,Wiśniowa Góra,52.2097520000,21.2048900000
2642,1,Trzykrotki,52.2087100000,21.2000350000
2646,1,Zagórze-Sanatorium,52.1987880000,21.2458150000
2650,1,Podgórna,52.2205000000,21.2940670000
2655,2,Nizinna,52.2231250000,21.2379860000
2656,1,Fabryczna,52.2235800000,21.2297320000
2658,1,Objazdowa,52.2242680000,21.2098810000
2663,2,Ogrodnicza,52.2214490000,21.2855090000
2666,2,Hotelowa,52.2223590000,21.2603130000
2667,2,Szosa Lubelska,52.2225170000,21.2521300000
2671,1,1. Praskiego Pułku,52.2238700000,21.2223980000
2673,2,Wawerska,52.2242020000,21.2068590000
2674,2,Nizinna,52.2115100000,20.7557800000
2679,1,Parkowa,52.2148860000,20.7750240000
2680,2,Umiastowska,52.2112110000,20.7687820000
2682,1,Kierbedzia,52.2108370000,20.7786310000
2683,1,3 Maja,52.2104270000,20.7926620000
2702,1,Urząd Gminy,52.2920600000,20.8178320000
2704,2,Sokołowskiego,52.2913810000,20.8401170000
2705,1,Pocztowa,52.2924330000,20.8510490000
2707,1,Sieraków,52.3126480000,20.8123680000
2714,2,Sierakowska,52.2952560000,20.8022940000
2716,2,Langiewicza,52.2965250000,20.7983300000
2717,1,Parkowa,52.3000250000,20.7868290000
2719,2,Gołków-Letnisko,52.0493480000,20.9899660000
2723,1,Głosków-Szkoła,52.0368910000,20.9437500000
2725,2,Głosków-Zielone,52.0293040000,20.9595400000
2730,2,Rolna,52.0809480000,20.8326640000
2737,2,Złotokłos,52.0077630000,20.8960430000
2739,1,Graniczna,52.0259600000,20.8765500000
2742,2,Kolonia Warszawska,52.0517430000,20.8661780000
2745,2,Radiostacja Łazy,52.0734000000,20.8746360000
2758,1,Koprki,52.2117380000,20.7418200000
2760,4,Gołaszewska,52.2124110000,20.7484940000
2762,1,Hipolitowska,52.2158730000,21.3154400000
2763,2,Warszawska,52.2132160000,21.3319420000
2764,1,Wierzbowa,52.2187390000,21.3415800000
2769,1,Aleksandrów,52.3970180000,21.0349860000
2770,1,Głogi,52.4022290000,21.0372410000
2771,1,Lipy,52.4071050000,21.0382660000
2772,2,Urząd Gminy,52.4213960000,21.0356060000
2778,1,Port Pilawa,52.4378480000,21.0463650000
2785,2,Aleksandrów,52.3980970000,21.0356180000
2794,1,Metro Centrum Nauki Kopernik,52.2410310000,21.0300900000
2800,1,Nowodwory,52.3316510000,20.9412440000
2804,2,Pl. Wilsona,52.2696960000,20.9826380000
2807,2,Metro Ratusz Arsenał,52.2456540000,21.0001110000
2812,2,Wola-Ratusz,52.2401960000,20.9880390000
2814,3,Obrońców Tobruku,52.2659990000,20.9455750000
2833,2,Os. Konstancja,52.1105620000,21.1124280000
2838,1,Ogród Botaniczny,52.1051090000,21.0987480000
2842,1,Siekierki-Sanktuarium,52.2066600000,21.0829600000
2844,3,Siekierki-Sanktuarium,52.2082930000,21.0830490000
2847,1,Małe Siekierki,52.2030720000,21.0667290000
2853,4,Al. Witosa,52.1980520000,21.0529870000
2857,3,Bielany-Ratusz,52.2762530000,20.9474540000
2861,2,Sierakowskiego,52.2502650000,21.0333140000
2865,1,Tuzinowa,52.1853400000,21.0982130000
2866,2,Spiralna,52.1866600000,21.0956850000
2868,1,Glebowa,52.1794620000,21.1018360000
2869,3,Szpital Południowy,52.1461180000,21.0382250000
2875,4,Os. Kabaty,52.1292260000,21.0682500000
2879,2,Metro Kabaty,52.1307620000,21.0661670000
2882,2,Kiepury,52.1368440000,21.0723770000
2891,4,Metro Natolin,52.1392730000,21.0580060000
2893,2,Świętojerska,52.2499350000,21.0031690000
2897,2,Elbląska,52.2594920000,20.9605760000
2900,2,Warchałowskiego,52.1455310000,21.0435070000
2901,3,Stryjeńskich,52.1426470000,21.0459570000
2913,6,Park Olszyna,52.2671920000,20.9580360000
2914,2,Skoroszewska,52.1940960000,20.9022400000
2918,1,Rakowiecka-Sanktuarium,52.2052110000,20.9990710000
2925,1,Narodowa,52.2140460000,21.1020940000
2926,4,PKP Ursus-Niedźwiadek,52.1922800000,20.8687700000
2927,3,Metro Natolin,52.1403650000,21.0573390000
2929,2,Pl. Unii Lubelskiej,52.2123810000,21.0191260000
2932,1,Os. Patio,52.1270260000,21.0963160000
2933,3,Andrutowa,52.1220620000,21.0978900000
2935,4,Metro Kondratowicza,52.2921410000,21.0530370000
2942,3,Piastów Śląskich,52.2637270000,20.9267980000
2948,6,PKP Wola (Kasprzaka),52.2286740000,20.9572860000
2949,2,PKP Wola (Kasprzaka),52.2280410000,20.9560870000
2951,2,Sosnkowskiego,52.1896650000,20.8867700000
2957,3,Zajezdnia Ostrobramska,52.2334490000,21.1133710000
2962,6,Metro Kondratowicza,52.2937020000,21.0528290000
2966,2,Dostawcza,52.2165720000,20.8889710000
2970,2,UKSW,52.2903080000,20.9497820000
2971,2,Las Bielański,52.2935660000,20.9467790000
2980,4,Ostródzka,52.3053820000,21.0516830000
2982,2,Współczesna,52.3091500000,21.0521200000
2994,2,Mańki-Wojdy,52.3404530000,21.0474770000
3004,1,Olesin,52.3616930000,21.0618570000
3005,2,Rezedowa,52.2384630000,21.1385800000
3008,2,Ceramiczna,52.3214850000,20.9680510000
3010,3,Ćmielowska,52.3241870000,20.9596100000
3013,1,Kamińskiego,52.3213560000,20.9560150000
3025,2,Budowlana,52.2816170000,21.0255050000
3026,1,Budowlana,52.2802130000,21.0259790000
3029,1,Idzikowskiego,52.2442520000,21.2629130000
3037,3,Ursus-Ratusz,52.2003590000,20.8930060000
3043,1,Gniewkowska,52.2128420000,20.9221390000
3051,1,Brylowska,52.2247660000,20.9692540000
3056,1,Matuszewska,52.2604280000,21.0838800000
8378,54,Warneńska,52.1829890000,21.0468530000
8390,1,Utrata-Magazyny,52.2647006500,21.0934587400
8393,2,Gratyny,52.1479210000,21.1354960000
8394,1,Gratyny,52.1470090000,21.1365840000
8422,2,Północna,52.3738330000,20.7063240000
8423,1,Północna,52.3738530000,20.7054020000
8433,51,Wiśniowa,52.2117220000,21.0137310000
8448,80,Nowa Iwiczna,52.0914260000,20.9952450000
8456,80,Warszawa Aleje Jerozolimskie,52.2060470000,20.9410040000
8458,80,Warszawa Wola,52.2297840000,20.9578350000
8459,80,Warszawa Młynów,52.2391170000,20.9584580000
8460,80,Warszawa Koło,52.2462290000,20.9590190000
8462,80,Warszawa Gdańska,52.2591420000,20.9920900000
8467,80,Warszawa Płudy,52.3340480000,20.9859070000
8469,80,Legionowo,52.4019210000,20.9409800000
8470,80,Legionowo Piaski,52.4126110000,20.9427240000
8479,80,Piastów,52.1825960000,20.8427710000
8481,80,Warszawa Ursus Niedźwiadek,52.1914620000,20.8700490000
8482,80,Warszawa Ursus,52.1963880000,20.8852950000
8487,80,Warszawa Powiśle,52.2336840000,21.0280570000
8490,80,Warszawa Olszynka Grochowska,52.2498550000,21.1064960000
8503,80,Warszawa Wesoła,52.2541010000,21.2239160000
8514,80,Wyszków,52.4006918263,21.2824743474
8515,80,Ostrołęka,52.4003307647,21.2855905709
8516,80,Łochów,52.3985615205,21.2870310892
8519,80,Warszawa Wileńska,52.2557650000,21.0385500000
8522,80,Zielonka,52.3117640000,21.1577440000
8525,80,Kobyłka Ossów,52.3273020000,21.1933100000
8529,80,Zagościniec,52.3648550000,21.2805210000
8530,80,Warszawa Targówek,52.2642510000,21.0517480000
8532,80,Otwock Śródborów,52.1012230000,21.2943660000
8534,80,Nasielsk,52.4123164281,20.9083511455
8538,80,Błonie,52.1997030958,20.6963303587
8559,80,Siedlce,52.2381782358,21.3005837213
8564,80,Warszawa Zachodnia WKD,52.2194330000,20.9655900000
8583,80,Grodzisk Mazowiecki Radońska,52.1809383472,20.9084393405
8584,80,Komorów,52.1797681223,20.9020893003
8585,80,Malichy,52.1811288460,20.9003254002
8601,52,Kampinoska,52.2802160000,20.8757800000
8603,3,Słowackiego,52.2422330000,21.2221640000
8616,1,MCS-Basen,52.2898530000,21.1213090000
8629,52,Szczęśliwicka,52.2133950000,20.9701940000
8654,51,Nałęczowska,52.1748270000,21.0632720000
8656,1,Straż,52.4304090000,20.7382160000
3063,1,Niedzielskiego,52.2668360000,20.9405340000
3071,4,Smoluchowskiego,52.1797700000,21.0130450000
3072,1,Rembertów-Kolonia,52.2569810000,21.1771760000
3073,2,Czerwonych Beretów,52.2608370000,21.1781770000
3081,3,Pożaryskiego,52.2066870000,21.1738550000
3086,3,Rudzka,52.2790700000,20.9744650000
3095,1,WKD Opacz,52.1806760000,20.9054040000
3098,1,Kolumba,52.1730020000,20.9295050000
3101,1,Czekanowska,52.1639810000,21.2196890000
3107,2,Pielęgniarek,52.2140960000,21.1439410000
3111,1,Kąty Grodziskie,52.3248610000,21.0641550000
3115,1,Białobrzeska,52.2217860000,20.9783190000
3118,2,Potulicka,52.2864760000,21.0837000000
3119,1,Rychnowska,52.1732050000,21.1532640000
3123,3,Nowe Włochy,52.2092850000,20.8943280000
3127,1,Szpital Południowy,52.1453640000,21.0374230000
3133,2,Marmurowa,52.2164350000,21.2307950000
3137,4,1. Praskiego Pułku,52.2242230000,21.2229460000
3141,1,Sagalli,52.2223520000,21.2229730000
3144,2,Balkonowa,52.2850860000,21.0422590000
3149,1,Kosów,52.0550100000,20.8295560000
3151,2,Wólka Kosowska,52.0572510000,20.8412500000
3160,1,Poznańska,52.2111560000,20.7667660000
3164,2,Wiejska,52.3084210000,21.0932350000
3166,1,Urząd Miasta,52.3942470000,20.9316180000
3168,1,Kołobrzeska,52.0846530000,21.0874990000
3171,2,Okrzeszyn,52.1290620000,21.1456450000
3172,1,Kępa Okrzewska,52.1319510000,21.1497320000
3175,2,Pomorska,52.0638030000,21.0171200000
3176,1,Pomorska,52.0631200000,21.0156730000
3181,2,Graniczna,52.0994300000,20.9004900000
3186,1,Lesznowola,52.0912180000,20.9336310000
3187,1,Szkolna,52.0863080000,20.9472640000
3190,1,Kolonia Lesznowola,52.0755440000,20.9664210000
3192,2,Żwirowa,52.0680500000,20.9593500000
3216,2,Powstańców Warszawy,52.0745490000,21.0176880000
3224,1,Lipków,52.2733080000,20.8081600000
3229,1,Thomme,52.2605770000,20.8324360000
3231,1,Lutosławskiego,52.2748690000,20.8521070000
8657,2,Kościuszki,52.2423720000,21.2177290000
8658,1,Kościuszki,52.2424170000,21.2177910000
8675,3,Pl. Konstytucji,52.2227890000,21.0144150000
8676,9,Pl. Konstytucji,52.2226284000,21.0155718300
8677,1,Pl. Konstytucji,52.2223200000,21.0157540000
8679,6,Pl. Konstytucji,52.2228550000,21.0161100000
8682,2,Konik  Nowy,52.2167940000,21.3105900000
8689,4,Juranda ze Spychowa-Szkoła,52.3158460000,21.0324950000
8700,3,Dziekanów Leśny,52.3414990000,20.8464190000
8753,1,Pl. Narutowicza,52.2203960000,20.9849850000
8754,2,Pl. Narutowicza,52.2191830000,20.9833800000
8762,7,Pl. Zawiszy,52.2236810000,20.9913330000
8766,15,Pl. Zawiszy,52.2240670000,20.9893480000
8779,1,Os. Staszica /pętla,52.1539000000,20.7926130000
8792,3,Os. Nowy Mokotów,52.1854140000,20.9897900000
8800,1,Os. Pozytywny Mokotów,52.1855160000,20.9982500000
8816,6,Pl. Zawiszy,52.2250190000,20.9897930000
8829,3,CH  Ursynów,52.1437170000,21.0250570000
8833,5,Most Poniatowskiego,52.2339440000,21.0369500000
8836,1,Al. 3 Maja,52.2347772200,21.0334768100
8841,1,Pl. Trzech Krzyży,52.2269230000,21.0232250000
8849,2,Kocjana-Sądy,52.2506130000,20.8892980000
8858,1,Cm. Północny-Brama Zach.,52.3048560000,20.8870230000
8859,2,Radiowo-Bocznica,52.2866760000,20.8807640000
8865,2,Cm. Północny-Brama Płn.,52.3046850000,20.9072480000
8873,4,CH  Targówek,52.3020420000,21.0590890000
8874,3,CH  Targówek,52.3010100000,21.0583340000
8880,11,Pl. Hallera,52.2596000000,21.0271300000
8881,5,Pl. Hallera,52.2596990000,21.0259920000
8883,1,Pl. Hallera,52.2580940000,21.0270970000
8893,1,Bronisława Czecha-Las,52.2247940000,21.1955040000
8894,2,Bronisława Czecha-Las,52.2246460000,21.1943620000
8901,1,CH  Reduta,52.2115980000,20.9493790000
8905,2,Al. 3 Maja,52.2350513200,21.0331536500
8908,1,CH  Targówek,52.3029580000,21.0591090000
8913,2,Lesznowola-Pole,52.0954900000,20.9245200000
8914,1,Cm. Południowy-Brama Wsch.,52.0574220000,20.9053830000
8922,1,Zaborówek-Osiedle,52.2628990000,20.6470020000
8923,2,Zaborówek-Osiedle,52.2628990000,20.6493410000
8926,1,Zegrze Płd.,52.4522630000,21.0099990000
8945,2,Lotnisko Chopina-Przyloty,52.1706750000,20.9737800000
8953,5,CH  Targówek,52.3018540000,21.0569390000
8955,2,CH  Blue City,52.2120070000,20.9555850000
8959,3,Pl. Grzybowski,52.2373760000,21.0041000000
8961,1,Dw. Gdański (Rydygiera),52.2594630000,20.9935620000
8962,2,Dw. Gdański (Rydygiera),52.2595150000,20.9927350000
8980,2,Wólka Dworska-Wisła,52.0174170000,21.2185990000
8981,1,Wólka Dworska-Wisła,52.0182620000,21.2197970000
9000,1,Szeligowska-Wiadukt,52.2278180000,20.8819100000
9001,2,Szeligowska-Wiadukt,52.2279160000,20.8811140000
9006,1,Batalionu AK „Bałtyk”,52.2054740000,21.0640100000
9024,1,Os. Panieńska,52.2482790000,21.0281870000
9041,2,Os. Olchowy Park,52.3461010000,21.0500370000
9051,5,Rondo „Radosława”,52.2537040000,20.9833300000
9059,6,Rondo „Radosława”,52.2540530000,20.9830580000
9066,3,Pl. Hallera,52.2591930000,21.0252330000
9067,4,Pl. Hallera,52.2590140000,21.0255230000
9086,4,PKP Gocławek,52.2402110000,21.1281050000
9087,3,PKP Gocławek,52.2401770000,21.1287440000
9097,2,Idzikowskiego,52.1927040000,21.0443350000
9173,2,Miasteczko Wilanów,52.1574420000,21.0762030000
9179,1,Idzikowskiego,52.1921890000,21.0447920000
9188,6,Sobieskiego,52.1706970000,21.0676040000
9205,52,Miasteczko Wilanów,52.1574416100,21.0762031000
9217,2,Fort Piłsudskiego,52.1901680000,21.0387400000
9230,51,Instytut Psychiatrii i Neurologii,52.1710740000,21.0672550000
9257,2,AMW Rewita,52.4583250000,21.0761120000
9260,1,Dzikiej Jabłoni,52.0894150000,21.0571810000
9261,1,Długosza,52.0613550000,21.0030650000
9262,2,Długosza,52.0614100000,21.0031060000
9316,1,Radomska,52.0532350000,20.9046530000
9319,1,Wilczynek,52.0138910000,21.1292580000
9323,2,Stokrotki,52.0018410000,21.1583090000
9349,2,Dębowa,52.2655630000,20.7950730000
9350,1,Dębowa,52.2655910000,20.7945020000
9364,54,Banacha,52.2107170000,20.9811830000
9390,2,Nałęczowska,52.1758630000,21.0623060000
9396,3,Ogrody Działkowe Piaski,52.2614450000,20.9394740000
9399,51,Nowowiejska,52.3496535786,21.2458734213
3239,1,Reymonta,52.2507790000,20.8577220000
3244,2,Koczargi Stare,52.2647130000,20.7956010000
3248,4,Przy Parku,52.2773169500,20.8024446700
3250,1,Koczargi Nowe,52.2553660000,20.7863870000
3253,1,Wojcieszyn,52.2565760000,20.7702620000
3254,2,Wierzbin,52.2560170000,20.7501400000
3259,1,Wyględy,52.2591230000,20.7022800000
3272,1,Warszawska,52.2604440000,20.6136410000
3273,2,Leszno-GS,52.2593900000,20.6038240000
3277,2,Widoczna,52.2020750000,21.2694160000
3278,1,Góraszka,52.1927280000,21.2779730000
3280,2,Urząd Gminy,52.1718300000,21.2922140000
3283,1,Szkolna,52.1704930000,21.2934500000
3288,2,Malcanów,52.1479010000,21.3694900000
3292,1,Dziechciniec,52.1496810000,21.3547290000
3293,1,Dziechciniec-Kolonia,52.1500830000,21.3449350000
3294,2,Szkolna,52.1706560000,21.2959540000
3296,2,Projektowana,52.1633830000,21.3165940000
3301,1,CH Wólka Kosowska,52.0576390000,20.8586290000
3303,2,Orzechowa,52.0552010000,20.9241920000
3307,3,Władysławów,52.0629180000,20.9201340000
3309,2,Łanowa,52.0170890000,20.8853210000
3314,1,Borki,52.2745710000,20.7396930000
3320,3,Metro Młociny,52.2914430000,20.9308200000
3324,2,Koncertowa,52.1656370000,21.0274370000
3328,1,Kołłątaja,52.2886310000,21.1109460000
3337,2,Os. Jagiellońska,52.4016450000,20.9274000000
3340,1,Kościuszki,52.4106770000,20.9072450000
3342,2,Piusa XI,52.4107820000,20.9002020000
3349,4,Ołówkowa,52.1598300000,20.7913300000
3356,1,Jasna,52.1570740000,20.7934990000
3362,1,Hallera,52.2945670000,21.0956450000
3364,1,Stokrotki,52.4353800000,21.0235310000
3366,3,Szkolna,52.3183860000,21.0993880000
3368,2,Kościuszki,52.3198910000,21.0952220000
3369,1,Nowotyska,52.1968690000,20.8945540000
3373,1,Ruskowy Bród,52.3612240000,21.0529000000
3374,3,Ruskowy Bród,52.3607550000,21.0533220000
3377,2,Mańkowska,52.3491720000,21.0546210000
3378,2,Tymotki,52.3553270000,21.0535340000
3387,2,11 Listopada,52.2670460000,21.0385470000
3402,1,Mańkowska,52.3494280000,21.0543950000
3406,3,Armii Krajowej,52.2511330000,21.2236920000
3409,7,Wilanów,52.1680380000,21.0838510000
3410,5,Bartycka,52.2104300000,21.0474600000
3416,3,Wygoda,52.0579360000,20.8655310000
3417,1,POD Szczaki,52.0222330000,20.8803060000
3421,1,Metro Ulrychów,52.2403270000,20.9304800000
3422,1,Wawrzyszewska,52.2459630000,20.9628170000
3425,2,PKP Koło,52.2474430000,20.9562860000
3428,2,Widawska,52.2536570000,20.9239490000
3432,10,Nowe Bemowo,52.2607660000,20.9249380000
3440,1,Rynia,52.4740770000,21.0698340000
3447,1,Sportowa,52.1543050000,20.9208730000
3451,10,Gocław,52.2223840000,21.1055870000
3452,1,Os. Iskra,52.2212060000,21.0973420000
3460,1,Rumiankowa,52.2167280000,21.2421180000
3469,2,Os. Przylesie,52.3752080000,20.9345170000
3471,2,Szarych Szeregów,52.3846100000,20.9253120000
3473,2,Stara Miłosna (Ułańska),52.2213420000,21.2432710000
3476,2,Ciołkosza,52.3282770000,20.9365440000
3487,2,Tłuchowska,52.3420850000,20.9425410000
3489,2,Osiedle,52.3463820000,20.9436050000
3496,2,Działyńczyków,52.2515880000,21.1708250000
3500,4,Siwińskiego,52.3917810000,20.9247800000
3502,1,Park Kaskada,52.2732020000,20.9668750000
3506,2,PKP Michalin,52.1494490000,21.2229640000
3508,2,Cicha,52.1426220000,21.2298730000
3510,2,PKP Powiśle,52.2329020000,21.0257180000
3514,1,SGGW-Biblioteka,52.1643350000,21.0459900000
3535,3,Kłobucka,52.1572280000,20.9907070000
3537,3,Osmańska,52.1552580000,20.9945310000
3541,1,Kocjana,52.2487870000,20.8980070000
3542,2,Kocjana,52.2498450000,20.8983870000
3550,1,Osmańczyka,52.2630450000,20.9319560000
3551,3,Sokratesa,52.2885400000,20.9341570000
3555,1,Hala Sportowa Bemowo,52.2578970000,20.9320440000
3556,2,Hala Sportowa Bemowo,52.2573750000,20.9321710000
3560,2,Księcia Bolesława,52.2522330000,20.9362460000
3562,1,Sołtyka,52.2442920000,20.9678080000
3565,1,Tatarska,52.2544200000,20.9710400000
3567,1,Kartezjusza,52.2496160000,20.8951750000
3570,1,Esperanto,52.2444910000,20.9788630000
3575,5,Esperanto,52.2443770000,20.9793340000
3580,13,Metro Marymont,52.2720130000,20.9680470000
3582,15,Metro Marymont,52.2719020000,20.9681190000
3586,5,Park Kaskada,52.2732980000,20.9673800000
3595,4,Pl. Piłsudskiego,52.2431450000,21.0129280000
3598,2,Bogusławskiego,52.2815470000,20.9228500000
3599,8,Bogusławskiego,52.2820100000,20.9253610000
3601,2,Sikorskiego,52.2880540000,20.8708760000
3606,2,Głowackiego,52.2741220000,20.9166720000
3625,2,Jadwisin,52.1946870000,20.9671290000
3627,2,Urząd Statystyczny,52.1933670000,20.9729050000
3629,4,Novotel,52.1920930000,20.9784730000
3632,6,PKP Ursus,52.1957990000,20.8868140000
3644,2,Malinowa,52.1938080000,20.8837550000
3647,2,Piastowska,52.1875080000,20.8731100000
3648,1,Melcera,52.1833570000,20.8854930000
3651,4,PKP Okęcie,52.1675520000,20.9836320000
3661,1,Boryszewska,52.1768600000,21.2922730000
3665,1,Buków,52.3554200000,20.9414150000
3668,1,Aluzyjna,52.3493920000,20.9464590000
3677,4,Rycerska,52.3966500000,20.9194100000
3678,5,Mickiewicza,52.3979560000,20.9208750000
3681,1,PKP Legionowo Piaski,52.4119990000,20.9393800000
3684,1,Grodzisk,52.3234730000,21.0670470000
3688,1,CH Błękitne,52.3973810000,20.9351270000
3689,1,Os. Jagiellońska,52.4018300000,20.9275500000
3693,1,Cynkowa,52.4148810000,20.9231990000
3694,1,Cmentarz,52.4146450000,20.9270090000
3697,2,Os. Młodych,52.4214700000,20.9272060000
3699,1,Piaskowa,52.4118470000,20.9470780000
3701,1,Al. Sybiraków,52.4103710000,20.9515600000
3707,1,Polna,52.3993360000,20.9556420000
3717,1,Kąty Węgierskie,52.3878070000,21.0143270000
3719,1,Anusinek,52.3820300000,21.0202300000
3728,2,Glinianka,52.1312430000,21.4163920000
3737,1,Czarnówka,52.1341450000,21.4311540000
3742,2,Spacerowa,52.1902710000,21.3484470000
3747,1,Boryszew,52.1867500000,21.3127040000
3749,1,Stefanówka,52.1840300000,21.3052870000
3750,2,Sportowa,52.1668830000,21.2956260000
3754,1,Ceglana,52.3661900000,21.1403100000
3757,1,Nowe Słupno,52.3782210000,21.1505830000
3761,1,Cmentarz 1920r.,52.3994649400,21.1681782100
3769,2,Norwida,52.4146350000,21.1879060000
3773,2,Słowackiego,52.4109210000,21.1994650000
3775,1,Sękocin,52.3594720000,21.1637210000
3776,1,Poziomkowa,52.3602330000,21.1538950000
3780,2,Gwiaździsta,52.2879445600,20.9765581900
3786,2,Kąpielowa,52.4488970000,21.0608070000
3788,2,Wczasowa,52.4529000000,21.0700230000
3789,1,Tułowicka,52.3101400000,20.9128000000
3793,2,Załubice-Poczta,52.4814720000,21.1303790000
3795,2,Szaserów,52.2441880000,21.1181230000
3796,4,Metro Imielin,52.1492390000,21.0460230000
3797,4,Natolin Płn.,52.1458980000,21.0513940000
3811,1,Siwek,52.4702500000,21.0903900000
3821,1,Kisielewskiego,52.3975920000,20.8952570000
3823,2,Jasna,52.4016830000,20.8921290000
3824,2,Pańska,52.3741520000,20.9288010000
3834,2,Rusiec,52.0783200000,20.7849980000
3846,1,Garbatka,52.0314670000,20.8130570000
3854,2,Kameralna,52.1024150000,21.0499870000
3858,2,Komety,52.0972450000,21.0417680000
3863,1,Wilanowska,52.0934430000,21.0373170000
3877,2,Echa Leśne,52.3178400000,21.0373010000
3891,2,Bennetta,52.1697380000,20.9791510000
3892,1,Osiedlowa,52.0980710000,21.0275620000
3893,2,Czerwińska,52.2885450000,21.0655960000
3895,1,Bokserska,52.1693940000,20.9964220000
3904,4,Bokserska,52.1698420000,20.9965150000
3910,1,Jerzego,52.2673010000,21.1700790000
3912,2,Jerzego,52.2682800000,21.1702490000
3916,3,Brata Alberta,52.2460070000,21.1893230000
3921,1,Terminal Autokarowy,52.1687370000,20.9745370000
3923,3,CH Błękitne,52.3975310000,20.9342460000
3928,4,Międzylesie,52.2083230000,21.1974690000
3933,2,Pomorska,52.3272020000,20.9574080000
3934,2,Ćmielowska,52.3247970000,20.9594640000
3944,1,Sęczkowa,52.2124470000,21.1079310000
3946,1,Kadetów-Szkoła,52.2129880000,21.1110060000
3952,5,PKP Anin,52.2130510000,21.1580480000
3957,1,Gruszy,52.1982020000,21.1691980000
3966,1,Planty,52.2980100000,20.8056470000
3969,2,Nauczycielska,52.3215250000,21.0866720000
